step,heading_compass,x_compass,y_compass,heading_gyro,x_gyro,y_gyro,gt_x,gt_y,gt_heading,heading_compass_sin,heading_compass_cos,heading_gyro_sin,heading_gyro_cos,gt_heading_sin,gt_heading_cos
28.5,-0.6637379876937253,-4.810514042280655,14.241474905502816,2.074560713248463,-9.111098367003676,13.09071449621883,-4.713326331793464,10.677329435462266,2.8634300547226195,-0.6160655429375735,0.7876948944896321,0.8757716052189976,-0.482725693838789,0.2745893387125124,-0.9615615919250442
29.0,1.3976479168572986,-5.159332834600096,14.212744257671508,-1.7792517058427215,-9.459930992302414,13.11927670074143,-4.9916734745459905,10.756815927542213,2.8634300547226257,0.9850472276073406,0.17228453030696636,-0.9783517394059041,-0.2069489647266731,0.2745893387125064,-0.9615615919250459
29.5,-2.140786792950866,-5.509127267789488,14.200750321298834,2.246488243376728,-9.809617953282688,13.134076339939092,-5.270020617298517,10.836302419622163,2.8634300547226195,-0.8419061198917932,-0.5396240221568583,0.7802743874704057,-0.6254373511852992,0.2745893387125124,-0.9615615919250442
30.0,-1.6322415027590118,-5.857885459669041,14.230207469784467,0.9023724637102468,-10.159555852506832,13.140669266951626,-5.548367760051042,10.915788911702112,2.8634300547226186,-0.9981128390370071,-0.061406518786571995,0.7847994508260341,0.619749805956529,0.2745893387125133,-0.9615615919250439
30.5,-1.7928959053875637,-6.206724876771781,14.25868660382012,0.7415154712290182,-10.50951088214609,13.146279724168824,-5.826714902803568,10.99527540378206,2.863430054722624,-0.9754371084327872,-0.22027811396569344,0.6754062647515148,0.7374458471877151,0.2745893387125081,-0.9615615919250454
31.0,-0.7184850008365125,-6.556709244812762,14.255378715225424,-2.66974006957685,-10.85411524100553,13.207499295018955,-6.105062045556094,11.074761895862009,2.8634300547226195,-0.658244930639312,0.7528038332046718,-0.4545372124234983,-0.8907277488224309,0.2745893387125124,-0.9615615919250442
31.5,0.41312059653487765,-6.906690682858582,14.25898329888787,1.0834842993877096,-11.20108604770796,13.253447736736437,-6.383409188308621,11.154248387941958,2.8634300547226195,0.4014693465494403,0.9158724604338562,0.8835946990633544,0.46825250430418436,0.2745893387125124,-0.9615615919250442
32.0,-1.4304891132731932,-7.255342987009423,14.289668324719852,0.5764285001069034,-11.548449896222325,13.296323799350557,-6.661756331061147,11.233734880021906,2.8634300547226257,-0.9901730799532664,0.139847315797845,0.5450330216916967,0.8384145783952105,0.2745893387125064,-0.9615615919250459
32.5,-2.593153515901786,-7.604546137581419,14.313272553802625,1.584868428187992,-11.895005337423038,13.34530671651745,-6.940103473813673,11.313221372101854,2.8634300547226257,-0.521355919365437,-0.8533393260260657,0.9999009896150771,-0.014071636961971123,0.2745893387125064,-0.9615615919250459
33.0,0.717531791277775,-7.954503485065607,14.318736521393234,-2.0390800957291653,-12.238914985130505,13.41031559447828,-7.2184506165662,11.392707864181803,2.8634300547226195,0.657527051894879,0.7534309364675896,-0.8923442322918074,-0.45135548196022274,0.2745893387125124,-0.9615615919250442
33.5,2.1626717912778126,-8.304211721867027,14.33302459730434,2.7678655568703867,-12.576167346531678,13.50391497871414,-7.496797759318726,11.472194356261753,2.8634300547226195,0.8298957830124579,-0.5579184432675974,0.365087786468862,-0.9309730974476473,0.2745893387125124,-0.9615615919250442
34.0,-0.9091515415870113,-8.19640206338349,14.666006695228033,1.7956424955228023,-12.90330822438658,13.628328989325176,-7.409797811203775,11.782602692609307,1.2975318828564104,-0.7889827178332172,0.6144153895863205,0.9748284162705138,-0.2229564056750152,0.9628950328375645,0.2698761859385627
34.5,1.9719279584129836,-8.07199195104522,14.993149055597303,2.6410403430389344,-13.212481009381538,13.792378338663912,-7.322797863088824,12.093011028956862,1.297531882856413,0.9206197262373792,-0.39046039448657655,0.47991016356409616,-0.8773176362685766,0.9628950328375652,0.26987618593856016
35.0,-1.6886588487666003,-7.9327430939112125,15.314256133979068,-2.68803322319528,-13.49852380737635,13.99406997883598,-7.235797914973874,12.40341936530442,1.2975318828564175,-0.9930622498945182,-0.11758982878819664,-0.43816785072344844,-0.8988931719578216,0.9628950328375664,0.2698761859385559
35.5,-2.1088228487666,-7.795852716753138,15.636375715255214,-1.1617349670487975,-13.754507891316996,14.232758371450846,-7.148797966858924,12.713827701651974,1.297531882856413,-0.8587216465660727,-0.5124423223337948,-0.9174945695099217,0.3977483059923743,0.9628950328375652,0.26987618593856016
36.0,-0.8085218487666026,-7.651687864028038,15.95530595094752,-0.41769842061139073,-13.979367705603629,14.50097109284747,-7.061798018743974,13.024236037999529,1.2975318828564157,-0.7232672005235591,0.6905682852888726,-0.40565782822233076,0.914025014100786,0.9628950328375658,0.2698761859385576
36.5,-1.7280558487665978,-7.512659835387511,16.276508701951194,-0.95648014158159,-14.176252694801228,14.790343346231689,-6.974798070629024,13.334644374347086,1.2975318828564175,-0.9876601837292208,-0.15661213706466587,-0.8171677886762112,0.5763998656748899,0.9628950328375664,0.2698761859385559
37.0,3.137976958412988,-7.381618142616592,16.601051572394734,-1.8259682535292576,-14.344958261838066,15.09700020927372,-6.887798122514074,13.64505271069464,1.297531882856413,0.0036156872986614066,-0.9999934633813155,-0.9676199136579413,-0.25241177209591115,0.9628950328375652,0.26987618593856016
37.5,0.4311711512334,-7.230586966547846,16.916788145910207,1.9694845677242334,-14.49299474859088,15.414151905769078,-6.800798174399124,13.955461047042196,1.2975318828564157,0.41793505265574316,0.9084769076655945,0.9215710244590204,-0.3882097975032981,0.9628950328375658,0.2698761859385576
38.0,-2.8420239326765717,-7.17146908987103,17.26175927029198,-2.842023932676552,-14.433876871914066,15.759123030150851,-6.713798226284173,14.26586938338975,1.297531882856413,-0.29510816254189326,-0.9554638519594278,-0.2951081625419119,-0.9554638519594221,0.9628950328375652,0.26987618593856016
38.5,2.5350875400971127,-7.117813741401662,17.60762210955146,1.546344264336291,-14.386197710950253,16.105860247088675,-6.626798278169224,14.576277719737305,1.2975318828564157,0.5699993905692083,-0.8216451148462645,0.9997010632158144,0.024449625869738017,0.9628950328375658,0.2698761859385576
39.0,1.1706897056912133,-7.072408939901617,17.954664475842293,2.104101927811712,-14.373347372513354,16.455624265824245,-6.539798330054273,14.886686056084862,1.2975318828564149,0.921019468554174,0.38951654463473917,0.8611312680900642,-0.5083826699619077,0.9628950328375656,0.26987618593855844
39.5,-1.8762544358942748,-7.007484952528996,18.298590159477055,1.3641050229109055,-14.365015316306684,16.805525075825262,-6.452798381939323,15.197094392432417,1.2975318828564157,-0.9537092854474529,-0.3007301096520081,0.9787152904494868,0.20522275760835265,0.9628950328375658,0.2698761859385576
40.0,-1.868027270300173,-6.942511581149093,18.64250651705769,0.7139909980362518,-14.360653906377568,17.15549790063232,-6.365798433824374,15.507502728779972,1.2975318828564157,-0.9561511376254481,-0.2928736963565718,0.6548551925261347,0.755754375985716,0.9628950328375658,0.2698761859385576
40.5,-2.9669111047060728,-6.884145775232268,18.987605680631987,1.570286669140728,-14.35106277177224,17.505366461862078,-6.278798485709423,15.817911065127529,1.2975318828564149,-0.17379454150510182,-0.9847819339036594,0.9999998701245406,0.0005096576321046031,0.9628950328375656,0.26987618593855844
41.0,1.917966060888027,-6.7966054112014405,19.326481298913016,2.7604028338705575,-14.334206952952924,17.8549603424892,-6.191798537594473,16.128319401475082,1.2975318828564149,0.9403394411502136,-0.34023776306768766,0.37202515009760406,-0.9282226498501613,0.9628950328375656,0.26987618593855844
41.5,-1.018794080697461,-6.689433152029597,19.659669094103663,-0.3259871704389745,-14.38574455246366,18.201145084840263,-6.104798589479524,16.43872773782264,1.2975318828564175,-0.8514762654141367,0.5243931439639488,-0.32024412290458243,0.9473350525263354,0.9628950328375664,0.2698761859385559
42.0,3.1225318920762284,-6.594788259290895,19.996629543234537,-2.632267037091946,-14.451171332989508,18.54497547382591,-6.017798641364573,16.749136074170195,1.2975318828564149,0.019059607365299994,-0.999818349185031,-0.4875885714201497,-0.8730735278431351,0.9628950328375656,0.26987618593855844
42.5,-0.9867714423296743,-6.524533067550427,20.33950591750595,1.2734437254353104,-14.530804860328647,18.885795809668014,-5.930798693249623,17.05954441051775,1.2975318828564149,-0.8342501476300456,0.551386154323127,0.9561155001642322,0.29299001748472614,0.9628950328375656,0.26987618593855844
43.0,0.39074872326442645,-6.446055450032703,20.680594269034906,-0.7029398156210966,-14.622145077585072,19.223667034710264,-5.843798745134673,17.369952746865305,1.2975318828564149,0.3808808094248077,0.924624144726874,-0.6464633951799764,0.7629450037141456,0.9628950328375656,0.26987618593855844
43.5,-0.613735111141473,-6.373569393699103,21.023005968071608,-1.454832117710442,-14.717911185538888,19.560310544327457,-5.756798797019723,17.68036108321286,1.2975318828564149,-0.5759249333774115,0.8175025817171614,-0.9932836827528875,0.11570447518078655,0.9628950328375656,0.26987618593855844
44.0,-0.49776363836778614,-6.338288288893427,21.371223204353345,-2.947249758145677,-14.822412572251928,19.89434566250375,-5.669798848904772,17.990769419560415,1.2975318828564149,-0.4774617493914403,0.8786525353449255,-0.19312184228273802,-0.9811747826118042,0.9628950328375656,0.26987618593855844
44.5,3.1134570344059007,-6.319278620818348,21.72070658381462,1.2886251397199295,-14.938780558254198,20.224434274597193,-5.582798900789823,18.301177755907972,1.2975318828564175,0.02813190724351823,-0.9996042195763492,0.9604531537375378,0.2784416266933116,0.9628950328375664,0.2698761859385559
45.0,-2.602064614359172,-6.258716500101411,22.065427093117837,-1.42837771483752,-15.070664878616713,20.54863564110035,-5.495798952674873,18.61158609225553,1.2975318828564175,-0.5137311295578665,-0.8579512378469994,-0.9898755996722102,0.14193765241676462,0.9628950328375664,0.2698761859385559
45.5,1.7913703856408283,-6.171925098670148,22.40449530548461,3.053437330135008,-15.212675183571612,20.868531051018373,-5.408799004559922,18.92199442860308,1.2975318828564113,0.9757720118915576,-0.21878980965552777,0.08804118667249584,-0.9961168352403742,0.9628950328375647,0.2698761859385619
46.0,0.4140573856408274,-6.093308728507782,22.74555170308256,-2.4027222823731584,-15.35005338207394,21.190442887669736,-5.321799056444973,19.232402764950635,1.2975318828564149,0.4023271496078411,0.9154959665058223,-0.6734532862497369,-0.7392297824353602,0.9628950328375656,0.26987618593855844
46.5,-1.8576276143591723,-6.0282729345466795,23.08945626179595,-1.942163612873312,-15.484839557500583,21.51344859491631,-5.234799108330023,19.54281110129819,1.2975318828564175,-0.9591451636340297,-0.2829143953167644,-0.9318320425347885,-0.362889851753179,0.9628950328375664,0.2698761859385559
47.0,0.4691292928204138,-5.987120804388893,23.437028559575097,-0.5132746916572408,-15.611529275305823,21.839714920795075,-5.147799160215072,19.85321943764575,1.2975318828564149,0.45210981889398044,0.8919622815229645,-0.4910325934252914,0.8711412010656094,0.9628950328375656,0.26987618593855844
47.5,-2.8420239326765646,-5.928002927712077,23.78199968395687,-2.842023932676552,-15.552411398629008,22.184686045176846,-5.060799212100122,20.163627773993305,1.2975318828564149,-0.29510816254190003,-0.9554638519594257,-0.2951081625419119,-0.9554638519594221,0.9628950328375656,0.26987618593855844
48.0,0.19516357450302202,-5.88851321469359,24.129764780776146,-2.309529199103494,-15.49009003329806,22.52909285031183,-4.973799263985172,20.474036110340858,1.2975318828564149,0.1939270067544252,0.981015961160301,-0.7393223745386215,-0.6733516365960466,0.9628950328375656,0.26987618593855844
48.5,0.9752461901338734,-5.88255606239513,24.479714080441813,2.9563115323678986,-15.43389346212262,22.87455188607168,-4.886799315870222,20.784444446688415,1.2975318828564175,0.8278400171207582,0.5609642645066643,0.1842228504956551,-0.9828845005163401,0.9628950328375664,0.2698761859385559
49.0,-0.1407829085944936,-5.845106092717096,24.82770474090717,2.3003736451199543,-15.381655397489506,23.22063162342044,-4.799799367755272,21.094852783035968,1.2975318828564113,-0.1403183204126933,0.9901064432456547,0.7454562093444155,-0.666554603877173,0.9628950328375647,0.2698761859385619
