Timestamp_(ms);Type;step;value_1;value_2;value_3;GroundTruth;value_4;value_5;turns
1744817805711;Gyro;0.5;0.0;-4.3557186;10.164551;0.0;0;0;0
1744817805715;Compass;0.5;75.58782660752986;-4.3557186;10.164551;0.0;0;0;0
1744817805716;Gyro;0.5;0.0;-4.3557186;10.590607;0.0;0;0;0
1744817805725;Compass;0.5;75.6202994406925;-4.3557186;10.590607;0.0;0;0;0
1744817805728;Gyro;0.5;0.0;-4.3557186;9.866791;0.0;0;0;0
1744817805735;Compass;0.5;75.88979983337681;-4.3557186;9.866791;0.0;0;0;0
1744817805737;Gyro;0.5;0.0;-4.3557186;9.045105;0.0;0;0;0
1744817805745;Compass;0.5;76.04598732017358;-4.3557186;9.045105;0.0;0;0;0
1744817805748;Gyro;0.5;0.0;-4.3557186;8.381226;0.0;0;0;0
1744817805755;Compass;0.5;76.11291468108418;-4.3557186;8.381226;0.0;0;0;0
1744817805759;Gyro;0.5;0.0;-4.3557186;7.8261414;0.0;0;0;0
1744817805765;Compass;0.5;75.9124701547776;-4.3557186;7.8261414;0.0;0;0;0
1744817805768;Gyro;0.5;-0.025936332;-4.3297825;7.4822693;0.0;0;0;0
1744817805775;Compass;0.5;75.8928623949578;-4.3297825;7.4822693;0.0;0;0;0
1744817805778;Gyro;0.5;-0.0;-4.3297825;7.2552795;0.0;0;0;0
1744817805787;Compass;0.5;75.89844674794077;-4.3297825;7.2552795;0.0;0;0;0
1744817805790;Gyro;0.5;-0.0;-4.3297825;7.083954;0.0;0;0;0
1744817805795;Compass;0.5;75.7610862349531;-4.3297825;7.083954;0.0;0;0;0
1744817805796;Gyro;0.5;-0.0;-4.3297825;7.314148;0.0;0;0;0
1744817805806;Compass;0.5;75.63380630544783;-4.3297825;7.314148;0.0;0;0;0
1744817805809;Gyro;0.5;-0.0;-4.3297825;7.603882;0.0;0;0;0
1744817805815;Compass;0.5;75.65314558893107;-4.3297825;7.603882;0.0;0;0;0
1744817805818;Gyro;0.5;-0.0;-4.3297825;8.265259;0.0;0;0;0
1744817805825;Compass;0.5;75.55642552093104;-4.3297825;8.265259;0.0;0;0;0
1744817805828;Gyro;0.5;-0.0;-4.3297825;9.195709;0.0;0;0;0
1744817805836;Compass;0.5;75.52881279683933;-4.3297825;9.195709;0.0;0;0;0
1744817805839;Gyro;0.5;-1.5224047;-2.8073778;10.164856;0.0;0;0;0
1744817805845;Compass;0.5;75.3569370977218;-2.8073778;10.164856;0.0;0;0;0
1744817805848;Gyro;0.5;-0.0;-2.8073778;10.967926;0.0;0;0;0
1744817805855;Compass;0.5;75.3414622734388;-2.8073778;10.967926;0.0;0;0;0
1744817805858;Gyro;0.5;-0.0;-2.8073778;11.050476;0.0;0;0;0
1744817805867;Compass;0.5;75.45823555119746;-2.8073778;11.050476;0.0;0;0;0
1744817805870;Gyro;0.5;-0.0;-2.8073778;10.779785;0.0;0;0;0
1744817805875;Compass;0.5;75.25438629242817;-2.8073778;10.779785;0.0;0;0;0
1744817805876;Gyro;0.5;-0.0;-2.8073778;9.877869;0.0;0;0;0
1744817805885;Compass;0.5;75.41295168106073;-2.8073778;9.877869;0.0;0;0;0
1744817805888;Gyro;0.5;-0.0;-2.8073778;8.667511;0.0;0;0;0
1744817805895;Compass;0.5;75.40116668527085;-2.8073778;8.667511;0.0;0;0;0
1744817805898;Gyro;0.5;-0.29249066;-2.514887;7.047638;0.0;0;0;0
1744817805905;Compass;0.5;75.14537993117075;-2.514887;7.047638;0.0;0;0;0
1744817805908;Gyro;0.5;-0.0;-2.514887;5.5679016;0.0;0;0;0
1744817805916;Compass;1.0;75.29859830202685;-2.514887;5.5679016;0.0;0;0;0
1744817805919;Gyro;1.0;-0.0;-2.514887;4.208374;0.0;0;0;0
1744817805925;Compass;1.0;75.05399098315826;-2.514887;4.208374;0.0;0;0;0
1744817805928;Gyro;1.0;-0.0;-2.514887;3.5422363;0.0;0;0;0
1744817805935;Compass;1.0;75.24400412159098;-2.514887;3.5422363;0.0;0;0;0
1744817805938;Gyro;1.0;-0.0;-2.514887;3.885498;0.0;0;0;0
1744817805945;Compass;1.0;75.26598667392862;-2.514887;3.885498;0.0;0;0;0
1744817805948;Gyro;1.0;-0.0;-2.514887;5.1070557;0.0;0;0;0
