Time_relative,compass
113.552,12.681244
113.562,14.435211
113.572,10.08197
113.582,10.181274
113.592,10.172974
113.602,9.8992
113.612,10.838074
113.622,11.713043
113.632,12.313202
113.646,12.212067
113.653,11.988739
113.662,11.283478
113.672,10.533264
113.682,9.724487
113.692,9.518555
113.702,9.670319
113.712,10.5286255
113.722,11.733765
113.732,12.5008545
113.742,13.252167
113.752,13.901886
113.762,14.498505
113.772,14.060211
113.782,13.097931
113.792,11.551422
113.802,9.591644
113.812,8.26709
113.822,7.5627747
113.832,7.722473
113.842,8.518951
113.852,9.428741
113.862,10.863037
113.872,12.008942
113.882,12.4852295
113.892,12.39917
113.902,11.476135
113.913,10.173126
113.923,8.180634
113.932,6.193207
113.942,3.9942627
113.952,1.8673096
113.962,0.22018433
113.972,359.22873
113.982,359.0519
113.993,359.18826
114.002,359.33624
114.012,359.08646
114.022,358.2505
114.032,356.85864
114.042,355.42523
114.052,353.83014
114.062,352.47693
114.072,351.03094
114.082,350.0407
114.092,349.02454
114.102,348.75842
114.112,348.78284
114.122,349.07358
114.132,349.45712
114.142,349.4507
114.152,349.01904
114.162,348.02603
114.172,346.53668
114.182,344.70984
114.192,343.23486
114.202,342.12103
114.212,341.58084
114.222,341.06967
114.232,339.96906
114.242,338.54852
114.252,336.6655
114.262,334.16843
114.272,331.9035
114.282,330.62488
114.292,330.24673
114.302,330.62653
114.312,331.3454
114.322,332.3923
114.332,333.66876
114.342,333.72598
114.352,333.6429
114.364,332.8902
114.372,331.02603
114.382,329.50082
114.392,328.36285
114.402,327.54074
114.412,326.82153
114.422,326.02237
114.432,325.8055
114.442,325.62885
114.452,325.42532
114.462,325.15927
114.472,324.33673
114.484,323.19858
114.496,321.91458
114.503,320.71503
114.512,320.06528
114.522,319.3768
114.533,318.7442
114.542,317.89087
114.552,317.3137
114.562,316.3704
114.572,315.8478
114.582,316.17654
114.592,316.60617
114.603,316.98285
114.612,317.48495
114.622,317.45642
114.632,316.60455
114.642,315.0074
114.652,313.76376
114.662,312.73526
114.672,311.91125
114.682,311.11945
114.692,310.72464
114.702,310.59506
114.712,310.7438
114.722,310.6315
114.733,309.9562
114.742,309.1897
114.752,308.41782
114.764,307.86005
114.772,307.16562
114.782,306.60074
114.792,306.00494
114.802,305.4185
114.812,305.1655
114.822,304.8813
114.832,305.059
114.843,305.39648
114.852,305.2117
114.862,304.8967
114.872,304.3717
114.882,303.7313
114.892,303.1352
114.902,302.79968
114.913,302.62378
114.923,302.0596
114.932,301.32016
114.942,300.91266
114.952,300.03708
114.962,299.6096
114.972,299.23294
114.982,299.55716
114.992,299.71442
115.003,299.93484
115.012,299.78796
115.022,299.08368
115.032,298.38455
115.042,297.70288
115.052,296.76205
115.062,296.22217
115.072,295.56735
115.082,295.7241
115.093,295.46466
115.105,295.0941
115.112,295.0383
115.122,295.77374
115.132,297.3576
115.142,300.2125
115.152,303.145
115.162,305.80237
115.172,306.5399
115.182,305.6411
115.192,303.42795
115.202,301.49954
115.212,297.59567
115.222,293.62222
115.232,289.88348
115.242,287.1743
115.252,285.9804
115.262,285.7126
115.272,286.09552
115.282,287.09372
115.292,288.4729
115.302,290.37247
115.312,292.5385
115.322,295.3076
115.332,297.49158
115.342,298.3701
115.352,297.73785
115.362,295.67975
115.373,293.5507
115.382,291.8888
115.392,290.54727
115.402,289.76526
115.412,288.96646
115.422,288.82822
115.432,289.1839
115.442,289.6352
115.453,290.2908
115.462,290.88156
115.472,291.33298
115.482,292.01514
115.492,292.31564
115.502,291.68948
115.512,289.8559
115.522,287.80457
115.533,286.05884
115.542,285.0451
115.555,284.10654
115.562,284.2205
115.572,284.96405
115.583,285.87097
115.592,286.4154
115.602,286.39563
115.612,286.1269
115.622,285.4654
115.636,284.34995
115.642,283.5628
115.652,282.81757
115.663,282.1615
115.672,281.47748
115.682,280.81033
115.692,280.10757
115.702,279.3847
115.712,278.82187
115.722,278.12726
115.732,277.7496
115.743,277.97958
115.752,278.93454
115.762,280.67624
115.772,282.67584
115.782,283.50797
115.793,283.1892
115.803,282.62772
115.812,281.84976
115.822,281.1815
115.832,280.66647
115.842,280.32983
115.852,280.41058
115.862,280.8003
115.872,281.67706
115.882,282.58066
115.892,283.87225
115.903,284.97952
115.912,285.93408
115.922,286.35333
115.932,286.66806
115.942,286.59857
115.952,286.05667
115.962,285.81323
115.972,285.62888
115.982,285.16074
115.992,284.92386
116.002,284.419
116.013,284.17288
116.022,283.90753
116.032,283.86993
116.042,284.00067
116.054,284.02527
116.063,284.13626
116.072,284.4988
116.082,284.31757
116.092,283.94293
116.102,283.76938
116.112,283.5859
116.122,283.00687
116.132,282.16296
116.143,281.47522
116.152,281.26822
116.162,280.78992
116.172,280.8664
116.182,281.4674
116.192,281.99603
116.202,282.11264
116.212,281.6996
116.223,280.69696
116.232,279.49417
116.243,278.2115
116.252,277.65033
116.262,277.00455
116.272,276.7834
116.282,276.5527
116.292,276.8765
116.303,277.8683
116.312,280.13232
116.322,283.08838
116.332,286.44254
116.342,289.0324
116.352,291.01358
116.362,291.03333
116.372,288.68994
116.382,285.2308
116.392,281.7797
116.402,278.61194
116.412,275.95935
116.422,274.7241
116.432,274.08807
116.442,274.0363
116.452,274.8765
116.462,275.94717
116.472,277.29422
116.484,279.75815
116.492,281.58154
116.503,283.52896
116.514,284.49332
116.522,284.31302
116.532,282.89316
116.542,280.94235
116.552,279.35474
116.562,278.46524
116.572,277.90048
116.582,277.397
116.592,276.63504
116.602,276.09546
116.612,275.49106
116.622,275.34058
116.632,276.0594
116.642,277.32556
116.652,278.46863
116.662,278.9026
116.672,277.90796
116.682,276.3747
116.692,274.4947
116.702,273.27338
116.712,272.34445
116.722,272.0018
116.732,272.08728
116.742,272.9881
116.752,274.09177
116.762,275.7546
116.772,276.3248
116.782,276.30978
116.793,275.61905
116.802,274.8548
116.812,274.43683
116.822,274.05127
116.834,273.85904
116.842,273.46573
116.852,273.38544
116.862,273.7306
116.872,274.0345
116.882,274.16702
116.892,274.33447
116.902,274.34143
116.913,274.59457
116.922,274.93103
116.932,275.4987
116.942,275.64435
116.96,275.58853
116.971,275.68625
116.979,276.0794
116.984,276.4909
116.996,277.2637
117.002,278.37726
117.012,279.3445
117.022,280.30438
117.032,281.30368
117.043,282.41348
117.052,283.41492
117.062,283.94736
117.073,284.15527
117.082,284.1929
117.092,284.36563
117.102,284.34467
117.112,283.8912
117.122,283.45453
117.132,283.3137
117.142,282.94406
117.152,282.2075
117.162,281.6339
117.178,281.05728
117.182,280.72794
117.192,280.05673
117.202,280.07312
117.212,280.12543
117.222,280.54535
117.232,281.5044
117.242,282.19403
117.252,282.77368
117.262,283.27182
117.272,283.14114
117.282,282.57382
117.292,281.79404
117.302,281.27615
117.312,281.161
117.322,281.05972
117.332,281.24863
117.342,280.7643
117.352,280.21832
117.362,279.38223
117.372,279.23102
117.382,279.20978
117.392,279.5383
117.402,279.99716
117.412,280.3816
117.422,280.73328
117.434,281.27466
117.442,281.86926
117.452,283.0511
117.462,284.48734
117.472,286.38953
117.485,287.88217
117.494,288.1721
117.502,287.66492
117.512,286.33438
117.522,285.08282
117.532,283.78772
117.542,282.41772
117.552,281.50974
117.562,280.95157
117.572,280.72824
117.582,281.26974
117.592,281.88547
117.603,282.98
117.612,284.17636
117.622,285.67224
117.632,287.22873
117.643,288.68036
117.653,290.24878
117.662,291.31076
117.672,291.29028
117.683,290.6876
117.692,289.7086
117.702,287.96155
117.712,286.41763
117.722,285.13318
117.732,284.535
117.742,284.01498
117.752,284.04263
117.763,284.66415
117.772,285.6613
117.782,286.46136
117.792,287.30502
117.802,287.37894
117.812,287.09363
117.822,286.3883
117.832,285.5369
117.843,284.88217
117.852,284.05368
117.862,283.64645
117.872,283.73947
117.882,284.20648
117.892,284.8549
117.902,285.6357
117.912,286.4301
117.924,287.1374
117.932,287.2925
117.942,287.5536
117.953,287.33127
117.963,287.27542
117.973,287.4816
117.982,288.01535
117.992,288.36154
118.002,288.86047
118.012,288.9361
118.022,289.3792
118.032,289.86673
118.042,290.1687
118.052,290.20126
118.062,289.3721
118.072,288.219
118.082,287.1637
118.092,286.06287
118.102,285.4554
118.112,284.96573
118.122,284.88678
118.132,285.6953
118.142,287.40378
118.152,289.2778
118.162,291.0351
118.172,292.26334
118.182,293.0603
118.192,293.60175
118.202,293.7356
118.212,294.0575
118.222,294.22275
118.233,294.01685
118.242,293.90912
118.252,293.50626
118.262,292.52502
118.272,291.96326
118.282,291.47037
118.293,291.20816
118.302,291.0059
118.312,291.12762
118.322,291.9349
118.332,292.9211
118.342,293.94174
118.352,294.61786
118.362,294.5775
118.373,293.9438
118.382,293.1982
118.392,292.5779
118.402,292.11407
118.412,291.65558
118.422,291.63074
118.432,291.63083
118.442,291.51007
118.452,291.5169
118.462,291.67953
118.473,292.20776
118.483,292.8663
118.496,293.21478
118.504,293.62048
118.514,293.8171
118.522,294.22943
118.532,295.09964
118.542,295.6122
118.555,296.00974
118.563,296.64505
118.572,297.64578
118.582,298.85742
118.592,300.88486
118.602,302.63284
118.612,303.74738
118.622,302.93924
118.632,301.16483
118.642,299.158
118.654,297.1548
118.664,295.58295
118.672,294.7441
118.682,294.51273
118.693,294.5633
118.704,295.1174
118.712,296.32236
118.722,297.54654
118.734,298.74808
118.743,299.8115
118.752,301.16287
118.762,301.97623
118.772,301.9898
118.782,301.6652
118.792,300.64645
118.802,299.39035
118.812,298.08017
118.822,296.63144
118.832,295.8539
118.843,295.57208
118.852,295.38345
118.862,295.45218
118.872,295.6139
118.882,296.33575
118.892,297.15982
118.902,298.25464
118.912,299.16336
118.922,299.70428
118.932,299.47186
118.942,299.1162
118.952,298.4041
118.962,297.5927
118.972,296.8696
118.982,296.7105
118.992,296.9087
119.002,297.2626
119.012,297.98987
119.022,298.6077
119.032,298.9032
119.042,298.46173
119.054,297.8754
119.064,296.80954
119.072,296.43527
119.082,295.9482
119.092,296.03372
119.102,296.2316
119.112,296.57904
119.122,296.7233
119.133,297.29224
119.142,297.591
119.152,298.30075
119.162,298.8394
119.172,299.68542
119.182,300.78436
119.192,301.94394
119.202,302.50925
119.212,301.73346
119.222,299.41693
119.232,297.65372
119.242,296.884
119.252,297.01215
119.262,297.50174
119.272,298.09943
119.282,299.2528
119.292,300.9553
119.302,302.54282
119.312,303.84058
119.322,304.77905
119.332,304.96524
119.342,304.0469
119.352,302.8665
119.362,301.28064
119.372,299.59363
119.383,298.838
119.392,298.37714
119.402,298.52264
119.412,298.90494
119.423,299.0264
119.433,298.86542
119.442,298.35815
119.452,298.2323
119.463,298.17496
119.472,298.28766
119.482,298.83276
119.492,299.748
119.502,300.57104
119.515,300.59988
119.522,300.11844
119.533,299.1442
119.544,298.20767
119.552,297.47644
119.562,296.99493
119.572,296.7141
119.582,296.7414
119.592,297.29492
119.602,298.2562
119.612,298.65115
119.622,297.6368
119.632,295.88632
119.642,294.3922
119.652,293.55225
119.662,293.32953
119.672,293.50436
119.682,294.06854
119.692,295.65787
119.702,297.7568
119.712,302.0601
119.722,306.64343
119.732,309.25037
119.742,308.73907
119.752,305.6083
119.762,302.11353
119.772,298.90308
119.782,295.761
119.792,293.18515
119.802,290.948
119.812,289.97934
119.822,289.87448
119.832,290.3909
119.842,291.44983
119.852,293.0903
119.862,295.31512
119.872,297.6034
119.882,300.75113
119.892,303.79904
119.902,305.0055
119.913,304.66867
119.922,302.40167
119.932,299.5441
119.942,296.89334
119.952,295.10757
119.963,294.06494
119.972,293.55804
119.982,293.86215
119.994,295.31723
120.005,296.8196
120.012,298.23154
120.022,299.43994
120.032,300.6962
120.042,301.6769
120.052,302.3734
120.062,302.159
120.073,300.12677
120.082,297.08902
120.092,294.73096
120.102,293.29938
120.112,292.67172
120.122,293.31897
120.132,294.59082
120.142,296.19678
120.153,298.14215
120.162,299.03967
120.172,298.81207
120.182,297.34857
120.192,295.79437
120.203,294.38065
120.212,293.4776
120.222,293.1168
120.234,292.80487
120.242,292.3109
120.252,292.1945
120.262,292.32446
120.272,293.26315
120.282,294.37555
120.292,295.72952
120.302,296.6226
120.312,296.10837
120.322,294.44608
120.332,292.83963
120.342,291.5239
120.352,290.65054
120.362,290.0562
120.372,290.0034
120.382,290.69366
120.392,291.9714
120.402,293.34137
120.412,295.0033
120.422,296.2849
120.432,297.27313
120.442,298.07144
120.452,297.83737
120.462,297.11685
120.472,296.1191
120.483,295.13852
120.501,294.05484
120.506,293.19806
120.512,292.63986
120.522,291.96487
120.532,291.74283
120.542,291.7365
120.552,291.4842
120.562,291.57214
120.572,291.93884
120.582,292.33524
120.599,292.96027
120.603,293.59088
120.612,294.49033
120.622,295.07498
120.632,295.01913
120.642,294.4866
120.652,293.72363
120.662,292.75125
120.672,292.2623
120.682,291.85474
120.692,291.93152
120.702,291.50668
120.712,290.9983
120.722,290.12466
120.733,289.2898
120.742,288.42706
120.752,287.95694
120.762,287.7952
120.772,287.85733
120.783,287.96667
120.792,288.8165
120.802,289.61105
120.812,290.40665
120.822,291.20776
120.832,292.93387
120.843,294.79526
120.852,296.30292
120.862,296.90378
120.872,296.9171
120.882,295.48877
120.892,293.0491
120.902,290.5922
120.912,288.55728
120.923,287.2143
120.932,286.19547
120.942,285.80963
120.952,285.97073
120.962,286.394
120.973,287.57617
120.982,288.69687
120.992,289.1836
121.003,289.04587
121.012,287.8613
121.022,287.55453
121.032,287.79288
121.042,288.6649
121.052,287.9628
121.062,285.58456
121.072,282.8761
121.083,281.0264
121.092,279.88248
121.102,279.99445
121.112,280.55563
121.123,281.17004
121.135,282.12567
121.142,283.24216
121.153,284.62244
121.162,285.28696
121.172,284.7871
121.182,283.57877
121.192,282.15768
121.202,276.9987
121.212,277.82217
121.222,279.89587
121.232,280.61996
121.242,280.8613
121.252,282.48676
121.262,283.29175
121.272,284.2702
121.282,281.79788
121.292,277.18555
121.302,278.38934
121.312,279.96063
121.322,280.30902
121.332,279.71906
121.342,278.85266
121.352,278.0749
121.362,276.9472
121.373,276.43494
121.382,276.5778
121.392,277.23264
121.402,282.3773
121.412,281.64667
121.422,282.88132
121.432,282.32965
121.442,281.70395
121.453,280.29507
121.462,279.36453
121.472,278.94727
121.488,278.77368
121.496,278.6151
121.503,278.9407
121.512,279.87604
121.522,281.22772
121.533,282.5404
121.542,284.0057
121.553,285.50394
121.562,286.1789
121.572,285.45673
121.583,283.93164
121.592,282.56165
121.603,280.99612
121.615,280.34244
121.622,280.95596
121.632,282.74237
121.642,283.30264
121.652,283.09122
121.662,281.59695
121.672,279.58386
121.682,279.603
121.693,279.29947
121.704,279.17447
121.712,279.07153
121.722,279.5575
121.732,279.91745
121.742,279.5248
121.752,279.69498
121.763,279.39352
121.773,278.61804
121.782,278.6028
121.792,276.63602
121.802,278.06912
121.812,279.6484
121.822,280.37277
121.832,279.8776
121.842,278.66534
121.854,277.43332
121.862,277.4956
121.872,276.90622
121.882,276.47177
121.892,276.21887
121.902,275.90607
121.912,275.5104
121.922,275.16034
121.932,275.12466
121.942,275.59644
121.952,276.734
121.962,279.12186
121.974,281.29303
121.982,282.73532
121.992,281.6589
122.002,278.46634
122.012,275.87167
122.022,275.70953
122.032,275.04214
122.042,273.8975
122.052,272.6973
122.062,271.72314
122.072,271.67294
122.082,272.24664
122.092,273.06873
122.102,274.3498
122.112,275.63293
122.122,277.0502
122.132,279.448
122.142,283.17682
122.152,286.57666
122.162,289.14172
122.172,289.24637
122.182,287.57666
122.192,284.63068
122.202,281.4884
122.212,279.00873
122.222,277.9894
122.232,277.12137
122.242,276.47742
122.252,276.0735
122.262,276.13773
122.272,276.82498
122.282,277.9644
122.292,279.24908
122.302,280.1735
122.312,280.03177
122.322,279.22018
122.332,278.28888
122.342,277.20886
122.352,276.10623
122.362,275.25934
122.372,275.20044
122.382,275.4276
122.392,275.82104
122.402,276.5299
122.412,277.254
122.422,277.98322
122.432,277.95926
122.442,277.65018
122.452,276.77615
122.462,275.45633
122.472,273.93835
122.484,272.71393
122.495,271.562
122.502,271.13873
122.513,271.06833
122.522,271.74823
122.532,272.30103
122.542,272.8996
122.552,273.70062
122.562,274.9712
122.572,276.03427
122.583,275.86038
122.592,274.80753
122.602,274.0228
122.612,273.54703
122.623,273.472
122.632,273.52118
122.642,274.21658
122.652,275.00583
122.662,275.5621
122.672,276.62137
122.682,278.0537
122.692,279.51263
122.703,280.81232
122.712,281.44104
122.722,280.90842
122.732,279.3964
122.742,277.93146
122.752,276.7254
122.762,275.89975
122.772,275.82623
122.782,276.35028
122.793,277.3179
122.802,278.0338
122.812,278.34845
122.822,278.3733
122.832,278.28735
122.842,278.29575
122.852,278.56418
122.862,278.99103
122.872,279.07248
122.882,278.5808
122.892,277.96445
122.902,277.37924
122.912,276.58798
122.922,275.6172
122.932,274.81458
122.942,274.3142
122.952,273.8332
122.962,273.26218
122.972,272.30002
122.982,271.42203
122.992,270.74878
123.002,270.69028
123.012,270.97955
123.022,271.58652
123.032,271.79144
123.042,272.31396
123.056,272.78592
123.062,274.05264
123.072,275.73178
123.082,278.15213
123.092,280.37997
123.102,281.01318
123.112,279.9889
123.122,278.40805
123.132,276.90964
123.142,275.67078
123.152,274.30536
123.162,273.45697
123.172,272.47516
123.182,272.3594
123.192,272.82376
123.202,273.37192
123.212,274.76083
123.222,275.96832
123.233,277.1425
123.242,278.39517
123.252,279.72406
123.262,281.91495
123.272,283.47742
123.283,284.26184
123.292,284.2393
123.302,282.81918
123.312,280.90475
123.322,279.30237
123.332,277.7599
123.342,276.72244
123.357,275.7451
123.362,275.50418
123.372,275.82922
123.382,276.22235
123.393,277.33478
123.402,278.40622
123.412,278.58026
123.422,278.10733
123.432,277.146
123.442,275.81415
123.452,274.545
123.462,273.6019
123.474,273.2575
123.482,273.47534
123.493,274.1997
123.503,275.4648
123.512,276.69104
123.522,277.3751
123.532,277.92145
123.542,277.7836
123.552,277.4685
123.562,277.03723
123.572,276.74747
123.582,276.61002
123.592,276.60934
123.602,276.30432
123.612,276.18723
123.622,276.30185
123.632,276.80118
123.642,277.59744
123.653,278.44366
123.662,278.39917
123.672,277.7113
123.682,276.27835
123.692,275.38855
123.702,274.79654
123.712,274.52063
123.722,274.34827
123.732,273.98508
123.742,273.94803
123.752,274.9307
123.762,276.09952
123.772,277.60187
123.782,278.2757
123.792,279.22086
123.802,279.6565
123.812,280.4475
123.822,281.1209
123.832,281.56396
123.842,281.15787
123.852,280.6008
123.862,279.58133
123.872,278.97958
123.882,278.21783
123.892,277.6243
123.902,277.21918
123.912,277.4286
123.922,277.54233
123.932,278.0528
123.942,278.73535
123.952,279.63794
123.962,280.4035
123.972,280.81137
123.982,280.9113
123.992,280.57767
124.002,279.8025
124.012,278.90378
124.022,278.32617
124.032,277.76895
124.042,277.57037
124.052,277.28708
124.062,276.7631
124.072,276.3996
124.082,276.5852
124.092,277.049
124.102,278.0256
124.112,278.15604
124.122,278.95605
124.132,279.41812
124.142,280.01846
124.152,280.91412
124.162,281.96133
124.172,283.18292
124.182,284.50763
124.192,284.95108
124.202,285.00098
124.212,283.84338
124.222,283.10565
124.232,281.89087
124.242,280.33136
124.252,278.89838
124.262,277.66425
124.272,276.8237
124.282,276.46173
124.292,276.4653
124.302,277.2911
124.312,277.60812
124.323,278.66278
124.332,280.12494
124.342,281.4741
124.352,282.5198
124.362,283.23566
124.372,283.05164
124.382,282.46182
124.392,280.2843
124.402,278.0455
124.412,275.7646
124.422,273.63748
124.432,272.19034
124.442,272.07953
124.452,272.6479
124.462,273.68344
124.472,274.88202
124.482,276.3968
124.492,277.82968
124.502,279.30182
124.512,279.96725
124.522,280.40326
124.532,279.92798
124.542,278.9994
124.552,277.84174
124.562,276.61923
124.572,276.60052
124.582,276.8823
124.592,277.4167
124.602,278.95612
124.612,279.80338
124.622,280.77692
124.632,281.28247
124.642,281.0028
124.652,280.48416
124.662,279.87573
124.672,279.64273
124.682,279.9135
124.693,280.2576
124.702,280.91144
124.712,281.49777
124.722,282.2249
124.732,282.90283
124.742,283.79785
124.752,284.35797
124.762,284.60406
124.772,284.29773
124.782,283.3268
124.792,282.07993
124.802,280.50546
124.812,278.80078
124.822,278.1143
124.832,277.97556
124.842,278.60187
124.853,279.7696
124.862,281.2297
124.872,283.07352
124.882,284.59186
124.892,286.0273
124.902,287.46677
124.912,287.12677
124.922,285.13712
124.932,282.94116
124.942,281.2798
124.952,280.379
124.962,279.79013
124.974,279.77365
124.982,279.6834
124.992,280.27255
125.002,281.48483
125.013,282.7092
125.022,283.86072
125.032,284.67868
125.042,285.0106
125.052,284.86023
125.062,284.36072
125.072,283.54547
125.082,282.2742
125.092,280.81674
125.102,279.56863
125.112,278.94855
125.122,278.87192
125.132,278.80453
125.142,278.5295
125.152,278.3878
125.162,278.60925
125.172,278.85196
125.182,279.3003
125.192,280.36197
125.202,281.7087
125.212,282.74503
125.222,283.53928
125.232,284.60135
125.242,285.3544
125.252,286.32495
125.262,288.36844
125.273,291.05508
125.282,292.68823
125.292,292.05054
125.302,289.9435
125.312,288.00244
125.322,284.95187
125.332,282.66776
125.342,281.32724
125.352,280.30734
125.362,279.85217
125.372,280.1313
125.382,280.57004
125.392,281.35086
125.402,282.2086
125.412,283.41754
125.422,284.4763
125.432,285.009
125.442,285.46213
125.452,285.1033
125.462,283.99353
125.472,282.50314
125.485,280.53653
125.492,279.24304
125.502,278.6554
125.512,277.82175
125.522,277.62738
125.532,277.61218
125.542,278.0752
125.552,278.68625
125.562,279.27692
125.572,279.71323
125.582,280.57294
125.592,280.8852
125.602,280.5026
125.612,279.90134
125.622,279.30148
125.632,279.23505
125.642,279.39203
125.652,279.68457
125.662,280.18192
125.672,280.71234
125.682,281.20453
125.692,281.25098
125.702,281.54675
125.712,282.0984
125.722,282.46268
125.732,283.06094
125.742,283.80914
125.752,284.64487
125.762,285.1089
125.772,285.46573
125.782,286.02866
125.792,286.32785
125.802,286.5231
125.812,286.65286
125.822,286.1516
125.832,285.30313
125.842,284.15396
125.852,283.1989
125.862,282.5164
125.872,281.8871
125.882,280.9416
125.892,280.28586
125.902,280.15363
125.912,280.8116
125.922,281.4225
125.932,282.69983
125.943,283.5683
125.952,283.82974
125.962,283.9723
125.972,283.48227
125.982,282.81067
125.992,281.7741
126.002,280.1775
126.012,279.04565
126.023,278.03967
126.032,277.885
126.042,278.71356
126.052,280.01328
126.062,280.87817
126.072,282.0914
126.082,283.0481
126.092,283.86285
126.102,284.32037
126.112,284.3765
126.122,283.8844
126.132,282.78528
126.142,281.4466
126.152,280.49646
126.162,279.75446
126.172,279.86108
126.182,280.367
126.192,280.29904
126.202,280.22012
126.212,279.5356
126.222,278.8137
126.232,278.70755
126.242,279.7309
126.252,281.46155
126.262,283.2269
126.272,284.59576
126.282,286.16147
126.293,287.01523
126.302,287.54053
126.312,288.2037
126.322,288.81952
126.332,289.3988
126.342,289.75513
126.352,289.40198
126.362,288.92633
126.372,288.0044
126.382,287.21545
126.392,286.52155
126.402,285.83795
126.412,284.80734
126.422,284.02542
126.432,283.101
126.442,282.49573
126.452,281.9052
126.463,282.10602
126.472,282.87485
126.482,283.65793
126.492,284.72726
126.502,285.8368
126.512,286.73004
126.522,287.60022
126.532,288.21848
126.543,288.25827
126.554,287.0116
126.562,285.57117
126.572,284.31393
126.582,282.98477
126.592,282.27625
126.602,281.77438
126.616,281.8452
126.623,282.46576
126.633,283.78128
126.642,285.4067
126.652,286.6705
126.662,287.95932
126.672,288.86285
126.682,288.725
126.692,288.19772
126.702,287.78043
126.713,287.35312
126.722,286.99554
126.732,286.58673
126.742,286.4478
126.752,285.98615
126.762,286.15906
126.772,286.36703
126.782,286.64856
126.794,287.38403
126.802,288.1935
126.812,289.67535
126.822,291.07187
126.832,292.58426
126.842,293.90726
126.852,294.55417
126.862,295.3334
126.873,295.9806
126.882,295.92584
126.892,296.01178
126.902,294.90433
126.912,293.35944
126.922,291.7489
126.932,290.7109
126.942,290.10748
126.953,289.59833
126.962,288.99527
126.972,288.33072
126.982,288.24463
126.992,288.93048
127.002,289.69843
127.012,290.388
127.022,290.7038
127.032,291.01294
127.042,290.80856
127.052,290.4156
127.062,290.54883
127.072,290.7404
127.082,291.28934
127.092,291.6092
127.102,291.81937
127.112,292.23175
127.122,292.30542
127.133,292.3298
127.142,293.2772
127.152,294.6888
127.163,296.16742
127.172,297.06937
127.182,297.8713
127.192,298.2979
127.202,298.39444
127.212,298.4242
127.222,298.38464
127.232,298.0635
127.242,297.5727
127.252,296.89703
127.262,296.73166
127.272,296.5329
127.282,296.1348
127.292,295.4407
127.302,294.27118
127.312,293.25424
127.322,293.4996
127.332,294.3593
127.342,296.64532
127.352,298.41696
127.362,300.17886
127.372,301.67447
127.382,302.79117
127.392,303.6415
127.403,304.1981
127.412,304.51193
127.422,304.9411
127.432,304.92386
127.443,304.03998
127.452,302.9038
127.462,302.42035
127.472,302.25525
127.484,302.3102
127.506,301.71094
127.51,301.32553
127.513,301.24237
127.522,301.2985
127.532,301.9471
127.542,302.63916
127.552,303.39316
127.562,304.0894
127.572,304.56616
127.582,305.14984
127.592,305.9282
127.602,306.2577
127.612,306.3567
127.622,305.8263
127.632,304.85623
127.642,303.72324
127.652,303.00214
127.662,302.79892
127.672,302.65356
127.682,302.34122
127.693,302.6197
127.703,303.1191
127.712,303.90396
127.722,304.65463
127.732,305.82983
127.742,306.7763
127.752,307.27927
127.762,307.52728
127.773,307.3159
127.782,307.44342
127.792,307.31128
127.802,307.37192
127.812,307.31454
127.822,307.47556
127.832,307.4559
127.842,307.58374
127.852,308.26135
127.862,308.45804
127.872,308.46606
127.882,308.08725
127.892,307.35403
127.902,307.6206
127.912,307.84424
127.922,308.78784
127.932,309.98315
127.942,311.07703
127.952,312.22034
127.962,312.6228
127.972,313.21158
127.982,314.03543
127.992,314.2618
128.002,314.20953
128.013,313.49622
128.022,312.6579
128.032,311.5373
128.042,310.57892
128.052,309.6851
128.062,308.9574
128.072,307.83612
128.082,308.11578
128.093,309.10165
128.102,310.4174
128.112,311.77094
128.122,312.93112
128.132,313.32602
128.142,313.00995
128.152,312.1341
128.162,310.9438
128.173,309.1214
128.182,308.15164
128.192,307.92297
128.202,308.37433
128.212,309.2364
128.222,310.275
128.232,311.6039
128.242,312.47174
128.253,313.36966
128.262,313.73572
128.272,313.9214
128.282,314.30304
128.292,314.49658
128.302,314.1413
128.312,313.49826
128.322,312.5866
128.332,311.65543
128.342,310.71533
128.352,310.68567
128.362,310.6171
128.372,310.73413
128.382,310.8808
128.392,310.95013
128.402,310.70538
128.412,310.6313
128.422,310.95602
128.432,312.0106
128.442,312.86102
128.452,313.79514
128.463,314.26886
128.472,314.53162
128.482,315.20578
128.499,316.09946
128.504,316.88672
128.512,317.41675
128.522,317.84293
128.532,318.04514
128.542,318.045
128.552,317.6583
128.562,317.07758
128.572,316.03195
128.584,315.49564
128.592,314.5471
128.602,313.93396
128.612,313.4094
128.622,313.61774
128.632,313.75854
128.642,314.03085
128.652,314.55832
128.662,315.30164
128.672,315.87503
128.682,316.59747
128.692,317.11514
128.702,317.69904
128.712,318.13818
128.722,317.20285
128.732,315.76132
128.742,313.94647
128.752,312.35013
128.762,311.57626
128.772,311.41864
128.782,311.80002
128.792,312.32098
128.802,313.13705
128.812,314.53558
128.822,315.8657
128.832,316.60953
128.842,316.78763
128.853,316.00964
128.862,315.24185
128.872,314.16248
128.882,313.33734
128.892,312.47824
128.902,311.7254
128.912,311.4652
128.922,311.7089
128.932,312.28354
128.942,313.2932
128.952,313.94138
128.962,314.20047
128.972,314.14502
128.982,313.73517
128.992,313.79404
129.002,313.97565
129.012,313.74713
129.023,313.82938
129.032,313.96585
129.042,314.47418
129.052,314.93542
129.062,315.51404
129.073,316.22452
129.082,316.01624
129.092,315.01358
129.104,313.5612
129.112,311.91565
