Quasi_Static_Interval_Number,Compass_Heading,Time,Step,Variance
2,352.07126,151.292,130.05477135019947,4.0
2,352.58545,151.302,130.0633676257031,4.0
2,352.8056,151.312,130.0719639012068,4.0
2,352.1282,151.322,130.0805601767105,4.0
2,350.49448,151.332,130.08915645221416,4.0
2,348.49548,151.342,130.09775272771785,4.0
2,346.56888,151.352,130.1063490032215,4.0
2,344.8828,151.363,130.11580490627557,4.0
2,344.5097,151.372,130.12354155422886,4.0
2,345.29514,151.382,130.13213782973253,4.0
2,346.65628,151.392,130.1407341052362,4.0
2,348.20047,151.402,130.14933038073988,4.0
2,349.89233,151.412,130.15792665624357,4.0
2,351.10446,151.422,130.1665229317472,4.0
2,351.2528,151.432,130.1751192072509,4.0
2,351.03824,151.442,130.1837154827546,4.0
2,350.7423,151.452,130.19231175825826,4.0
2,350.58447,151.462,130.20090803376192,4.0
2,349.84607,151.472,130.2095043092656,4.0
2,349.12885,151.482,130.2181005847693,4.0
2,349.2535,151.495,130.22927574292407,4.0
2,349.08087,151.503,130.236152763327,4.0
2,349.08923,151.512,130.24388941128032,4.0
2,349.35925,151.523,130.25334531433435,4.0
2,349.43848,151.532,130.26108196228768,4.0
2,349.48892,151.542,130.26967823779134,4.0
2,349.4806,151.552,130.278274513295,4.0
2,349.47305,151.562,130.2868707887987,4.0
2,349.49585,151.573,130.29632669185273,4.0
2,349.50797,151.582,130.30406333980602,4.0
2,349.3099,151.592,130.3126596153097,4.0
2,349.4595,151.603,130.32211551836374,4.0
2,349.66028,151.612,130.32985216631704,4.0
2,349.50052,151.622,130.33844844182073,4.0
2,349.55994,151.632,130.34704471732442,4.0
2,349.61322,151.642,130.35564099282809,4.0
2,349.39737,151.652,130.36423726833175,4.0
2,348.72775,151.662,130.37283354383544,4.0
2,348.02264,151.672,130.3814298193391,4.0
2,347.19205,151.683,130.39088572239314,4.0
2,346.28003,151.692,130.39862237034646,4.0
2,345.60062,151.702,130.40721864585012,4.0
2,346.0262,151.712,130.41581492135379,4.0
2,346.78915,151.722,130.42441119685748,4.0
2,347.31854,151.732,130.43300747236114,4.0
2,346.6131,151.742,130.44160374786483,4.0
2,345.34818,151.752,130.45020002336852,4.0
2,344.0309,151.763,130.45965592642256,4.0
2,343.4697,151.772,130.46739257437585,4.0
2,343.27087,151.782,130.47598884987954,4.0
2,343.46503,151.792,130.4845851253832,4.0
2,344.6027,151.802,130.49318140088687,4.0
2,346.81433,151.812,130.50177767639056,4.0
2,349.4626,151.822,130.51037395189425,4.0
2,353.37283,151.832,130.5189702273979,4.0
2,357.04077,151.843,130.52842613045195,4.0
2,358.79102,151.852,130.53616277840527,4.0
2,357.48862,151.862,130.54475905390893,4.0
2,354.4977,151.872,130.55335532941262,4.0
2,351.86487,151.882,130.5619516049163,4.0
2,350.0565,151.892,130.57054788041995,4.0
2,348.79105,151.902,130.57914415592361,4.0
2,347.5583,151.912,130.5877404314273,4.0
2,346.55905,151.923,130.59719633448134,4.0
2,345.64227,151.932,130.60493298243466,4.0
2,345.5237,151.942,130.61352925793835,4.0
2,346.21713,151.952,130.622125533442,4.0
2,347.41898,151.962,130.63072180894568,4.0
2,349.0871,151.972,130.63931808444937,4.0
2,350.77615,151.982,130.64791435995303,4.0
2,352.47473,151.992,130.6565106354567,4.0
2,353.60965,152.002,130.6651069109604,4.0
2,353.06595,152.012,130.67370318646405,4.0
2,351.4371,152.022,130.68229946196772,4.0
2,349.23022,152.032,130.6908957374714,4.0
2,346.69092,152.042,130.69949201297507,4.0
2,345.3188,152.052,130.70808828847876,4.0
2,344.68103,152.062,130.71668456398245,4.0
2,344.80698,152.072,130.7252808394861,4.0
2,345.48795,152.082,130.73387711498978,4.0
2,345.94635,152.092,130.74247339049347,4.0
2,346.69223,152.102,130.75106966599714,4.0
2,347.5934,152.112,130.7596659415008,4.0
2,348.43307,152.122,130.7682622170045,4.0
2,349.21405,152.137,130.78115663026,4.0
2,349.6667,152.142,130.78545476801182,4.0
2,349.60034,152.152,130.7940510435155,4.0
2,348.76672,152.162,130.8026473190192,4.0
2,347.89877,152.172,130.81124359452284,4.0
2,346.67572,152.182,130.81983987002653,4.0
2,345.5248,152.192,130.82843614553022,4.0
2,344.26132,152.202,130.83703242103388,4.0
2,343.24744,152.213,130.84648832408791,4.0
2,342.34802,152.222,130.85422497204124,4.0
2,342.6569,152.232,130.8628212475449,4.0
2,343.8384,152.242,130.87141752304856,4.0
2,345.4347,152.252,130.88001379855226,4.0
2,346.48187,152.262,130.88861007405592,4.0
2,347.51614,152.272,130.8972063495596,4.0
2,348.53125,152.283,130.90666225261364,4.0
2,348.61725,152.292,130.91439890056694,4.0
2,348.79343,152.302,130.92299517607063,4.0
2,349.5148,152.312,130.93159145157432,4.0
2,349.81586,152.322,130.94018772707798,4.0
2,350.16214,152.332,130.94878400258165,4.0
2,350.55484,152.342,130.95738027808534,4.0
2,350.43274,152.352,130.965976553589,4.0
2,350.4638,152.362,130.97457282909266,4.0
2,350.5942,152.372,130.98316910459636,4.0
2,350.9931,152.382,130.99176538010005,4.0
2,351.63654,152.393,131.00122128315408,4.0
2,351.7977,152.402,131.00895793110737,4.0
2,351.29944,152.412,131.01755420661107,4.0
2,349.70975,152.422,131.02615048211473,4.0
2,347.82462,152.432,131.0347467576184,4.0
2,347.3881,152.442,131.04334303312208,4.0
2,347.03528,152.453,131.05279893617612,4.0
2,346.58435,152.462,131.06053558412944,4.0
2,346.91205,152.472,131.06913185963313,4.0
2,347.45297,152.482,131.07772813513677,4.0
2,348.21667,152.512,131.1035169616478,4.0
2,349.533,152.52,131.11039398205077,4.0
2,351.15167,152.524,131.11383249225221,4.0
2,352.67416,152.527,131.11641137490332,4.0
2,353.80618,152.532,131.12070951265517,4.0
2,354.27878,152.542,131.12930578815883,4.0
2,353.81564,152.552,131.1379020636625,4.0
2,353.0681,152.562,131.1464983391662,4.0
2,352.31024,152.572,131.15509461466985,4.0
2,351.78162,152.582,131.1636908901735,4.0
2,350.95724,152.592,131.1722871656772,4.0
2,350.74554,152.602,131.18088344118087,4.0
2,350.7827,152.613,131.19033934423493,4.0
2,350.54324,152.622,131.19807599218825,4.0
2,350.36655,152.632,131.2066722676919,4.0
2,350.57034,152.642,131.21526854319558,4.0
2,350.85922,152.652,131.22386481869924,4.0
2,351.3769,152.662,131.23246109420293,4.0
2,352.4501,152.672,131.2410573697066,4.0
2,353.2106,152.682,131.2496536452103,4.0
2,353.44388,152.693,131.25910954826435,4.0
2,353.70786,152.702,131.2668461962176,4.0
2,353.98944,152.712,131.2754424717213,4.0
2,353.22516,152.722,131.284038747225,4.0
2,352.07108,152.732,131.29263502272866,4.0
2,350.7264,152.743,131.3020909257827,4.0
2,349.59473,152.752,131.30982757373602,4.0
2,348.57056,152.762,131.31842384923968,4.0
2,347.96286,152.773,131.3278797522937,4.0
2,348.28363,152.782,131.33561640024703,4.0
2,348.88095,152.792,131.3442126757507,4.0
2,349.9175,152.802,131.3528089512544,4.0
2,351.1737,152.812,131.36140522675808,4.0
2,350.99203,152.822,131.37000150226172,4.0
2,350.22183,152.832,131.3785977777654,4.0
2,348.9084,152.842,131.3871940532691,4.0
2,347.60468,152.852,131.39579032877276,4.0
2,347.185,152.862,131.40438660427643,4.0
2,348.05392,152.872,131.41298287978012,4.0
2,350.0117,152.882,131.42157915528378,4.0
2,352.78275,152.892,131.43017543078744,4.0
2,355.58765,152.902,131.4387717062911,4.0
2,358.96027,152.912,131.4473679817948,4.0
2,2.6394653,152.922,131.4559642572985,4.0
2,4.6598206,152.932,131.46456053280212,4.0
2,3.3629456,152.942,131.47315680830582,4.0
2,1.016449,152.952,131.4817530838095,4.0
2,358.09393,152.963,131.49120898686354,4.0
2,355.55945,152.973,131.49980526236723,4.0
2,353.6266,152.982,131.50754191032053,4.0
2,351.36353,152.992,131.5161381858242,4.0
2,349.58356,153.002,131.52473446132788,4.0
2,348.18948,153.012,131.53333073683154,4.0
2,347.48703,153.022,131.54192701233524,4.0
2,348.3268,153.032,131.55052328783893,4.0
2,349.45673,153.042,131.5591195633426,4.0
2,351.0471,153.052,131.56771583884625,4.0
2,353.54132,153.062,131.57631211434995,4.0
2,356.03226,153.072,131.5849083898536,4.0
2,358.282,153.082,131.59350466535727,4.0
2,359.6622,153.092,131.60210094086096,4.0
2,359.88788,153.102,131.61069721636463,4.0
2,358.4998,153.112,131.6192934918683,4.0
2,356.0998,153.123,131.62874939492235,4.0
2,353.3238,153.132,131.63648604287565,4.0
2,351.38077,153.142,131.64508231837934,4.0
2,350.17264,153.152,131.65367859388297,4.0
2,349.11438,153.162,131.66227486938666,4.0
2,348.67758,153.172,131.67087114489036,4.0
2,348.9708,153.183,131.6803270479444,4.0
2,349.72235,153.192,131.6880636958977,4.0
2,350.3664,153.202,131.69665997140137,4.0
2,350.832,153.212,131.70525624690504,4.0
2,352.02087,153.222,131.71385252240873,4.0
2,353.22452,153.232,131.7224487979124,4.0
2,353.58127,153.242,131.73104507341606,4.0
2,353.69812,153.252,131.73964134891975,4.0
2,353.02325,153.262,131.74823762442344,4.0
2,351.7979,153.272,131.7568338999271,4.0
2,350.78906,153.282,131.76543017543077,4.0
2,350.22592,153.292,131.77402645093446,4.0
2,349.7035,153.303,131.7834823539885,4.0
2,349.58298,153.312,131.7912190019418,4.0
2,350.05612,153.322,131.79981527744548,4.0
2,351.29172,153.332,131.80841155294917,4.0
2,352.0317,153.342,131.81700782845286,4.0
2,352.12173,153.352,131.8256041039565,4.0
2,351.91833,153.362,131.83420037946019,4.0
2,351.55203,153.372,131.84279665496388,4.0
2,349.95395,153.383,131.8522525580179,4.0
2,348.95438,153.392,131.8599892059712,4.0
2,349.02707,153.403,131.86944510902524,4.0
2,349.98807,153.412,131.87718175697856,4.0
2,350.87985,153.422,131.88577803248222,4.0
2,352.9193,153.432,131.89437430798588,4.0
2,355.50613,153.442,131.90297058348958,4.0
2,357.92044,153.452,131.91156685899324,4.0
2,359.48477,153.463,131.9210227620473,4.0
2,0.7882385,153.472,131.9287594100006,4.0
2,359.18655,153.484,131.93907494060502,4.0
2,355.9013,153.492,131.94595196100795,4.0
2,351.95676,153.504,131.95626749161235,4.0
2,349.4033,153.524,131.9734600426197,4.0
2,347.64502,153.529,131.97775818037155,4.0
2,347.1272,153.533,131.981196690573,4.0
2,347.30475,153.542,131.98893333852632,4.0
2,348.0683,153.552,131.99752961403,4.0
2,348.61707,153.562,132.00612588953368,4.0
2,350.9326,153.572,132.01472216503734,4.0
2,352.99533,153.582,132.02331844054103,4.0
2,354.36783,153.592,132.03191471604472,4.0
2,355.65662,153.602,132.0405109915484,4.0
2,356.8188,153.612,132.04910726705205,4.0
2,358.00156,153.622,132.05770354255574,4.0
2,358.88043,153.632,132.0662998180594,4.0
2,359.00262,153.642,132.07489609356307,4.0
2,359.27603,153.652,132.08349236906673,4.0
2,358.94608,153.662,132.09208864457042,4.0
2,358.10275,153.673,132.10154454762448,4.0
2,357.04156,153.682,132.10928119557775,4.0
2,356.10028,153.692,132.11787747108144,4.0
2,355.2121,153.702,132.12647374658513,4.0
2,354.3387,153.712,132.1350700220888,4.0
2,353.61508,153.722,132.1436662975925,4.0
2,353.4296,153.732,132.15226257309615,4.0
2,354.14575,153.742,132.16085884859982,4.0
2,355.15057,153.752,132.1694551241035,4.0
2,356.14282,153.762,132.17805139960717,4.0
2,357.45145,153.772,132.18664767511083,4.0
2,358.74542,153.782,132.19524395061453,4.0
2,359.586,153.792,132.20384022611822,4.0
2,359.9891,153.802,132.21243650162185,4.0
2,359.09476,153.812,132.22103277712554,4.0
2,357.78827,153.822,132.22962905262924,4.0
2,356.32623,153.832,132.2382253281329,4.0
2,354.83728,153.842,132.2468216036366,4.0
2,353.9257,153.852,132.25541787914025,4.0
2,354.06445,153.862,132.26401415464392,4.0
2,354.40353,153.872,132.2726104301476,4.0
2,355.9948,153.882,132.28120670565127,4.0
2,356.8388,153.892,132.28980298115496,4.0
2,356.5054,153.902,132.29839925665863,4.0
2,354.5678,153.912,132.30699553216232,4.0
2,353.0597,153.922,132.31559180766598,4.0
2,352.05014,153.932,132.32418808316964,4.0
2,352.39966,153.942,132.33278435867334,4.0
2,352.89532,153.952,132.341380634177,4.0
2,355.15762,153.962,132.34997690968066,4.0
2,357.8814,153.972,132.35857318518435,4.0
2,1.6494446,153.982,132.36716946068802,4.0
2,4.9344177,153.993,132.37662536374205,4.0
2,8.244751,154.002,132.38436201169537,4.0
2,10.00531,154.012,132.39295828719906,4.0
2,8.919189,154.022,132.4015545627027,4.0
2,6.264038,154.032,132.41015083820642,4.0
2,2.9696655,154.043,132.41960674126045,4.0
2,359.7717,154.052,132.42734338921375,4.0
2,357.99826,154.062,132.43593966471744,4.0
2,356.26855,154.073,132.44539556777147,4.0
2,354.6556,154.082,132.45313221572476,4.0
2,352.89627,154.092,132.46172849122846,4.0
2,351.55353,154.102,132.47032476673212,4.0
2,351.31223,154.112,132.47892104223578,4.0
2,352.06378,154.122,132.48751731773947,4.0
2,352.9943,154.132,132.49611359324317,4.0
2,354.54007,154.143,132.5055694962972,4.0
2,356.2255,154.154,132.51502539935123,4.0
2,358.47183,154.162,132.52190241975418,4.0
2,0.6309204,154.172,132.53049869525785,4.0
2,2.2039795,154.182,132.5390949707615,4.0
2,3.21286,154.192,132.5476912462652,4.0
2,2.6525269,154.202,132.5562875217689,4.0
2,0.66433716,154.212,132.56488379727253,4.0
2,358.3333,154.222,132.57348007277622,4.0
2,356.2969,154.233,132.58293597583028,4.0
2,354.7296,154.242,132.59067262378358,4.0
2,353.58188,154.252,132.59926889928727,4.0
2,352.66583,154.262,132.60786517479093,4.0
2,353.00665,154.272,132.6164614502946,4.0
2,353.36432,154.282,132.62505772579829,4.0
2,353.90073,154.292,132.63365400130195,4.0
2,355.0946,154.302,132.6422502768056,4.0
2,356.58478,154.313,132.65170617985964,4.0
2,357.30426,154.322,132.659442827813,4.0
2,357.25092,154.332,132.66803910331663,4.0
2,356.39084,154.342,132.67663537882032,4.0
2,355.55945,154.352,132.685231654324,4.0
2,353.92365,154.362,132.69382792982768,4.0
2,352.6569,154.372,132.70242420533137,4.0
2,351.73502,154.382,132.71102048083503,4.0
2,350.9969,154.393,132.72047638388906,4.0
2,350.8947,154.402,132.72821303184236,4.0
2,351.65433,154.412,132.73680930734605,4.0
2,352.69043,154.422,132.7454055828497,4.0
2,354.15744,154.432,132.75400185835338,4.0
2,355.33942,154.443,132.76345776140744,4.0
2,355.88327,154.452,132.77119440936073,4.0
2,355.21643,154.462,132.77979068486442,4.0
2,353.86548,154.472,132.78838696036811,4.0
2,352.58527,154.483,132.79784286342215,4.0
2,351.26315,154.493,132.8064391389258,4.0
2,350.9534,154.503,132.81503541442947,4.0
2,351.67593,154.518,132.827929827685,4.0
2,353.09576,154.523,132.83222796543683,4.0
2,354.58688,154.532,132.83996461339015,4.0
2,356.99893,154.542,132.84856088889384,4.0
2,359.32727,154.552,132.85715716439748,4.0
2,1.5678711,154.562,132.86575343990117,4.0
2,3.2846985,154.572,132.87434971540486,4.0
2,3.0784302,154.582,132.88294599090852,4.0
2,0.3515625,154.592,132.89154226641222,4.0
2,355.94528,154.603,132.90099816946625,4.0
2,352.0499,154.612,132.90873481741954,4.0
2,350.27164,154.622,132.91733109292323,4.0
2,349.2317,154.632,132.9259273684269,4.0
2,349.4436,154.642,132.93452364393056,4.0
2,350.8552,154.652,132.94311991943425,4.0
2,352.8513,154.662,132.95171619493794,4.0
2,355.03525,154.672,132.96031247044158,4.0
2,357.57062,154.682,132.96890874594527,4.0
2,359.72546,154.692,132.97750502144896,4.0
2,1.6785583,154.702,132.98610129695263,4.0
2,2.585907,154.712,132.9946975724563,4.0
2,3.127594,154.722,133.00329384795998,4.0
2,2.5506897,154.732,133.01189012346364,4.0
2,1.5439758,154.742,133.0204863989673,4.0
2,359.87134,154.752,133.029082674471,4.0
2,358.35275,154.762,133.0376789499747,4.0
2,357.1068,154.772,133.04627522547835,4.0
2,357.05273,154.782,133.05487150098205,4.0
2,357.45813,154.792,133.0634677764857,4.0
2,358.51596,154.802,133.07206405198937,4.0
2,359.0092,154.812,133.08066032749306,4.0
2,358.9806,154.822,133.08925660299673,4.0
2,359.1755,154.832,133.0978528785004,4.0
2,359.4565,154.843,133.10730878155442,4.0
2,359.54416,154.852,133.11504542950775,4.0
2,359.4764,154.863,133.12450133256178,4.0
2,359.34818,154.872,133.1322379805151,4.0
2,359.5859,154.882,133.1408342560188,4.0
2,359.27948,154.892,133.14943053152246,4.0
2,358.74564,154.902,133.15802680702612,4.0
2,358.99573,154.912,133.1666230825298,4.0
2,358.2324,154.923,133.17607898558384,4.0
2,357.8144,154.932,133.18381563353714,4.0
2,357.20493,154.942,133.19241190904083,4.0
2,357.0854,154.952,133.2010081845445,4.0
2,357.66278,154.962,133.20960446004815,4.0
2,358.0894,154.972,133.21820073555185,4.0
2,358.1567,154.982,133.2267970110555,4.0
2,358.0296,154.992,133.2353932865592,4.0
2,357.1747,155.004,133.2457088171636,4.0
2,357.18607,155.012,133.25258583756653,4.0
2,357.07303,155.022,133.26118211307022,4.0
2,357.45425,155.032,133.2697783885739,4.0
2,358.51056,155.042,133.27837466407757,4.0
2,359.61914,155.052,133.28697093958124,4.0
2,1.974884,155.062,133.29556721508493,4.0
2,4.1858826,155.072,133.30416349058862,4.0
2,6.4834595,155.083,133.31361939364263,4.0
2,8.32486,155.092,133.32135604159595,4.0
2,9.948578,155.102,133.32995231709964,4.0
2,10.345398,155.112,133.3385485926033,4.0
2,9.934509,155.123,133.34800449565734,4.0
2,8.990906,155.133,133.35660077116103,4.0
2,8.617523,155.142,133.36433741911432,4.0
2,7.615387,155.152,133.37293369461798,4.0
2,7.3105164,155.163,133.38238959767205,4.0
2,6.058838,155.172,133.39012624562534,4.0
2,4.857361,155.182,133.39872252112903,4.0
2,3.807495,155.192,133.40731879663272,4.0
2,3.234497,155.202,133.41591507213636,4.0
2,3.2191772,155.212,133.42451134764005,4.0
2,4.032379,155.222,133.43310762314374,4.0
2,4.4621277,155.232,133.4417038986474,4.0
2,5.5135193,155.243,133.45115980170144,4.0
2,6.238556,155.252,133.45889644965476,4.0
2,7.5859985,155.262,133.46749272515842,4.0
2,8.009186,155.272,133.47608900066209,4.0
2,7.899109,155.282,133.48468527616578,4.0
2,7.975342,155.292,133.49328155166944,4.0
2,7.4874573,155.302,133.5018778271731,4.0
2,7.0719604,155.312,133.51047410267682,4.0
2,6.4917603,155.322,133.51907037818046,4.0
2,4.5677185,155.332,133.52766665368415,4.0
2,2.9740906,155.342,133.53626292918784,4.0
2,1.1149292,155.352,133.5448592046915,4.0
2,0.42214966,155.362,133.55345548019517,4.0
2,0.35543823,155.372,133.56205175569886,4.0
2,0.83221436,155.382,133.57064803120252,4.0
2,1.0801697,155.392,133.5792443067062,4.0
2,1.9412231,155.402,133.58784058220988,4.0
2,3.2997131,155.412,133.59643685771357,4.0
2,4.6615906,155.422,133.6050331332172,4.0
2,5.0049744,155.432,133.6136294087209,4.0
2,4.816498,155.442,133.6222256842246,4.0
2,3.5104675,155.452,133.63082195972825,4.0
2,2.1600952,155.462,133.63941823523191,4.0
2,0.30297852,155.472,133.6480145107356,4.0
2,0.034423828,155.482,133.65661078623927,4.0
2,359.57062,155.493,133.6660666892933,4.0
2,359.6052,155.514,133.68411886785105,4.0
2,0.5093689,155.517,133.68669775050213,4.0
2,1.6419678,155.522,133.69099588825398,4.0
2,2.7156677,155.532,133.69959216375767,4.0
2,3.8049622,155.542,133.7081884392613,4.0
2,4.0522766,155.552,133.716784714765,4.0
2,3.5497437,155.562,133.7253809902687,4.0
2,2.0994873,155.572,133.73397726577235,4.0
2,0.3746643,155.582,133.74257354127602,4.0
2,358.76886,155.592,133.7511698167797,4.0
2,356.759,155.602,133.75976609228337,4.0
2,354.90924,155.613,133.7692219953374,4.0
2,354.11777,155.623,133.7778182708411,4.0
2,355.27075,155.632,133.7855549187944,4.0
2,357.5975,155.642,133.79415119429808,4.0
2,0.52893066,155.653,133.8036070973521,4.0
2,4.3793945,155.662,133.8113437453054,4.0
2,8.840637,155.672,133.8199400208091,4.0
2,12.393951,155.682,133.82853629631276,4.0
2,15.655914,155.692,133.83713257181645,4.0
2,17.126984,155.702,133.84572884732012,4.0
2,16.232178,155.712,133.85432512282378,4.0
2,12.112732,155.722,133.86292139832747,4.0
2,7.0012817,155.732,133.87151767383114,4.0
2,1.8711853,155.742,133.88011394933483,4.0
2,358.27393,155.752,133.88871022483852,4.0
2,356.58035,155.762,133.89730650034218,4.0
2,356.50226,155.772,133.90590277584585,4.0
2,358.4453,155.782,133.91449905134954,4.0
2,1.6499023,155.792,133.9230953268532,4.0
2,5.5660706,155.802,133.93169160235686,4.0
2,9.961914,155.812,133.94028787786056,4.0
2,13.222412,155.822,133.94888415336422,4.0
2,15.206238,155.832,133.95748042886788,4.0
2,15.672058,155.842,133.96607670437157,4.0
2,13.470642,155.852,133.97467297987524,4.0
2,10.287811,155.862,133.98326925537893,4.0
2,6.3962097,155.872,133.99186553088262,4.0
2,3.2705688,155.882,134.00046180638628,4.0
2,1.5873108,155.897,134.0133562196418,4.0
2,1.120758,155.903,134.01851398494398,4.0
2,1.6783447,155.912,134.0262506328973,4.0
2,3.5536804,155.922,134.03484690840097,4.0
2,5.548523,155.932,134.04344318390463,4.0
2,7.7993774,155.942,134.05203945940832,4.0
2,8.990814,155.952,134.06063573491198,4.0
2,9.571228,155.962,134.06923201041567,4.0
2,9.066101,155.972,134.07782828591937,4.0
2,7.7010803,155.982,134.08642456142303,4.0
2,5.8549194,155.992,134.0950208369267,4.0
2,3.3729553,156.002,134.10361711243038,4.0
2,1.315033,156.013,134.11307301548442,4.0
2,359.89767,156.022,134.1208096634377,4.0
2,359.22247,156.032,134.1294059389414,4.0
2,359.37473,156.042,134.13800221444507,4.0
2,359.7531,156.052,134.14659848994876,4.0
2,0.32730103,156.062,134.15519476545245,4.0
2,1.4890137,156.072,134.16379104095608,4.0
2,2.8238525,156.082,134.17238731645978,4.0
2,4.3816833,156.093,134.1818432195138,4.0
2,5.4887085,156.102,134.18957986746713,4.0
2,5.677185,156.113,134.19903577052116,4.0
2,3.9064636,156.123,134.20763204602483,4.0
2,0.7154541,156.134,134.21708794907886,4.0
2,358.23618,156.145,134.22654385213295,4.0
2,357.59323,156.152,134.23256124498548,4.0
2,358.043,156.162,134.24115752048917,4.0
2,359.90048,156.175,134.25233267864397,4.0
2,2.9197693,156.182,134.2583500714965,4.0
2,6.6874084,156.192,134.2669463470002,4.0
2,10.875,156.202,134.27554262250388,4.0
2,14.784332,156.212,134.28413889800754,4.0
2,19.083038,156.222,134.29273517351123,4.0
2,21.959167,156.232,134.3013314490149,4.0
2,21.543274,156.242,134.30992772451856,4.0
2,17.78836,156.253,134.3193836275726,4.0
2,13.324188,156.262,134.3271202755259,4.0
2,8.951355,156.272,134.3357165510296,4.0
2,5.288269,156.282,134.3443128265333,4.0
2,2.2686157,156.292,134.35290910203693,4.0
2,359.42505,156.302,134.36150537754062,4.0
2,358.2229,156.312,134.37010165304432,4.0
2,358.0835,156.322,134.37869792854798,4.0
2,358.7649,156.332,134.38729420405164,4.0
2,0.7149353,156.342,134.39589047955533,4.0
2,2.0290833,156.352,134.404486755059,4.0
2,3.9501038,156.362,134.41308303056266,4.0
2,5.1267395,156.372,134.42167930606635,4.0
2,5.16333,156.382,134.43027558157002,4.0
2,4.4320374,156.392,134.4388718570737,4.0
2,3.1346436,156.402,134.44746813257734,4.0
2,1.2263184,156.412,134.45606440808103,4.0
2,0.20401001,156.422,134.46466068358473,4.0
2,358.7819,156.432,134.4732569590884,4.0
2,358.11417,156.442,134.48185323459208,4.0
2,358.09244,156.452,134.49044951009574,4.0
2,358.50272,156.463,134.49990541314978,4.0
2,358.88327,156.472,134.5076420611031,4.0
2,359.55627,156.482,134.51623833660676,4.0
2,0.23751831,156.492,134.52483461211042,4.0
2,1.0472107,156.512,134.5420271631178,4.0
2,1.1788635,156.516,134.54546567331926,4.0
2,1.7450562,156.522,134.55062343862144,4.0
2,2.3899536,156.532,134.55921971412513,4.0
2,2.2805176,156.542,134.56781598962883,4.0
2,2.312439,156.552,134.5764122651325,4.0
2,1.8214417,156.562,134.58500854063618,4.0
2,1.1030579,156.572,134.59360481613984,4.0
2,359.87366,156.582,134.6022010916435,4.0
2,358.79398,156.592,134.61079736714723,4.0
2,358.19247,156.602,134.61939364265086,4.0
2,357.97772,156.612,134.62798991815455,4.0
2,357.74258,156.622,134.63658619365825,4.0
2,358.32703,156.632,134.6451824691619,4.0
2,358.83115,156.642,134.65377874466557,4.0
2,359.19128,156.652,134.66237502016924,4.0
2,359.3955,156.662,134.67097129567293,4.0
2,359.10675,156.672,134.6795675711766,4.0
2,358.97986,156.682,134.68816384668025,4.0
2,358.2808,156.692,134.69676012218395,4.0
2,357.61526,156.703,134.70621602523798,4.0
2,357.89514,156.712,134.71395267319127,4.0
2,357.71335,156.722,134.72254894869496,4.0
2,357.29633,156.732,134.73114522419866,4.0
2,357.34525,156.742,134.73974149970232,4.0
2,358.39493,156.752,134.748337775206,4.0
2,0.13064575,156.762,134.75693405070967,4.0
2,1.3430786,156.772,134.76553032621334,4.0
2,2.7944336,156.782,134.77412660171703,4.0
2,4.294525,156.792,134.7827228772207,4.0
2,3.3330078,156.802,134.79131915272436,4.0
2,1.1287537,156.812,134.79991542822805,4.0
2,357.6976,156.822,134.8085117037317,4.0
2,354.3985,156.832,134.81710797923537,4.0
2,352.87296,156.842,134.82570425473907,4.0
2,351.36926,156.852,134.83430053024276,4.0
2,350.2576,156.863,134.8437564332968,4.0
2,350.0746,156.872,134.8514930812501,4.0
2,351.25272,156.882,134.86008935675378,4.0
2,354.40393,156.892,134.86868563225744,4.0
2,358.26166,156.902,134.8772819077611,4.0
2,1.4325256,156.912,134.8858781832648,4.0
2,4.0895386,156.922,134.89447445876849,4.0
2,5.2848206,156.932,134.90307073427212,4.0
2,6.1887817,156.943,134.91252663732618,4.0
2,6.163849,156.952,134.9202632852795,4.0
2,5.0738525,156.962,134.92885956078317,4.0
2,2.6842346,156.972,134.93745583628686,4.0
2,359.77814,156.982,134.94605211179052,4.0
2,357.09982,156.992,134.95464838729418,4.0
2,355.03616,157.002,134.96324466279788,4.0
2,353.94315,157.012,134.97184093830154,4.0
2,354.2308,157.024,134.98215646890597,4.0
2,354.62753,157.032,134.9890334893089,4.0
2,355.67853,157.042,134.9976297648126,4.0
2,356.68494,157.052,135.00622604031622,4.0
2,357.59473,157.062,135.0148223158199,4.0
2,358.5386,157.072,135.0234185913236,4.0
2,359.90805,157.082,135.03201486682727,4.0
2,0.7628174,157.092,135.04061114233096,4.0
2,1.3291931,157.104,135.05092667293536,4.0
2,1.1564941,157.112,135.0578036933383,4.0
2,0.64157104,157.122,135.06639996884198,4.0
2,0.019104004,157.132,135.07499624434564,4.0
2,358.782,157.142,135.0835925198493,4.0
2,357.3034,157.152,135.09218879535297,4.0
2,356.6261,157.162,135.1007850708567,4.0
2,355.9771,157.172,135.10938134636035,4.0
2,356.0531,157.183,135.11883724941438,4.0
2,355.974,157.192,135.1265738973677,4.0
2,355.648,157.202,135.13517017287137,4.0
2,356.0624,157.212,135.14376644837503,4.0
2,355.82504,157.222,135.15236272387872,4.0
2,354.512,157.232,135.1609589993824,4.0
2,354.12674,157.242,135.16955527488605,4.0
2,354.43732,157.252,135.17815155038974,4.0
2,354.98102,157.262,135.18674782589343,4.0
2,355.9096,157.272,135.19534410139707,4.0
2,357.60132,157.282,135.20394037690076,4.0
2,359.31827,157.292,135.21253665240445,4.0
2,0.60565186,157.302,135.22113292790812,4.0
2,1.0796509,157.312,135.2297292034118,4.0
