step,Walked_distance,Compass_X,Compass_Y,Gyro_X,Gyro_Y,Compass_LSTM_X,Compass_LSTM_Y,Gyro_LSTM_X,Gyro_LSTM_Y,GT_X,GT_Y,Gyro_Error_X,Gyro_Error_Y,Gyro_Distance_Error,Compass_Error_X,Compass_Error_Y,Compass_Distance_Error,Gyro_LSTM_Error_X,Gyro_LSTM_Error_Y,Gyro_LSTM_Distance_Error,Compass_LSTM_Error_X,Compass_LSTM_Error_Y,Compass_LSTM_Distance_Error
71.5,47.190000000000005,-26.04753616779391,35.02240757373311,-11.704246443227495,34.72579274682622,3.679015930008257,9.832269929621317,7.594561825532795,5.997919655802604,,,,,,,,,,,,,,
72.0,47.52,-26.06888125847696,35.351716527610364,-11.637324331486473,35.04893579713076,3.7010087636400995,10.161536258402203,7.924126640027795,5.980977606136888,,,,,,,,,,,,,,
72.5,47.85,-26.07342686838821,35.68168521920175,-11.56972510193801,35.37193787787399,3.701811049329584,10.49153528315481,8.253852132232748,5.994434938346582,,,,,,,,,,,,,,
73.0,48.18,-26.07194690151336,36.011681900545746,-11.50256960871493,35.695032507556945,3.705694606397842,10.821512430824914,8.582442206302721,6.024907273713091,,,,,,,,,,,,,,
73.5,48.510000000000005,-26.079547328539498,36.341594363949326,-11.438339043992288,36.018721300312286,3.719847526597462,11.151208798487378,8.908923751542046,6.072967658835799,,,,,,,,,,,,,,
74.0,48.84,-26.078359486649386,36.67159222611156,-11.375699148555581,36.34272167608318,3.7509646198946216,11.47973844175376,9.238883702771377,6.078108727279055,,,,,,,,,,,,,,
74.5,49.17,-26.065013851203858,37.0013222581295,-11.284159875348704,36.65977145365881,3.7982551549327033,11.806332387343405,9.563791630866712,6.0203606687766555,,,,,,,,,,,,,,
75.0,49.5,-26.033435840646067,37.32980791877424,-11.182213740614747,36.97362967899759,3.854777631142277,12.131455763437986,9.885964519035603,5.94891397445904,,,,,,,,,,,,,,
75.5,49.830000000000005,-25.99236285334734,37.65724189641609,-11.083754393273358,37.28859913294687,3.9163124473021527,12.45566783354052,10.20388154885195,5.860433682005002,,,,,,,,,,,,,,
76.0,50.160000000000004,-25.958486983008026,37.98549854205903,-10.997780080247622,37.60720298964003,3.98686702267594,12.778037267410769,10.533276543163105,5.8804071074186295,,,,,,,,,,,,,,
76.5,50.49,-25.936023208375666,38.314733076744055,-10.934286960173582,37.93103724308346,4.066986872907412,13.09816350750815,10.817836047191912,6.047517516031854,,,,,,,,,,,,,,
77.0,50.82,-25.90582504739322,38.64334846146193,-10.905809019044067,38.25980616933566,4.1419831645984955,13.419528652215204,10.997440559529373,6.324360827578337,,,,,,,,,,,,,,
77.5,51.150000000000006,-25.8628782732078,38.97054194334546,-10.920543956059152,38.589477037977645,4.188429874540566,13.74624367044295,11.161192568462186,6.610866114738047,,,,,,,,,,,,,,
78.0,51.480000000000004,-25.807961019724786,39.29594030730859,-10.981986942089693,38.91370652378615,4.38016738629814,14.014826481853165,11.311391975574688,6.904703039073728,,,,,,,,,,,,,,
78.5,51.81,-25.719057641297304,39.61373928355644,-11.092851218698478,39.22452658776532,4.710079057145072,14.02246123391107,11.442025206806868,7.207745872511247,,,,,,,,,,,,,,
79.0,52.14,-25.649818347760842,39.936393774042116,-11.254367655252569,39.51229809560247,4.948381665115448,13.794180995969812,11.555892566952094,7.517478376930072,,,,,,,,,,,,,,
79.5,52.470000000000006,-25.96952235813741,40.01818219467204,-11.461616935329783,39.76910100817839,5.043517654827435,13.478191845109343,11.667811075841435,7.827920396263774,,,,,,,,,,,,,,
80.0,52.800000000000004,-26.289477604773992,40.09898219559855,-11.707322893052593,39.989393046934936,5.244930962878576,13.216786643669325,11.778683052126645,8.138737713790665,,,,,,,,,,,,,,
80.5,53.13,-26.614957393629144,40.15341478736861,-11.983644255390791,40.16979954547521,5.563216451299388,13.12964108806994,11.888363603855952,8.449977455103298,,,,,,,,,,,,,,
81.0,53.46,-26.94411775758402,40.1769404074687,-12.283036124607635,40.30859619041608,5.874938701195892,13.237942698951134,11.995604914515683,8.762066066378978,,,,,,,,,,,,,,
81.5,53.79,-27.27253207461731,40.20925195908044,-12.597446982309105,40.40882499146362,6.116511457970763,13.462759520350666,12.098823558239081,9.075508105020736,,,,,,,,,,,,,,
82.0,54.120000000000005,-27.596405933659163,40.27254274379146,-12.92041019020969,40.47660969727963,6.390675330293731,13.646428165232898,12.204546784041682,9.388114246236631,,,,,,,,,,,,,,
82.5,54.45,-27.922132288640196,40.32547989209744,-13.247545269154001,40.51999909833679,6.684461312076861,13.796727190205525,12.309192373543015,9.701082775961137,,,,,,,,,,,,,,
83.0,54.78,-28.24227039032124,40.40555233337442,-13.57621209484823,40.549632148940454,6.985429102469608,13.932072633963738,12.413693831873479,10.014099461150291,,,,,,,,,,,,,,
83.5,55.11,-28.55728784934636,40.50385798178466,-13.904966825054315,40.57827350657456,7.281893678386044,14.077016606679706,12.516504270149522,10.327675630177033,,,,,,,,,,,,,,
84.0,55.440000000000005,-28.858718363934337,40.63816972689739,-14.231683208413004,40.624710612912246,7.566333348565182,14.244330903822489,12.620560754634198,10.64084051971079,,,,,,,,,,,,,,
84.5,55.77,-29.164238766755357,40.76289856662615,-14.552139927563786,40.70349824614943,7.830637311314703,14.441924970724559,12.702967888385386,10.960385609341213,,,,,,,,,,,,,,
85.0,56.1,-29.453563914945544,40.92161516507989,-14.87239361322791,40.78310714526595,8.066309025453355,14.672920302181604,12.746941190073082,11.287442712518445,,,,,,,,,,,,,,
85.5,56.43,-29.745272845015236,41.0759067724913,-15.192122226277268,40.86479933582009,8.270751431465822,14.931963353861887,12.822532156037868,11.608668498943679,,,,,,,,,,,,,,
86.0,56.760000000000005,-30.034162387328315,41.23541486740231,-15.511792145486446,40.94672090045845,8.474210318685289,15.19177959894948,12.997356199525267,11.888555179260402,,,,,,,,,,,,,,
86.5,57.09,-30.331050862034342,41.37948857626944,-15.832135800108558,41.02596699148727,8.757941238475567,15.360292996502798,13.273157624339724,12.069755549211227,,,,,,,,,,,,,,
87.0,57.42,-30.629355679931713,41.52060638386017,-16.15347612007421,41.101069579754075,9.087083694427301,15.336518142348453,13.601933098314873,12.098157797580246,,,,,,,,,,,,,,
87.5,57.75,-30.92647498606921,41.66420345179811,-16.475221800032603,41.17441613678377,9.345996471614336,15.131910777355653,13.902594390201518,11.962132845600642,,,,,,,,,,,,,,
88.0,58.080000000000005,-31.230330925039627,41.79293405558915,-16.797465223692807,41.24554402096254,9.451952315974344,14.819383404080995,14.125666839165428,11.718948383693135,,,,,,,,,,,,,,
88.5,58.410000000000004,-31.54180465111432,41.90194835724332,-17.120453836686778,41.31320757005828,9.383882352517203,14.496480198654131,14.256045268252848,11.41579583920654,,,,,,,,,,,,,,
89.0,58.74,-31.866220228359857,41.9624010928344,-17.443990930732866,41.378197944547225,9.166957170704631,14.247796734194624,14.316202866469974,11.091325403917365,,,,,,,,,,,,,,
89.5,59.07,-32.19294837353032,42.00875537153086,-17.76764621761477,41.44259713144731,8.863223200967958,14.11877861287827,14.324598076660317,10.76143220840424,,,,,,,,,,,,,,
90.0,59.400000000000006,-32.518611253239364,42.06208162003581,-18.09120878697721,41.50746055494297,8.567823096304672,13.971677361473263,14.2979494017287,10.43250995600348,,,,,,,,,,,,,,
90.5,59.730000000000004,-32.84222195428964,42.12670448105067,-18.414942562981434,41.5714640101157,8.276800514088709,13.816095046795942,14.24894414566408,10.106168899931706,,,,,,,,,,,,,,
91.0,60.06,-33.16967625785281,42.16761510409609,-18.738803807535554,41.634819311992146,7.991224255515441,13.650728180286071,14.1948437354074,9.780633731923611,,,,,,,,,,,,,,
91.5,60.39,-33.49843492374592,42.196211250692826,-19.062411293927227,41.69945826890872,7.709304502222595,13.479201935345827,14.138285261584288,9.45551661604258,,,,,,,,,,,,,,
92.0,60.720000000000006,-33.82574697389798,42.23824483042682,-19.385734811675512,41.76550297248799,7.4274800813295,13.307519100477949,14.084314031519858,9.129960006026238,,,,,,,,,,,,,,
92.5,61.050000000000004,-34.15034636493637,42.297702675472756,-19.709048675923363,41.83159491742172,7.138534944531402,13.14811173577754,14.03022220411265,8.804423411758021,,,,,,,,,,,,,,
93.0,61.38,-34.47868880226332,42.330736655708215,-20.031943386880425,41.899705163610925,6.843647783346345,12.999984890917407,13.96708460304746,8.480519655478886,,,,,,,,,,,,,,
93.5,61.71,-34.80511184280685,42.379192807044426,-20.354136050861378,41.971062624866605,6.542707393068798,12.864578533978017,13.872959860015682,8.164227808051226,,,,,,,,,,,,,,
94.0,62.040000000000006,-35.131857843340626,42.42542105744594,-20.675395524522123,42.04651029271141,6.234142768591063,12.747583352363925,13.74506738575658,7.860018151682654,,,,,,,,,,,,,,
94.5,62.370000000000005,-35.453161330741786,42.50068106663976,-20.996501130598652,42.12261015963787,5.9179666929075925,12.65307044760801,13.57001191398418,7.580276160193098,,,,,,,,,,,,,,
95.0,62.7,-35.7828089886401,42.51592644765032,-21.317414356876757,42.199517254237634,5.597086711945732,12.576024761045323,13.348624425297857,7.335556770170233,,,,,,,,,,,,,,
95.5,63.03,-36.10250154751732,42.59775961817752,-21.637963710606076,42.27792715044797,5.273475941812882,12.511402245974923,13.085405317003584,7.136519836339428,,,,,,,,,,,,,,
96.0,63.36,-36.427711951489776,42.653779196434336,-21.95853230373674,42.35625835175516,4.946537642996282,12.466554182840518,12.792629718798947,6.984261998787737,,,,,,,,,,,,,,
96.5,63.690000000000005,-36.735679661953604,42.77233673230477,-22.279459367211196,42.4331076844111,4.617173792335275,12.44607360966119,12.481316344393663,6.874790619348198,,,,,,,,,,,,,,
97.0,64.02,-37.06277150482664,42.81605087562154,-22.600429664337195,42.50977624617436,4.287197751536686,12.44209711637082,12.158802841660618,6.804897554206782,,,,,,,,,,,,,,
97.5,64.35000000000001,-37.378930841503276,42.91061975968069,-22.92120109216492,42.58727264021539,3.957345297936235,12.451964175393755,11.830559229385933,6.770895627778036,,,,,,,,,,,,,,
98.0,64.68,-37.70160968891856,42.97974545266632,-23.241853336971534,42.665260702766524,3.6292974366083106,12.487805501794641,11.500572462985613,6.767940293505901,,,,,,,,,,,,,,
98.5,65.01,-38.02502891987023,43.04531984592032,-23.562366926837772,42.743816661872486,3.30515759298792,12.54971965024028,11.171792364223842,6.796288955876475,,,,,,,,,,,,,,
99.0,65.34,-38.34800182051583,43.11305835379115,-23.882355223700642,42.824485676189006,2.9861437840476763,12.634160100887097,10.846187446943715,6.849967981976072,,,,,,,,,,,,,,
99.5,65.67,-38.66292862264417,43.21165403980843,-24.20135824000133,42.908966890616014,2.6693886865788783,12.726713913491075,10.523874532560683,6.9207803059170105,,,,,,,,,,,,,,
100.0,66.0,-38.968182660202636,43.337033354506886,-24.519125380806987,42.99798399135626,2.356887339489181,12.832746493706425,10.2037420656332,7.000875272169108,,,,,,,,,,,,,,
100.5,66.33,-39.26880503038447,43.473144303905734,-24.836427264141705,43.0886455313401,2.049843229370313,12.953675871614825,9.883785530870147,7.081670172146889,,,,,,,,,,,,,,
101.0,66.66,-39.546753173955,43.65103424034312,-25.153006336836572,43.18179965487555,1.7452983522904173,13.080768034411715,9.562303892405941,7.156165515158175,,,,,,,,,,,,,,
101.5,66.99000000000001,-39.78308538625495,43.88135376932278,-25.46857127880866,43.27833341787147,1.4426372071734272,13.212283171321777,9.23861310441018,7.220386024083932,,,,,,,,,,,,,,
102.0,67.32000000000001,-40.03868451164932,44.09008586339945,-25.78319785395826,43.37788299451363,1.1453774714643306,13.355589310499965,8.912697096419771,7.272142721579008,,,,,,,,,,,,,,
102.5,67.65,-40.283881448354585,44.31094432991219,-26.097800301082046,43.47750879570852,0.8549819768501151,13.512338973044308,8.584005142178723,7.301495731939111,,,,,,,,,,,,,,
103.0,67.98,-40.527878369111775,44.53312781863494,-26.412160507962618,43.577896346380925,0.5698657126018555,13.678497679891457,8.25402653100729,7.2977385828375,,,,,,,,,,,,,,
103.5,68.31,-40.756183664943485,44.77140642005604,-26.726399596065143,43.678662389810704,0.2906058963866878,13.854321327468996,7.926533781356673,7.257136871958789,,,,,,,,,,,,,,
104.0,68.64,-40.992506631434566,45.001735435833154,-27.040824494691833,43.77884713477517,0.020965649752154147,14.044568896165334,7.609471309021627,7.165641578982655,,,,,,,,,,,,,,
104.5,68.97,-41.225347213372345,45.23558424041183,-27.355963793882925,43.87676149585335,-0.2379400980414768,14.249185155928386,7.311886529529845,7.02301164168046,,,,,,,,,,,,,,
105.0,69.3,-41.47648130423594,45.4496675615887,-27.670895788799456,43.97534059393146,-0.4901375610330672,14.462014758335112,7.045488748569744,6.828249678506092,,,,,,,,,,,,,,
105.5,69.63000000000001,-41.70537291369935,45.687383003067055,-27.984876560103324,44.076908675785106,-0.7457371706267308,14.670746259492859,6.8151697435458685,6.591916955581796,,,,,,,,,,,,,,
106.0,69.96000000000001,-41.9488703754043,45.91011375115372,-28.298113647248915,44.18074762433788,-1.000580552642327,14.880400380947346,6.62975072077151,6.318933831573366,,,,,,,,,,,,,,
106.5,70.29,-42.157903712590766,46.165466573626254,-28.610984217765182,44.28568573040439,-1.2559583309386764,15.08940322866101,6.494299483984812,6.018013638743184,,,,,,,,,,,,,,
107.0,70.62,-42.41727078358479,46.36949775380218,-28.925178524564682,44.386591317835325,-1.5184253135929018,15.289430934282972,6.404723120513154,5.700403696979402,,,,,,,,,,,,,,
107.5,70.95,-42.67390972238081,46.57695004974911,-29.23844501433884,44.490341529327054,-1.79536404589737,15.468888278935104,6.343094468392318,5.376209450827856,,,,,,,,,,,,,,
108.0,71.28,-42.928436113524604,46.786988894278686,-29.548175167701036,44.60421528441676,-2.080990056580844,15.634169197437647,6.272044309091772,5.053948881003735,,,,,,,,,,,,,,
108.5,71.61,-43.16469917402997,47.01737935901332,-29.850340537596477,44.73686553596553,-2.3751940586074727,15.78364831033144,6.145443403347242,4.749199458256678,,,,,,,,,,,,,,
109.0,71.94,-43.40782084634494,47.24052023929027,-30.140321738680363,44.89438030675845,-2.678008615112248,15.914809830484327,5.950667038415342,4.482812206940262,,,,,,,,,,,,,,
109.5,72.27000000000001,-43.64289193674122,47.47212676437085,-30.412865321323736,45.080444799770724,-2.9879292123259464,16.02816424558451,5.700346235798134,4.267778498473249,,,,,,,,,,,,,,
110.0,72.60000000000001,-43.889628593313475,47.69126375874548,-30.66155092936594,45.29736752415127,-3.3000639870224204,16.135271119431064,5.40259846904779,4.125489119406563,,,,,,,,,,,,,,
110.5,72.93,-44.12189352080924,47.92568432835358,-30.880267439555286,45.54447699011847,-3.614801889619274,16.234468159048856,5.077829411859663,4.066965111571016,,,,,,,,,,,,,,
111.0,73.26,-44.36825155091196,48.145246895755015,-31.063581773021383,45.818877892350734,-3.9336365226089107,16.319582651389254,4.748862473712159,4.093056366923267,,,,,,,,,,,,,,
111.5,73.59,-44.55689975775434,48.416008514259474,-31.20814890808453,46.11552641073509,-4.254625951850623,16.39617107293638,4.433260328435706,4.189468429949117,,,,,,,,,,,,,,
112.0,73.92,-44.618741418853105,48.7401621953315,-31.312455519032014,46.42860807885485,-4.573235711020471,16.482123509561127,4.139270399890513,4.3393681361329275,,,,,,,,,,,,,,
112.5,74.25,-44.65704380463974,49.067931820591454,-31.37800453345322,46.75203245441799,-4.871080379247135,16.624209939627296,3.8665352592955826,4.525151728208932,,,,,,,,,,,,,,
113.0,74.58,-44.644516270046786,49.39769394830933,-31.40775501407019,47.08068867131197,-5.142847141518118,16.81140723374435,3.6232852810922003,4.748152732924279,,,,,,,,,,,,,,
113.5,74.91,-44.63212081850573,49.72746106732075,-31.406855627752382,47.410687445710074,-5.385187409347249,17.035396507122577,3.4102981529108565,5.000217175535814,,,,,,,,,,,,,,
114.0,75.24000000000001,-44.63005273834382,50.05745458702143,-31.38062785941308,47.73964352814045,-5.609655640711302,17.27729320637309,3.240070495811353,5.282922932036126,,,,,,,,,,,,,,
114.5,75.57000000000001,-44.5901418736591,50.38503224633311,-31.33456975797219,48.06641355628204,-5.826307101730533,17.52621517092872,3.054457048130088,5.55577389509082,,,,,,,,,,,,,,
115.0,75.9,-44.57045868831203,50.71444471151103,-31.27316073010983,48.390649475478234,-6.044281585834267,17.773979422344677,2.8422916298259358,5.8085303693418755,,,,,,,,,,,,,,
115.5,76.23,-44.58397611070323,51.04416774572596,-31.204938938499026,48.713520637320556,-6.279608153384798,18.00532636225287,2.6433088170066728,6.071790393277403,,,,,,,,,,,,,,
116.0,76.56,-44.60129298964065,51.37371307751487,-31.13788536034237,49.03663643336957,-6.538690034219399,18.209719559358852,2.48223145429815,6.359807898340666,,,,,,,,,,,,,,
116.5,76.89,-44.62703732550012,51.702707346722036,-31.078600236790237,49.36126741483223,-6.821269592930033,18.38015662398654,2.3714838883579583,6.6706695663512505,,,,,,,,,,,,,,
117.0,77.22,-44.663295160004274,52.0307094342719,-31.031741290104357,49.687923562968905,-7.125237667750431,18.508622220509427,2.3371155329680104,6.998875014428808,,,,,,,,,,,,,,
117.5,77.55,-44.711433330081285,52.35717951955022,-30.98858827943029,50.015089908533,-7.447352225085985,18.580331438553692,2.3604619925376835,7.328048134269359,,,,,,,,,,,,,,
118.0,77.88000000000001,-44.75647064697617,52.68409180149587,-30.94597339384902,50.34232678226042,-7.777237085578116,18.5890480214901,2.440924531636518,7.648088412674701,,,,,,,,,,,,,,
118.5,78.21000000000001,-44.76267738738153,53.0140334272019,-30.90110905141733,50.66926284753645,-8.102382342909422,18.532651553205653,2.5411245556906117,7.96250844253851,,,,,,,,,,,,,,
119.0,78.54,-44.795502306582456,53.34239683058214,-30.855274617207673,50.99606432342155,-8.411878122986977,18.418142330371044,2.629527121721803,8.280447094355337,,,,,,,,,,,,,,
119.5,78.87,-44.81358916859063,53.671900799333194,-30.807159140654495,51.32253775406493,-8.699333516297184,18.25606396396493,2.7043766973546313,8.601846442561872,,,,,,,,,,,,,,
120.0,79.2,-44.83473981677655,54.00122229890666,-30.753195763596892,51.64809566586641,-8.962481419702959,18.056932899253407,2.760899584845724,8.926969747155175,,,,,,,,,,,,,,
120.5,79.53,-44.83216254751574,54.331212234636766,-30.693642573975488,51.97267757787926,-9.188112866222276,17.816120834892835,2.7674823865391147,9.256904084140377,,,,,,,,,,,,,,
121.0,79.86,-44.856991102804365,54.66027688306057,-30.63144621182127,52.29676338832887,-9.36498101469034,17.537521376785897,2.6822148947461875,9.575697833833408,,,,,,,,,,,,,,
121.5,80.19,-44.85065099102647,54.990215972867524,-30.56793267023419,52.62059363712454,-9.484448194218404,17.22990539375574,2.4848713056211995,9.840188869279352,,,,,,,,,,,,,,
122.0,80.52000000000001,-44.81908592825345,55.31870287795224,-30.501941173026417,52.94392801868066,-9.548214603272239,16.9061248429557,2.18677441366959,9.981745370397423,,,,,,,,,,,,,,
122.5,80.85000000000001,-44.79562883765998,55.647868132650984,-30.433387835022035,53.26672894781262,-9.584080391613854,16.578079655174147,1.8613419772824737,9.927030387557751,,,,,,,,,,,,,,
123.0,81.18,-44.78843818460991,55.977789781696195,-30.364025213350327,53.589356948325324,-9.64731503323044,16.25419482981238,1.6582992019362512,9.666888827287764,,,,,,,,,,,,,,
123.5,81.51,-44.78521797860547,56.307774069615014,-30.29483047407369,53.912020996611524,-9.71372691086659,15.930946531272635,1.7242221201090246,9.343540456548732,,,,,,,,,,,,,,
124.0,81.84,-44.73544310114043,56.633998626589715,-30.224861432444296,54.23451802483576,-9.759059289094397,15.604075034374832,1.9910119762184275,9.14931591464652,,,,,,,,,,,,,,
124.5,82.17,-44.72447504954637,56.963816306292046,-30.15417979216337,54.55685962272098,-9.761460618951313,15.274083771437587,2.320864018288453,9.139435107886216,,,,,,,,,,,,,,
125.0,82.5,-44.653576204933024,57.286110199862016,-30.083600251662556,54.87922359164848,-9.693800129083309,14.951094517574827,2.6042097653468463,9.308595350330831,,,,,,,,,,,,,,
125.5,82.83,-44.69990812979199,57.61284151568415,-30.01511446479541,55.20203885925085,-9.537701960177753,14.660348302355553,2.842624890548114,9.536758073130292,,,,,,,,,,,,,,
126.0,83.16000000000001,-44.76995715490704,57.935321180284,-29.947105649217434,55.524954948976465,-9.30454254350351,14.426817391304946,3.045505511540496,9.79702611501355,,,,,,,,,,,,,,
126.5,83.49000000000001,-44.80912065271302,58.26298903107135,-29.87974754651315,55.848007399826294,-9.04208062164031,14.226783045324373,3.246011955234565,10.0591275572781,,,,,,,,,,,,,,
127.0,83.82000000000001,-44.86701367307594,58.58787116076343,-29.813463258085957,56.17128188553109,-8.766714697396703,14.044921538222228,3.428450661757595,10.334111408371584,,,,,,,,,,,,,,
127.5,84.15,-44.99984801122708,58.88995564995138,-29.74689534401969,56.49449808688378,-8.46684376599786,13.90716296497907,3.608110024077288,10.61091912779227,,,,,,,,,,,,,,
128.0,84.48,-45.1252143262531,59.195215026640774,-29.67846490961436,56.817325092642434,-8.140826453275492,13.856048272323378,3.7791436814990966,10.893137993265363,,,,,,,,,,,,,,
128.5,84.81,-45.28914140805264,59.481620179968516,-29.608347438205065,57.139789881732916,-7.81656005070847,13.917296130785875,3.9385791132314547,11.182067644060009,,,,,,,,,,,,,,
129.0,85.14,-45.4795660184056,59.75113542586738,-29.538251881527717,57.4622594352323,-7.515703054148074,14.052887677796218,4.088959677990212,11.47581189633201,,,,,,,,,,,,,,
129.5,85.47,-45.69228009296893,60.00343033759306,-29.46658899773155,57.784384304011496,-7.242955816964891,14.238653510523715,4.2359314149288245,11.771276460266922,,,,,,,,,,,,,,
130.0,85.8,-45.928190712096836,60.234181675146466,-29.391505590674758,58.10572910634187,-7.011646122347434,14.474016687711607,4.373005425693018,12.071460929507117,,,,,,,,,,,,,,
130.5,86.13000000000001,-46.15032701193548,60.47822155773535,-29.31471139167685,58.426669367138594,-6.825980159760268,14.746831918841728,4.503223669621044,12.374682315540987,,,,,,,,,,,,,,
131.0,86.46000000000001,-46.39407280370374,60.70068051798479,-29.237572786886716,58.747527023508255,-6.661352668134449,15.032835046448737,4.633896939574382,12.677707886276696,,,,,,,,,,,,,,
131.5,86.79,-46.6425262663776,60.91786909246645,-29.159016721743136,59.06804058738529,-6.517606261514844,15.329882131241622,4.772580806683404,12.977152012957596,,,,,,,,,,,,,,
132.0,87.12,-46.86986006301063,61.1570747464724,-29.076575583689706,59.387576905753725,-6.393346343488897,15.635593551983773,4.919325389950834,13.272729460137972,,,,,,,,,,,,,,
132.5,87.45,-47.078690284716366,61.412593705656114,-28.990057186411946,59.70603344428369,-6.287984023239885,15.94832151918809,5.077203853145518,13.562512811728924,,,,,,,,,,,,,,
133.0,87.78,-47.21189938592792,61.71451312430025,-28.902103045392362,60.024096439738216,-6.199944149723556,16.26636079454764,5.243803624649466,13.847371576970284,,,,,,,,,,,,,,
133.5,88.11,-47.384194836887005,61.995963435330104,-28.812616635242932,60.341731737522586,-6.12771321621327,16.58835876386458,5.423904386362632,14.123892309701732,,,,,,,,,,,,,,
134.0,88.44,-47.48560289933364,62.30999592548171,-28.720293454326185,60.65855413298322,-6.071259598463225,16.91349410344324,5.612726857141957,14.394532429655872,,,,,,,,,,,,,,
134.5,88.77000000000001,-47.577402789436874,62.6269703411323,-28.62484070652092,60.97444774313769,-6.04061407368977,17.242068070475568,5.813515323635932,14.656417885004194,,,,,,,,,,,,,,
135.0,89.10000000000001,-47.64625756811571,62.94970710608648,-28.527610456350672,61.28979878317376,-6.037833677525612,17.572056357233098,6.03467317666502,14.901344821137327,,,,,,,,,,,,,,
135.5,89.43,-47.7250367003748,63.270165915171994,-28.429523173326803,61.60488430316634,-5.990880014079907,17.898698904200003,6.324567351972497,15.059019699043725,,,,,,,,,,,,,,
136.0,89.76,-47.779533766952916,63.59563491482385,-28.328298792150637,61.91897604876864,-5.8172115772119275,18.179304096660573,6.6373799512674205,15.16413048689328,,,,,,,,,,,,,,
136.5,90.09,-47.839694992245704,63.92010467762351,-28.223995169485363,62.23205871245173,-5.539855163846378,18.35811522597024,6.956137122978166,15.249534617255728,,,,,,,,,,,,,,
137.0,90.42,-47.92316667060085,64.2393733402144,-28.116679118835904,62.544121631224534,-5.216848415259474,18.425692147824645,7.257892121150341,15.383115757683973,,,,,,,,,,,,,,
137.5,90.75,-47.98492301371948,64.56354328651513,-28.00720749716488,62.85543492045054,-4.887595869756417,18.40349392087388,7.547608951959051,15.541116257512796,,,,,,,,,,,,,,
138.0,91.08,-48.03292220575825,64.89003383394893,-27.895331777034936,63.1658923623736,-4.564641877935449,18.33566531948109,7.800063472631102,15.753640879597496,,,,,,,,,,,,,,
138.5,91.41000000000001,-48.06852660688124,65.21810749430689,-27.78123076681274,63.47553886964644,-4.25218185289237,18.229511032002538,8.027806927293645,15.992456538335299,,,,,,,,,,,,,,
139.0,91.74000000000001,-48.12457184044896,65.54331347794547,-27.666348474653393,63.78489636341088,-3.949929036368049,18.09706015468149,8.222487577259166,16.258913747899992,,,,,,,,,,,,,,
139.5,92.07000000000001,-48.18936068979754,65.86689098797991,-27.550543635219025,64.09390969510319,-3.6573973278202994,17.944334258075397,8.411930951487646,16.5291196100883,,,,,,,,,,,,,,
140.0,92.4,-48.252585563122196,66.19077772033103,-27.433028279756364,64.40227658896582,-3.3637074709635524,17.793847487961,8.594399352777975,16.804083757806783,,,,,,,,,,,,,,
140.5,92.73,-48.26351094182281,66.52059681635224,-27.315170458839145,64.71051275499545,-3.0645813652527707,17.654479009163595,8.773527373108099,17.081235615698102,,,,,,,,,,,,,,
141.0,93.06,-48.22750450168838,66.84862659589801,-27.198042066668478,65.01902683854354,-2.76002542145998,17.52741336825118,8.951816962269588,17.358927571643225,,,,,,,,,,,,,,
141.5,93.39,-48.26775396974906,67.17616282339175,-27.081381541746772,65.32771814377418,-2.4443320623676894,17.431300398132546,9.127138691442022,17.638502769541727,,,,,,,,,,,,,,
142.0,93.72,-48.30301880210539,67.50427315788136,-26.96505525176042,65.63653555626578,-2.1189919211056485,17.376039268180335,9.297581287315468,17.92107899202324,,,,,,,,,,,,,,
142.5,94.05000000000001,-48.30564422433308,67.83426271401629,-26.84998097825733,65.9458216884763,-1.789086676316348,17.368131711003073,9.463694110671968,18.206221991089553,,,,,,,,,,,,,,
143.0,94.38000000000001,-48.24638225182303,68.15889792254151,-26.737537990235225,66.25607412512211,-1.4608389236962522,17.402093644102596,9.625976825706026,18.493562069048014,,,,,,,,,,,,,,
143.5,94.71000000000001,-48.24433508771136,68.48889157266088,-26.627475457606597,66.56717899315116,-1.1418393203461443,17.486587744858056,9.789061129590394,18.780447951981543,,,,,,,,,,,,,,
144.0,95.04,-48.27361719740538,68.81758985080037,-26.518695299447156,66.87873456955897,-0.8421799686573768,17.62480595257856,9.952335353009772,19.067225789282126,,,,,,,,,,,,,,
144.5,95.37,-48.26447611290283,69.14746322131414,-26.410783645283033,67.1905920288181,-0.5650933891563773,17.80403493310469,10.117763172678709,19.352766743401816,,,,,,,,,,,,,,
145.0,95.7,-48.2603555001915,69.47743749387321,-26.304887006446084,67.50313946823016,-0.30904183417189196,18.012211783859104,10.281882779168866,19.639061617204188,,,,,,,,,,,,,,
145.5,96.03,-48.27058922041329,69.80727877535632,-26.200634777725337,67.81623924914155,-0.050410525571446485,18.21717482006715,10.45051851500391,19.92271984218519,,,,,,,,,,,,,,
146.0,96.36,-48.264088486322656,70.13721473953161,-26.096083382497866,68.12923925833641,0.23064613857537297,18.390111662696654,10.621990276982391,20.204672736910524,,,,,,,,,,,,,,
146.5,96.69,-48.233693246824714,70.46581195409051,-25.99106714319734,68.44208361178262,0.5459170180272124,18.48760152150086,10.794337334095484,20.48609144969355,,,,,,,,,,,,,,
147.0,97.02000000000001,-48.210995546697426,70.79503044447179,-25.885016410869405,68.7545787992219,0.8758223291410651,18.495506311116788,10.967600770342585,20.766946895892918,,,,,,,,,,,,,,
