Time_relative,compass
115.508,17.015076
115.518,16.67337
115.528,17.085724
115.538,17.745575
115.548,18.018036
115.559,17.43924
115.568,17.267609
115.578,17.041016
115.588,16.940826
115.598,17.742035
115.608,18.001984
115.618,17.714539
115.628,17.214111
115.64,16.868591
115.648,17.066376
115.658,17.356262
115.668,17.944946
115.678,18.237183
115.689,18.185974
115.703,17.817932
115.708,17.716553
115.719,17.626678
115.739,17.754883
115.742,18.079834
115.751,18.371155
115.765,18.012787
115.769,18.148499
115.781,18.541138
115.788,19.166443
115.798,19.323761
115.815,19.442413
115.82,19.463257
115.83,18.827545
115.84,18.439209
115.848,17.61203
115.859,17.19992
115.868,17.667114
115.878,18.35669
115.892,18.732117
115.898,18.07138
115.908,18.403107
115.918,18.691559
115.928,19.044281
115.94,18.955688
115.948,18.66092
115.958,17.557526
115.972,17.002197
115.978,16.820343
115.989,17.08133
115.998,17.602875
116.008,18.791443
116.02,19.28482
116.028,18.871765
116.038,18.828918
116.052,18.438812
116.058,18.57547
116.069,18.651276
116.078,18.575592
116.088,18.223267
116.101,17.913177
116.108,18.19931
116.118,18.645813
116.132,18.859161
116.138,19.004944
116.149,18.43393
116.158,18.36206
116.168,18.324554
116.18,18.587189
116.188,18.577667
116.198,18.042145
116.212,17.533844
116.218,17.32965
116.229,17.284546
116.238,17.5271
116.248,17.76001
116.261,18.540314
116.268,19.187714
116.278,20.237335
116.293,20.21759
116.298,19.75879
116.309,19.855652
116.318,19.726593
116.328,19.546173
116.341,18.807953
116.348,18.03656
116.358,17.696442
116.373,17.091156
116.378,16.88919
116.389,17.061005
116.398,17.621735
116.409,18.400146
116.422,18.118958
116.428,17.555664
116.438,16.159882
116.453,15.106262
116.458,16.444763
116.469,17.538239
116.478,18.36264
116.488,19.597198
116.501,19.803467
116.508,19.446045
116.518,18.946533
116.534,18.08612
116.538,17.347015
116.55,17.758942
116.558,17.845123
116.568,17.86441
116.581,17.850128
116.588,18.431915
116.598,18.504333
116.616,18.350006
116.62,18.674774
116.633,18.794128
116.641,17.855225
116.649,17.103058
116.664,17.321655
116.668,18.270447
116.681,18.250183
116.697,18.213715
116.702,17.982513
116.713,17.391571
116.728,17.446716
116.734,18.320862
116.745,18.826721
116.749,18.667175
116.76,18.1362
116.768,17.689331
116.778,17.06958
116.792,16.614624
116.798,17.411163
116.808,18.153229
116.827,18.326294
116.831,18.078583
116.842,17.714722
116.848,18.056274
116.859,17.744629
116.872,17.434357
116.878,17.90393
116.889,18.344788
116.907,18.240295
116.913,17.525269
116.919,17.223907
116.929,18.044647
116.938,18.49115
116.953,18.485382
116.958,18.163849
116.975,18.266052
116.982,17.858551
116.99,17.537811
117.002,17.21399
117.008,17.78836
117.019,17.78482
117.032,17.98529
117.038,18.196808
117.051,18.913696
117.068,18.460663
117.074,17.94223
117.079,17.529205
117.089,17.182617
117.1,17.072113
117.114,17.298431
117.119,17.903778
117.131,18.06427
117.147,18.047272
117.153,17.724945
117.165,17.72522
117.172,18.69571
117.181,19.432465
117.194,19.137207
117.198,18.613708
117.212,18.517578
117.219,18.621246
117.229,18.675842
117.243,18.646393
117.248,18.606812
117.259,18.859222
117.274,18.704742
117.279,18.400787
117.29,18.337646
117.306,18.4664
117.312,18.739014
117.323,18.691956
117.328,18.669739
117.339,18.18338
117.353,17.043976
117.358,16.486877
117.371,16.907776
117.387,17.757782
117.392,18.354614
117.403,17.911377
117.408,17.595245
117.421,17.44394
117.437,17.392517
117.442,17.951904
117.452,18.723877
117.458,18.415314
117.47,17.651947
117.483,17.298431
117.489,17.922028
117.501,18.44342
117.516,18.499725
117.521,18.710876
117.532,18.397125
117.538,18.246124
117.549,18.562805
117.561,19.392883
117.568,19.259216
117.58,18.974213
117.595,19.032166
117.601,19.013245
117.613,18.536987
117.618,18.798279
117.628,18.582672
117.643,18.710358
117.649,18.975311
117.661,18.744507
117.675,18.144043
117.681,17.65384
117.692,17.663727
117.698,18.247772
117.71,17.75116
117.722,17.35263
117.728,17.128448
117.741,16.995972
117.755,17.509155
117.76,17.655548
117.771,18.079315
117.778,17.808838
117.788,18.10025
117.804,18.227417
117.808,17.950226
117.82,18.24878
117.836,18.690735
117.84,18.446136
117.852,18.23703
117.858,17.989166
117.869,17.92044
117.884,17.604797
117.89,17.312775
117.901,17.709442
117.915,18.264496
117.92,18.656677
117.933,19.71231
117.939,20.148712
117.949,19.81134
117.966,19.174927
117.971,18.91513
117.98,19.444672
117.996,19.501251
118.001,19.236267
118.013,18.484863
118.018,17.345001
118.029,17.409637
118.043,18.277924
118.048,18.590485
118.061,18.28186
118.076,18.056488
118.081,18.300873
118.094,18.29834
118.099,18.343933
118.108,18.402496
118.124,18.439636
118.129,18.196625
118.14,17.612976
118.157,18.04535
118.162,18.434906
118.173,18.130188
118.178,18.024933
118.188,17.685425
118.205,18.2453
118.211,18.404602
118.224,18.341187
118.229,18.328918
118.239,17.890625
118.253,17.668
118.26,17.627655
118.27,17.97403
118.285,18.327759
118.29,18.610168
118.302,18.815277
118.308,19.135223
118.318,18.975494
118.335,18.723724
118.341,18.528961
118.352,18.259125
118.358,17.920471
118.368,17.94638
118.382,17.93457
118.388,18.853577
118.398,19.158447
118.413,19.116364
118.418,18.73169
118.429,18.198273
118.446,18.315796
118.452,18.871002
118.461,18.96701
118.468,18.96585
118.478,18.91681
118.494,18.805237
118.501,18.426971
118.511,17.881195
118.526,18.138306
118.531,18.582275
118.541,18.667633
118.548,18.758484
118.561,19.174011
118.573,19.013123
118.578,18.668182
118.59,18.401093
118.606,18.390167
118.612,18.337616
118.622,18.302124
118.629,18.234741
118.64,17.969421
118.654,18.617493
118.66,18.871552
118.671,18.326141
118.689,17.94397
118.694,17.674042
118.707,17.279694
118.712,17.685516
118.72,18.29602
118.733,18.639252
118.738,18.730682
118.749,18.189575
118.765,17.830902
118.769,17.533234
118.78,18.135925
118.788,18.312317
118.798,17.648193
118.814,17.06369
118.82,16.774841
118.831,16.63852
118.846,17.604034
118.85,17.861755
118.863,17.695435
118.868,17.74887
118.879,18.202545
118.895,18.577576
118.899,18.970764
118.911,18.720154
118.927,17.727386
118.932,17.215637
118.943,17.3591
118.948,17.719208
118.961,18.236694
118.975,18.37619
118.98,17.996033
118.993,17.577332
118.999,16.944946
119.009,16.703247
119.024,17.201996
119.029,17.830536
119.039,17.666199
119.055,17.437164
119.059,17.48993
119.071,17.385345
119.079,17.32837
119.088,17.219269
119.105,17.083221
119.111,17.114471
119.121,17.062286
119.135,17.609985
119.14,17.896332
119.153,17.930756
119.159,17.94577
119.168,18.017029
119.184,18.216827
119.188,18.249634
119.202,17.860962
119.216,17.37201
119.22,17.431427
119.231,18.024261
119.238,18.73285
119.248,19.268066
119.263,19.17517
119.269,18.3544
119.281,18.21701
119.296,18.094788
119.301,17.988647
119.312,17.245941
119.318,16.954407
119.328,16.635773
119.345,16.877136
119.351,17.174042
119.36,17.177582
119.377,17.497406
119.381,17.578094
119.393,17.130463
119.399,17.471893
119.41,17.635376
119.425,17.654572
119.43,17.518982
119.442,18.192627
119.456,18.159393
119.461,17.898468
119.472,17.59201
119.478,17.983978
119.488,18.204712
119.504,17.794678
119.51,17.56488
119.52,17.348541
119.537,17.204132
119.541,17.56482
119.552,17.800873
119.558,17.727448
119.569,17.416016
119.584,17.629333
119.589,18.088959
119.601,18.098633
119.618,18.149384
119.623,18.005554
119.634,18.029999
119.639,18.016388
119.65,18.078552
119.666,18.138885
119.672,18.057129
119.689,17.796783
119.695,17.789795
119.699,17.527954
119.709,17.603455
119.719,17.817688
119.73,18.18991
119.739,18.384674
119.748,18.206268
119.759,17.354523
119.77,16.979614
119.778,17.589935
119.789,18.917358
119.798,19.024261
119.808,18.922089
119.818,18.642822
119.828,17.74112
119.838,17.579895
119.849,18.287445
119.858,18.12967
119.868,17.433746
119.878,17.43274
119.888,17.941376
119.899,17.973999
119.908,18.622467
119.918,18.54486
119.928,17.907074
119.938,18.024872
119.948,17.847412
119.958,17.722809
119.969,17.924164
119.979,18.422638
119.988,18.959198
119.999,18.848297
120.008,17.80127
120.018,16.838928
120.028,16.37857
120.038,17.258087
120.048,18.53012
120.059,18.841766
120.068,18.820038
120.078,18.23117
120.088,18.083588
120.098,17.629425
120.108,17.521332
120.118,17.420502
120.128,17.338623
120.14,17.286499
120.148,17.503845
120.158,18.216919
120.168,19.353638
120.178,20.716461
120.188,19.934967
120.201,17.350159
120.209,17.772308
120.219,18.753021
120.228,16.490692
120.238,14.958038
120.248,15.466156
120.258,23.188965
120.268,21.296356
120.278,21.398865
120.288,19.288483
120.298,18.957336
120.308,17.019104
120.318,15.568268
120.328,15.569489
120.338,16.69168
120.348,18.649902
120.358,20.315857
120.368,19.745087
120.378,18.344025
120.388,17.970459
120.398,17.364899
120.408,17.701721
120.418,18.77481
120.428,19.990967
120.438,20.639313
120.448,19.397583
120.458,18.634277
120.468,19.586945
120.478,19.992676
120.488,19.977783
120.498,19.797546
120.509,19.077728
120.519,18.213104
120.528,16.680481
120.538,14.674835
120.548,13.359863
120.558,13.510773
120.568,14.773712
120.578,16.216095
120.588,16.492096
120.598,16.272766
120.608,15.529205
120.618,14.456787
120.628,13.432648
120.638,12.745087
120.649,12.536774
120.658,13.024048
120.668,13.391846
120.678,13.899506
120.688,14.42688
120.698,15.005402
120.708,13.764008
120.719,13.16156
120.728,13.213684
120.739,13.16684
120.748,13.003754
120.758,12.894348
120.768,12.803009
120.778,12.770477
120.788,12.638733
120.798,12.517334
120.808,12.382263
120.819,11.662842
120.828,11.3703
120.838,11.409149
120.848,11.658386
120.858,11.597107
120.868,10.953491
120.878,9.916779
120.889,9.947449
120.899,9.913269
120.908,9.966003
120.918,10.401245
120.928,10.9947815
120.938,11.513062
120.948,11.699768
120.958,11.95932
120.968,11.655182
120.979,10.975952
120.988,10.562256
120.998,10.179901
121.008,9.674591
121.018,9.381317
121.028,9.017792
121.038,9.674408
121.048,10.315155
121.058,10.591064
121.068,10.079712
121.078,9.62204
121.088,9.585876
121.098,10.020721
121.108,10.57962
121.118,11.270294
121.128,11.957031
121.138,12.638947
121.148,14.137573
121.158,16.380737
121.168,18.52951
121.178,20.839813
121.188,22.297302
121.198,23.649261
121.208,23.867401
121.218,24.17749
121.228,24.58191
121.238,24.95401
121.248,26.087708
121.258,28.02304
121.268,29.727661
121.278,31.887756
121.288,33.719025
121.298,36.33313
121.308,39.47162
121.318,42.499634
121.328,45.39044
121.338,48.11331
121.348,50.37274
121.358,53.09955
121.368,55.283478
121.378,57.101135
121.389,58.117706
121.398,58.97632
121.408,59.55179
121.418,59.45746
121.429,60.01129
121.438,61.46582
121.449,63.649048
121.458,66.04309
121.468,68.12427
121.478,70.01044
121.488,71.34158
121.498,73.4805
121.509,75.15277
121.518,76.42825
121.528,77.63196
121.538,78.842224
121.549,80.01724
121.558,81.25726
121.568,82.6687
121.579,84.116455
121.589,84.90466
121.598,86.0676
121.608,87.00897
121.618,88.06268
121.628,88.91272
121.639,89.362305
121.648,89.56659
121.659,89.607086
121.669,89.52899
121.678,90.2536
121.688,90.972534
121.698,91.94766
121.712,92.66757
121.719,93.15558
121.728,93.84689
121.738,94.394745
121.749,94.69809
121.758,94.90918
121.768,95.04535
121.778,94.842224
121.788,95.1864
121.798,95.29114
121.808,95.68045
121.818,95.73642
121.829,95.71643
121.838,95.90399
121.848,95.97067
121.858,96.2702
121.868,96.65085
121.878,96.90744
121.888,96.89719
121.898,96.68219
121.909,96.547424
121.918,96.25305
121.928,95.59491
121.938,95.367096
121.948,95.0242
121.958,94.68591
121.968,94.08185
121.978,94.138214
121.988,94.282715
121.998,94.677795
122.008,95.132996
122.019,95.38672
122.028,95.34476
122.039,95.451965
122.048,95.33441
122.058,94.70041
122.068,93.95157
122.078,93.22571
122.088,92.65228
122.098,92.17926
122.108,92.31659
122.119,92.54498
122.129,92.79611
122.138,92.75946
122.148,92.895935
122.158,92.71719
122.169,92.662445
122.178,92.29022
122.188,92.16052
122.199,91.91278
122.209,91.68576
122.218,91.513885
122.228,91.14484
122.238,90.81378
122.249,90.57175
122.258,90.229065
122.269,90.44925
122.279,90.9841
122.288,91.15485
122.299,91.16443
122.308,91.54614
122.318,91.88022
122.328,92.56708
122.338,92.98367
122.348,93.1221
122.359,93.272064
122.368,93.8544
122.378,94.839874
122.388,95.66809
122.399,96.70596
122.408,97.5253
122.418,98.31015
122.428,98.94391
122.44,99.73819
122.448,99.68219
122.458,99.482635
122.468,99.37338
122.479,98.993744
122.488,97.93674
122.498,96.62726
122.508,95.489105
122.519,96.206604
122.528,97.72464
122.542,99.046814
122.548,100.125
122.558,101.47281
122.568,102.46823
122.578,102.91348
122.588,102.69513
122.606,102.49844
122.609,102.61038
122.618,102.2348
122.628,102.07434
122.638,102.1893
122.648,101.98831
122.658,101.50452
122.668,100.9874
122.678,100.36105
122.688,100.54291
122.699,100.99826
122.708,101.53717
122.724,101.81607
122.736,102.08426
122.739,102.01181
122.749,102.08914
122.76,101.966736
122.768,102.33151
122.778,102.48724
122.789,103.034485
122.798,103.21933
122.808,103.305695
122.818,103.48425
122.828,103.62503
122.838,103.52716
122.848,103.75403
122.859,103.228424
122.868,102.966705
122.878,102.253815
122.888,102.078
122.898,102.17313
122.908,102.677155
122.918,102.89603
122.928,102.37622
122.938,101.92224
122.948,102.27542
122.961,102.65073
122.97,103.192444
122.978,103.17209
122.988,103.22699
122.998,103.362305
123.009,103.45358
123.024,103.64172
123.03,103.66727
123.038,103.471466
123.049,103.2608
123.058,102.6416
123.068,101.72824
123.078,100.96185
123.089,100.09149
123.098,99.29019
123.108,99.033264
123.118,99.27411
123.129,99.43054
123.138,98.984436
123.148,98.43753
123.158,98.04236
123.168,97.48541
123.182,97.212524
123.189,97.090576
123.198,96.70734
123.21,96.019196
123.218,95.23367
123.228,94.32117
123.238,94.07501
123.248,93.54089
123.258,93.22604
123.269,93.13815
123.278,93.36301
123.289,93.418396
123.298,93.773315
123.308,93.42636
123.318,93.00964
123.329,92.9581
123.338,93.181946
123.349,92.83331
123.358,92.63953
123.369,92.383545
123.378,92.79797
123.388,93.08319
123.398,93.38614
123.408,93.61038
123.418,93.687164
123.428,94.31091
123.438,95.683685
123.448,97.06711
123.458,97.7215
123.468,97.658356
123.483,97.96356
123.49,98.80148
123.499,99.51218
123.508,100.56894
123.519,101.032074
123.528,100.8457
123.538,100.28528
123.548,99.94089
123.558,99.76749
123.568,99.333954
123.578,98.10962
123.588,96.63339
123.598,95.27991
123.608,94.68063
123.618,93.871796
123.628,94.02881
123.638,94.61923
123.648,96.134
123.658,98.24213
123.668,99.8309
123.678,100.75864
123.688,101.21326
123.7,101.335236
123.71,101.568634
123.718,101.43286
123.729,101.28168
123.74,100.63452
123.754,100.18222
123.76,99.826904
123.769,99.21402
123.779,99.08957
123.788,99.747284
123.799,99.985504
123.808,100.29126
123.819,100.48868
123.828,100.74997
123.838,101.09479
123.848,101.372314
123.858,101.51898
123.868,101.69455
123.879,101.662476
123.889,102.0448
123.899,102.88724
123.908,103.38486
123.918,103.87079
123.928,103.970215
123.938,103.79193
123.948,103.721985
123.958,104.03439
123.968,104.48425
123.98,104.58914
123.989,104.263245
123.999,103.96692
124.008,104.04172
124.018,104.65933
124.028,105.35617
124.038,105.81607
124.048,106.488464
124.06,106.84134
124.068,107.09094
124.078,106.97162
124.088,106.8732
124.099,106.579956
124.109,106.30191
124.118,106.18045
124.128,105.39285
124.138,104.49606
124.148,103.76849
124.158,101.973206
124.168,101.384155
124.178,101.79465
124.188,103.38968
124.198,104.03079
124.208,103.97464
124.218,103.577515
124.228,103.37613
124.24,103.065765
124.249,102.01932
124.258,101.79312
124.269,102.28781
124.278,102.29321
124.288,101.61832
124.298,100.10422
124.308,98.37158
124.318,97.32211
124.328,96.62625
124.338,96.0892
124.348,96.482544
124.358,97.06497
124.368,98.677
124.378,99.69339
124.388,99.96988
124.398,100.33197
124.408,100.84418
124.418,101.59085
124.429,102.3475
124.438,103.26828
124.448,103.51785
124.458,103.5242
124.468,103.74835
124.478,103.92447
124.488,104.4382
124.498,104.94336
124.509,105.476746
124.519,105.708496
124.529,106.65134
124.539,108.213104
124.549,110.05948
124.558,111.641266
124.568,112.64691
124.578,113.14371
124.589,112.890656
124.598,112.84912
124.61,113.425476
124.618,114.11844
124.629,114.8465
124.638,114.43823
124.648,113.3125
124.658,111.361664
124.67,109.814545
124.68,108.818146
124.689,108.220276
124.698,108.82266
124.708,110.12271
124.718,110.80664
124.729,110.90198
124.743,110.19736
124.749,109.94345
124.758,109.515656
124.768,109.399506
124.778,109.662384
124.788,109.84091
124.798,109.56018
124.808,109.59317
124.818,109.902374
124.829,110.57785
124.838,110.532776
124.848,109.98633
124.858,109.566315
124.868,109.84982
124.878,110.73935
124.888,112.10034
124.898,112.50485
124.909,112.46991
124.918,112.00006
124.928,111.82355
124.938,111.96329
124.948,112.0502
124.959,111.966
124.969,111.82248
124.978,111.50519
124.988,111.27304
124.998,110.70001
125.008,110.62921
125.018,110.88394
125.028,111.19806
125.039,111.68564
125.048,112.264435
125.058,112.76019
125.068,113.25244
125.078,113.705475
125.088,114.09979
125.098,114.42508
125.108,114.74213
125.119,115.41766
125.128,116.24124
125.141,116.18918
125.149,116.34076
125.158,115.97131
125.168,114.93756
125.178,113.77359
125.188,112.28674
125.199,111.042725
125.208,109.931274
125.218,108.70795
125.228,108.59042
125.238,108.435394
125.248,108.27835
125.258,107.958435
125.268,107.57034
125.279,107.44333
125.288,106.632385
125.298,105.82526
125.308,105.2912
125.318,104.69516
125.328,103.40253
125.338,102.19226
125.349,101.526276
125.36,102.00458
125.369,102.32776
125.379,103.74844
125.388,104.94592
125.403,105.60025
125.408,105.90451
125.418,106.09265
125.428,105.924774
125.44,105.99881
125.448,106.22449
125.458,106.235565
125.468,106.00336
125.478,106.07126
125.488,105.78348
125.498,105.6929
125.508,106.08493
125.519,106.78668
125.528,106.844696
125.538,107.07141
125.548,107.3248
125.558,107.66708
125.568,108.63144
125.578,109.22659
125.588,110.333496
125.598,111.081696
125.609,111.74954
125.618,112.95935
125.628,114.0965
125.639,114.39664
125.649,114.80362
125.658,114.73093
125.668,115.02646
125.678,114.18988
125.689,113.971436
125.699,113.46283
125.708,112.270325
125.722,111.11783
125.73,110.87952
125.739,110.25885
125.748,110.880646
125.758,111.35217
125.768,112.07004
125.778,111.83316
125.788,111.17197
125.798,110.56833
125.808,110.19104
125.818,109.43155
125.828,108.908936
125.838,108.51587
125.848,108.528046
125.858,108.2001
125.868,107.49957
125.878,106.92108
125.888,106.44937
125.898,105.53256
125.908,105.26718
125.918,105.211975
125.928,105.9621
125.938,106.175354
125.948,106.34308
125.959,106.94641
125.97,106.91736
125.978,106.96738
125.988,106.95151
125.998,106.70203
126.008,106.52359
126.018,106.66199
126.028,106.79706
126.038,106.86444
126.05,107.026825
126.058,107.058716
126.068,106.34665
126.078,106.22589
126.088,105.82858
126.098,105.4949
126.108,104.832245
126.118,104.17175
126.129,104.05191
126.138,104.170166
126.148,104.54495
126.158,104.71634
126.168,104.62866
126.178,104.99109
126.188,105.73282
126.198,106.10132
126.21,106.2876
126.218,106.21265
126.228,104.87482
126.239,104.17978
126.249,103.3808
126.258,103.24655
126.268,102.7771
126.278,102.069855
126.289,101.4169
126.298,101.04315
126.308,100.88165
126.318,101.13486
126.328,100.739044
126.338,100.37149
126.348,99.35547
126.358,98.23035
126.37,97.05435
126.379,95.49762
126.388,93.75778
126.398,92.41156
126.408,91.18814
126.42,89.785
126.428,89.293915
126.438,89.86224
126.448,90.52548
126.46,91.58353
126.469,91.858795
126.478,92.27023
126.488,91.65115
126.498,91.332214
126.508,91.34863
126.518,91.27899
126.548,90.88968
126.554,90.65958
126.558,90.37955
126.561,91.24896
126.568,91.15976
126.578,91.85605
126.588,92.357025
126.598,91.98184
126.608,91.86182
126.618,92.13455
126.628,92.9288
126.638,94.27051
126.648,95.27173
126.659,96.92343
126.668,98.188354
126.678,99.13687
126.688,100.11871
126.727,100.46832
126.733,101.33954
126.737,101.87979
126.743,101.258606
126.747,100.56967
126.75,100.482056
126.759,101.080536
126.769,100.39441
126.778,99.51987
126.788,99.31351
126.798,98.368256
126.808,97.682495
126.819,96.87433
126.828,95.773895
126.838,95.17255
126.848,94.387054
126.858,93.52347
126.868,92.36667
126.878,91.29883
126.888,91.206055
126.899,91.28995
126.908,91.12836
126.918,91.81885
126.928,92.290344
126.938,92.78409
126.949,93.51874
126.958,95.94711
126.968,98.01907
126.981,98.41943
126.988,98.30655
126.998,97.89667
127.008,98.54901
127.018,99.958954
127.028,101.279175
127.038,102.31116
127.048,102.61536
127.059,102.4989
127.068,102.51077
127.078,102.08124
127.088,102.10016
127.098,102.42511
127.108,102.27045
127.118,101.65762
127.128,101.27518
127.141,101.4357
127.149,102.0943
127.158,102.26352
127.168,102.32779
127.178,102.712494
127.189,103.45758
127.198,104.23386
127.208,104.39749
127.218,104.62158
127.228,105.338104
127.238,105.370056
127.248,105.735504
127.259,106.22943
127.268,106.15927
127.278,105.494415
127.288,104.2695
127.299,102.88623
127.309,101.3613
127.318,99.92847
127.328,99.306366
127.338,99.42218
127.349,99.19568
127.358,99.48306
127.368,99.83716
127.378,99.763855
127.389,99.60211
127.398,98.90588
127.408,98.115295
127.419,97.71457
127.429,97.4458
127.438,97.752075
127.448,97.04675
127.458,95.79382
127.468,94.68143
127.478,94.42291
127.488,94.844666
127.498,94.60547
127.51,93.85382
127.521,92.98474
127.529,92.47632
127.538,92.65744
127.548,92.77374
127.558,92.06241
127.568,91.37366
127.578,90.887726
127.589,90.27411
127.598,90.24036
127.608,90.757385
127.618,91.52612
127.628,92.09747
127.638,92.895966
127.648,94.009094
127.658,94.9328
127.669,95.5043
127.678,96.544525
127.689,97.76071
127.698,98.606415
127.71,99.105774
127.719,99.79382
127.729,100.509735
127.743,101.43613
127.749,103.14035
127.763,105.34833
127.784,107.19827
127.792,107.29413
127.795,106.41742
127.799,105.08975
127.808,104.143585
127.818,102.70154
127.831,101.86005
127.838,100.37732
127.848,99.17267
127.858,98.31439
127.868,99.01703
127.878,99.78793
127.888,100.00842
127.898,100.47812
127.908,101.06412
127.918,101.42676
127.929,101.12302
127.938,100.728
127.948,100.45041
127.959,99.49527
127.968,98.3573
127.978,97.34659
127.988,96.952545
127.998,97.46893
128.008,98.887726
128.018,100.6582
128.028,101.767334
128.04,102.51361
128.049,103.54538
128.059,104.903076
128.068,105.8486
128.078,106.395935
128.088,106.75067
128.098,107.54193
128.108,108.00354
128.119,108.646484
128.128,108.92441
128.138,109.347046
128.148,109.64191
128.159,110.04602
128.17,109.82794
128.178,109.0755
128.188,108.63919
128.199,108.6138
128.208,108.63309
128.22,109.27231
128.229,110.52722
128.239,111.93921
128.249,112.91641
128.258,113.973206
128.269,114.67285
128.279,114.99594
128.288,115.151825
128.306,115.39563
128.31,115.6145
128.319,115.61856
128.328,114.98367
128.338,114.1449
128.348,112.24457
128.36,110.80484
128.368,110.39267
128.378,110.72711
128.388,111.246826
128.398,111.50232
128.408,111.43829
128.418,111.21167
128.428,110.90045
128.439,110.558716
128.448,109.96265
128.458,109.25928
128.468,108.41019
128.478,107.00574
128.488,105.15106
128.498,103.778625
128.508,103.07968
128.519,103.45532
128.528,104.576294
128.538,105.186584
128.549,105.51956
128.558,106.0011
128.569,106.54715
128.579,106.79593
128.589,106.94156
128.602,107.06064
128.608,106.78403
128.618,106.25824
128.628,106.83493
128.638,107.57645
128.648,107.9863
128.658,108.41861
128.668,108.42035
128.684,108.19672
128.69,108.18671
128.699,107.96622
128.708,108.259186
128.723,108.34183
128.729,108.41571
128.738,109.00238
128.748,109.6532
128.758,110.72333
128.768,112.041534
128.778,112.87714
128.788,113.82141
128.798,114.60892
128.808,115.003174
128.818,115.21979
128.828,114.76987
128.847,114.09073
128.851,113.2735
128.859,111.93564
128.868,110.81705
128.878,109.41168
128.89,108.334045
128.898,108.0986
128.908,108.29016
128.918,108.61807
128.928,108.813324
128.938,108.904785
128.948,109.04996
128.958,108.69205
128.969,108.23178
128.978,107.69464
128.989,107.37378
128.999,107.03677
129.009,106.82858
129.018,106.82526
129.028,107.19885
129.038,107.46976
129.05,107.70212
129.063,107.71976
129.07,107.698425
129.078,107.68091
129.088,107.47351
129.098,107.58453
129.108,108.16809
129.118,108.40973
129.13,108.51578
129.138,108.60315
129.148,107.99698
129.158,107.68909
129.168,107.765076
129.178,108.03543
129.188,108.02338
129.198,107.46045
129.21,106.977295
129.218,106.92813
129.228,107.07971
129.238,107.167755
129.248,107.050385
129.258,106.93436
129.268,106.85593
129.278,107.01959
129.29,107.15384
129.301,107.36621
129.309,107.11978
129.318,106.84659
129.329,106.718445
129.338,106.4722
129.348,106.26437
129.358,106.273285
129.369,105.91852
129.378,105.69626
129.388,105.10516
129.398,104.62616
129.408,104.69144
129.419,105.10556
129.428,105.35489
129.438,105.49844
129.449,105.21582
129.458,104.74216
129.468,103.94101
129.478,102.85382
129.488,102.04007
129.499,101.55487
129.508,100.65613
129.518,99.71759
129.528,98.73529
129.538,97.757935
129.549,96.604706
129.558,95.79367
129.568,95.497955
129.578,95.596924
129.588,95.68698
129.598,95.851654
129.608,95.816284
129.62,96.370544
129.629,97.30655
129.638,97.8714
129.648,97.94495
129.66,97.79486
129.668,97.86276
129.678,98.02368
129.688,98.127014
129.698,98.325195
129.711,98.446045
129.718,98.44287
129.729,98.23984
129.739,97.889496
129.748,97.77164
129.758,97.428986
129.768,97.604675
129.778,98.19864
129.788,99.10654
129.799,100.31662
129.809,101.495026
129.819,102.48602
129.828,102.95514
129.838,102.88699
129.848,102.980316
129.858,102.822754
129.868,102.48111
129.878,101.786194
129.888,100.98575
129.9,99.96146
129.908,99.28366
129.918,99.08313
129.928,99.893585
129.938,100.77692
129.948,101.16458
129.958,101.253235
129.968,101.50061
129.98,101.94205
129.988,101.95029
129.999,101.741455
130.008,101.150085
130.018,100.57938
130.028,100.05145
130.038,99.13513
130.048,98.564575
130.06,97.58389
130.068,96.25409
130.078,96.882996
130.088,98.1904
130.099,99.21161
130.108,99.83765
130.118,100.65518
130.128,102.39197
130.139,103.196106
130.148,103.80759
130.158,104.015625
130.168,103.71814
130.178,103.371704
130.188,103.35281
130.198,103.51599
130.208,103.77127
130.219,103.71298
130.228,103.294495
130.239,103.36725
130.248,103.42688
130.259,103.41452
130.269,103.27707
130.278,103.604065
130.288,103.59253
130.298,103.56464
130.308,103.80939
130.32,104.437225
130.329,104.48605
130.338,105.03726
130.349,105.35162
130.358,105.953766
130.368,106.0506
130.378,106.032135
130.388,106.12302
130.398,106.20749
130.408,105.95679
130.418,105.431335
130.429,104.58472
130.438,103.39133
130.448,102.501495
130.458,101.66693
130.468,101.644775
130.478,101.68634
130.488,101.96561
130.498,101.94876
130.51,101.69415
130.518,101.26114
130.528,101.07065
130.538,100.832855
130.548,100.6369
130.562,99.75098
130.569,99.36621
130.578,98.84424
130.59,98.408936
130.598,98.1297
130.608,98.31113
130.618,99.12491
130.628,99.608734
130.638,100.01083
130.648,100.35065
130.658,100.55032
130.67,100.99609
130.678,101.37091
130.688,101.9303
130.699,102.54404
130.709,102.72104
130.722,102.87482
130.733,102.6384
130.738,103.203125
130.749,103.623566
130.758,104.0773
130.768,104.32498
130.778,104.26953
130.788,104.98151
130.798,105.73175
130.808,106.28882
130.818,106.819824
130.83,106.74448
130.838,107.050934
130.848,107.542816
130.858,108.36456
130.868,108.9942
130.879,108.940125
130.888,109.03186
130.901,109.48102
130.91,109.54428
130.918,109.41049
130.928,108.89459
130.938,108.51666
130.948,107.384705
130.958,105.44827
130.968,103.30841
130.978,101.807434
130.988,101.6131
130.998,102.56906
131.008,104.13141
131.018,105.0621
131.028,105.46799
131.038,105.53171
131.048,105.504
