step,Walked_distance,Compass_X,Compass_Y,Gyro_X,Gyro_Y,Compass_LSTM_X,Compass_LSTM_Y,Gyro_LSTM_X,Gyro_LSTM_Y,Fusion_X,Fusion_Y,GT_X,GT_Y,Gyro_Error_X,Gyro_Error_Y,Gyro_Distance_Error,Compass_Error_X,Compass_Error_Y,Compass_Distance_Error,Gyro_LSTM_Error_X,Gyro_LSTM_Error_Y,Gyro_LSTM_Distance_Error,Compass_LSTM_Error_X,Compass_LSTM_Error_Y,Compass_LSTM_Distance_Error,Fusion_Error_X,Fusion_Error_Y,Fusion_Distance_Error
61.0,40.260000000000005,-22.76256527807113,29.64044995038736,-10.052194067557645,29.24420046124333,7.823802632589346,3.6577430505788975,-8.877811382424852,26.497745637717593,-6.942864399457742,24.743858423593746,,,,,,,,,,,,,,,,,
61.5,40.59,-23.049960029639205,29.802635821446227,-10.34842946511303,29.389612253183333,8.017729814507563,3.390736968039082,-9.207802793099214,26.500126578948457,-6.627073157512366,24.648067549756007,,,,,,,,,,,,,,,,,
62.0,40.92,-23.34651867489307,29.94738722878029,-10.653470325968101,29.515509327052417,8.163606886708315,3.094730414385052,-9.520947585655174,26.60424352711294,-6.35217427733528,24.46550083406724,,,,,,,,,,,,,,,,,
62.5,41.25,-23.656075800810925,30.061730509271438,-10.959822877578677,29.63818008200929,8.256614023128662,2.778108127464363,-9.812793979007745,26.758274961200584,-6.135194329887119,24.216865151983203,,,,,,,,,,,,,,,,,
63.0,41.580000000000005,-23.957485002989515,30.19609007477411,-11.261855213892314,29.77113296020651,8.30618915915878,2.4518531567932706,-10.075266608241016,26.958295257429178,-5.998171964949269,23.916657104944424,,,,,,,,,,,,,,,,,
63.5,41.910000000000004,-24.26013060320761,30.327640980010933,-11.554596328700994,29.92345708731897,8.333185492800387,2.1229592560138384,-10.310722769263267,27.18951030070419,-5.951929730911543,23.589913083130405,,,,,,,,,,,,,,,,,
64.0,42.24,-24.567155311291796,30.44861960880884,-11.83108390362851,30.1036087481792,8.34815136327649,1.7932987901995516,-10.523863046073702,27.441445257391766,-6.002621592881412,23.263829757690377,,,,,,,,,,,,,,,,,
64.5,42.57,-24.818188003877825,30.6628218199389,-12.079303705364488,30.321064329910627,8.367265253689427,1.463852801920316,-10.715685720070837,27.709967252283413,-6.135367983706773,22.961706611071584,,,,,,,,,,,,,,,,,
65.0,42.9,-24.993262260457236,30.942552055493028,-12.283683347829127,30.580156903609733,8.394640657726198,1.1349902360150075,-10.900603019802638,27.98329048997077,-6.3649752387846465,22.724682332957286,,,,,,,,,,,,,,,,,
65.5,43.230000000000004,-25.138760042181623,31.238745228124138,-12.427516637080764,30.87716192865654,8.430671384226764,0.8069631231907145,-11.086813180210559,28.255734568931675,-6.660380475249873,22.577591387386448,,,,,,,,,,,,,,,,,
66.0,43.56,-25.26588998329891,31.54327433686666,-12.492349145982953,31.200730693820066,8.478758679373922,0.48048554042976876,-11.285115821093253,28.519507316991344,-6.980309040306231,22.49668580500192,,,,,,,,,,,,,,,,,
66.5,43.89,-25.39075243945729,31.848740156627393,-12.501560521723235,31.530602109006303,8.534695464207172,0.15526088561018292,-11.500081457196053,28.769886579900472,-7.308384787923834,22.461100642010148,,,,,,,,,,,,,,,,,
67.0,44.22,-25.485495457916038,32.164847354352034,-12.462225458605275,31.858249408414533,8.590695128716419,-0.169952948005258,-11.734657720890702,29.00199426290786,-7.638298119182245,22.453537979914184,,,,,,,,,,,,,,,,,
67.5,44.550000000000004,-25.61965303949358,32.46634651406109,-12.387188694915674,32.17960510557111,8.647114976538395,-0.49509414928824674,-11.994739356329568,29.205113791529424,-7.968276690311383,22.449777315667994,,,,,,,,,,,,,,,,,
68.0,44.88,-25.743679068064118,32.77215289763903,-12.28830480921299,32.49444153476624,8.699229245141277,-0.820953172499185,-12.281873348042387,29.367760865905396,-8.297525183754042,22.427519068528117,,,,,,,,,,,,,,,,,
68.5,45.21,-25.865405289411598,33.078881975224554,-12.177322165779298,32.80521935388541,8.737256927239129,-1.1487547823095468,-12.591815916372914,29.481055192050512,-8.624059894199396,22.37982123970575,,,,,,,,,,,,,,,,,
69.0,45.54,-25.925700101320952,33.4033269407531,-12.069642248410199,33.11715690435888,8.761861981916855,-1.4778362179517082,-12.918481257964483,29.527850005896315,-8.942135231300476,22.291911741197143,,,,,,,,,,,,,,,,,
69.5,45.870000000000005,-26.06207145324582,33.703831274123154,-11.983100384241467,33.43560706646623,8.77612283375173,-1.807527934718969,-13.244447340068183,29.47640961983668,-9.227289189839642,22.125817731884815,,,,,,,,,,,,,,,,,
70.0,46.2,-26.079144860089443,34.03338930964763,-11.910428851622335,33.75750588340532,8.78492445873314,-2.1374105371666983,-13.475180885240428,29.240481598753455,-9.392432408223481,21.840112083670036,,,,,,,,,,,,,,,,,
70.5,46.53,-26.061115234476244,34.36289641518596,-11.840594204007528,34.08003204047249,8.79550040375015,-2.4672410230029795,-13.439350741507404,28.91243251584044,-9.265747507020015,21.53539756841507,,,,,,,,,,,,,,,,,
71.0,46.86,-26.043596704181347,34.69243108877328,-11.771662711359594,34.402752429232365,8.834800525944866,-2.7948925152862905,-13.156557912039373,28.742349549022872,-8.948324504508951,21.445161004446458,,,,,,,,,,,,,,,,,
71.5,47.190000000000005,-26.04753616779391,35.02240757373311,-11.704246443227495,34.72579274682622,8.909646249850246,-3.1162927604838937,-12.845007724028585,28.85114513877927,-8.635134489401679,21.549141841320886,,,,,,,,,,,,,,,,,
72.0,47.52,-26.06888125847696,35.351716527610364,-11.637324331486473,35.04893579713076,9.019544252587846,-3.427455786877273,-12.659896739164573,29.12433723837711,-8.381095422242955,21.75976983650938,,,,,,,,,,,,,,,,,
72.5,47.85,-26.07342686838821,35.68168521920175,-11.56972510193801,35.37193787787399,9.184112292126768,-3.713493127730379,-12.538126354085877,29.431048785792242,-8.17694121646285,22.019040082126374,,,,,,,,,,,,,,,,,
73.0,48.18,-26.07194690151336,36.011681900545746,-11.50256960871493,35.695032507556945,9.375598997103669,-3.9822548099268724,-12.46102645244434,29.75191574446338,-8.017908581841727,22.308191636031008,,,,,,,,,,,,,,,,,
73.5,48.510000000000005,-26.079547328539498,36.341594363949326,-11.438339043992288,36.018721300312286,9.594110272780254,-4.229545777012595,-12.417658106449267,30.079053615346055,-7.901271641881791,22.616891853453645,,,,,,,,,,,,,,,,,
74.0,48.84,-26.078359486649386,36.67159222611156,-11.375699148555581,36.34272167608318,9.816656706735069,-4.4732117055582075,-12.398833276270024,30.40851624717055,-7.787653933919784,22.926716023649355,,,,,,,,,,,,,,,,,
74.5,49.17,-26.065013851203858,37.0013222581295,-11.284159875348704,36.65977145365881,10.04979709156379,-4.706761616630587,-12.39797513521092,30.73851513140188,-7.680166046473007,23.238719796146146,,,,,,,,,,,,,,,,,
75.0,49.5,-26.033435840646067,37.32980791877424,-11.182213740614747,36.97362967899759,10.286485045888073,-4.936715551751919,-12.407719346406877,31.06837123692089,-7.584668135129466,23.55459975582865,,,,,,,,,,,,,,,,,
75.5,49.830000000000005,-25.99236285334734,37.65724189641609,-11.083754393273358,37.28859913294687,10.525945079628075,-5.163781384146924,-12.427090259967821,31.39780221255587,-7.500256193711922,23.873621109574948,,,,,,,,,,,,,,,,,
76.0,50.160000000000004,-25.958486983008026,37.98549854205903,-10.997780080247622,37.60720298964003,10.766090367523317,-5.390122367403848,-12.452228969409559,31.726843312249517,-7.416445752503548,24.19280101173744,,,,,,,,,,,,,,,,,
76.5,50.49,-25.936023208375666,38.314733076744055,-10.934286960173582,37.93103724308346,11.00686198792479,-5.615796971223705,-12.475298539157876,32.056035953345315,-7.343659706534564,24.51467395485662,,,,,,,,,,,,,,,,,
77.0,50.82,-25.90582504739322,38.64334846146193,-10.905809019044067,38.25980616933566,11.249134480047374,-5.839859550787345,-12.493889367037664,32.38551187222065,-7.2890388094025464,24.84012219589733,,,,,,,,,,,,,,,,,
77.5,51.150000000000006,-25.8628782732078,38.97054194334546,-10.920543956059152,38.589477037977645,11.493602192863813,-6.06152492334314,-12.50545279917982,32.71530921459486,-7.2582221053041724,25.16868015235024,,,,,,,,,,,,,,,,,
78.0,51.480000000000004,-25.807961019724786,39.29594030730859,-10.981986942089693,38.91370652378615,11.741043763021818,-6.279865641849198,-12.511905341908552,33.04524612476457,-7.244879678993902,25.498410314240466,,,,,,,,,,,,,,,,,
78.5,51.81,-25.719057641297304,39.61373928355644,-11.092851218698478,39.22452658776532,11.990968886563353,-6.4953591049118815,-12.509011484763805,33.37523343602187,-7.246980236078253,25.828403628809014,,,,,,,,,,,,,,,,,
79.0,52.14,-25.649818347760842,39.936393774042116,-11.254367655252569,39.51229809560247,12.242175419528493,-6.709357417511851,-12.495709452282272,33.704965229957274,-7.262330242598722,26.15804643139967,,,,,,,,,,,,,,,,,
79.5,52.470000000000006,-25.96952235813741,40.01818219467204,-11.461616935329783,39.76910100817839,12.495871418454467,-6.92039850386461,-12.467402079881971,34.033748886284336,-7.288222056311629,26.48702912696686,,,,,,,,,,,,,,,,,
80.0,52.800000000000004,-26.289477604773992,40.09898219559855,-11.707322893052593,39.989393046934936,12.743645770324676,-7.138361506585938,-12.423408712482049,34.3608032909708,-7.269809536692887,26.816515058565297,,,,,,,,,,,,,,,,,
80.5,53.13,-26.614957393629144,40.15341478736861,-11.983644255390791,40.16979954547521,12.986263531696576,-7.362050178330594,-12.36649238375532,34.685857950257926,-7.194096980924515,27.137712208146393,,,,,,,,,,,,,,,,,
81.0,53.46,-26.94411775758402,40.1769404074687,-12.283036124607635,40.30859619041608,13.216810458238239,-7.598160564934387,-12.305678833500007,35.01020608437518,-7.045953919182304,27.432591222756866,,,,,,,,,,,,,,,,,
81.5,53.79,-27.27253207461731,40.20925195908044,-12.597446982309105,40.40882499146362,13.426558563852607,-7.85292659915242,-12.247997235282508,35.33512581788958,-6.848204803054998,27.69677919952884,,,,,,,,,,,,,,,,,
82.0,54.120000000000005,-27.596405933659163,40.27254274379146,-12.92041019020969,40.47660969727963,13.615891913267719,-8.123209567167896,-12.203699124629122,35.662139085804725,-6.63536680523532,27.94896957738674,,,,,,,,,,,,,,,,,
82.5,54.45,-27.922132288640196,40.32547989209744,-13.247545269154001,40.51999909833679,13.79663776550338,-8.399309072599552,-12.188165473748032,35.991773285623715,-6.418284804591892,28.197516162550663,,,,,,,,,,,,,,,,,
83.0,54.78,-28.24227039032124,40.40555233337442,-13.57621209484823,40.549632148940454,13.972251412983926,-8.678700995923363,-12.212665759411685,36.3208625379587,-6.18785288145938,28.43373878805773,,,,,,,,,,,,,,,,,
83.5,55.11,-28.55728784934636,40.50385798178466,-13.904966825054315,40.57827350657456,14.13525661515679,-8.965631830907308,-12.27592598105083,36.6447423680781,-5.934926357749011,28.645701458365,,,,,,,,,,,,,,,,,
84.0,55.440000000000005,-28.858718363934337,40.63816972689739,-14.231683208413004,40.624710612912246,14.282524701745185,-9.260948797356228,-12.368023284264837,36.9616304977717,-5.66197251952772,28.831163589810384,,,,,,,,,,,,,,,,,
84.5,55.77,-29.164238766755357,40.76289856662615,-14.552139927563786,40.70349824614943,14.405074390208574,-9.567349799080318,-12.474925519186847,37.2738354179262,-5.378790594630809,29.000597935241526,,,,,,,,,,,,,,,,,
85.0,56.1,-29.453563914945544,40.92161516507989,-14.87239361322791,40.78310714526595,14.499427887094072,-9.883573481978166,-12.592591675890732,37.582144800797586,-5.086496282720085,29.153777683330613,,,,,,,,,,,,,,,,,
85.5,56.43,-29.745272845015236,41.0759067724913,-15.192122226277268,40.86479933582009,14.569582895300412,-10.206030106694682,-12.722212773935176,37.885621934930874,-4.789841159409941,29.29833126444794,,,,,,,,,,,,,,,,,
86.0,56.760000000000005,-30.034162387328315,41.23541486740231,-15.511792145486446,40.94672090045845,14.623400485242616,-10.531612150138132,-12.867325209560443,38.18200408862253,-4.495937987817635,29.448401000664084,,,,,,,,,,,,,,,,,
86.5,57.09,-30.331050862034342,41.37948857626944,-15.832135800108558,41.02596699148727,14.670626846481559,-10.858215381604278,-13.029746843219295,38.46926566440249,-4.206784697459187,29.60743047804134,,,,,,,,,,,,,,,,,
87.0,57.42,-30.629355679931713,41.52060638386017,-16.15347612007421,41.101069579754075,14.718886549308023,-11.184667523706457,-13.205237144705004,38.748735079695926,-3.9218295511961885,29.773865344034718,,,,,,,,,,,,,,,,,
87.5,57.75,-30.92647498606921,41.66420345179811,-16.475221800032603,41.17441613678377,14.783184812452337,-11.508342875496835,-13.386567923869602,39.02445078205537,-3.638862662319104,29.943658570634675,,,,,,,,,,,,,,,,,
88.0,58.080000000000005,-31.230330925039627,41.79293405558915,-16.797465223692807,41.24554402096254,14.86693052765681,-11.827539766435471,-13.566559313241864,39.30104271930561,-3.3472266502484875,30.09808796053034,,,,,,,,,,,,,,,,,
88.5,58.410000000000004,-31.54180465111432,41.90194835724332,-17.120453836686778,41.31320757005828,14.965822752119255,-12.14237357647002,-13.741269009662632,39.581000791124524,-3.0449251410462743,30.230427665585413,,,,,,,,,,,,,,,,,
89.0,58.74,-31.866220228359857,41.9624010928344,-17.443990930732866,41.378197944547225,15.077287624133001,-12.452978763656194,-13.907363360709757,39.86615455061269,-2.733703682023706,30.340160083055657,,,,,,,,,,,,,,,,,
89.5,59.07,-32.19294837353032,42.00875537153086,-17.76764621761477,41.44259713144731,15.197175776292504,-12.760430924116614,-14.06187332460385,40.1577478822536,-2.4159131947444226,30.429093801041557,,,,,,,,,,,,,,,,,
90.0,59.400000000000006,-32.518611253239364,42.06208162003581,-18.09120878697721,41.50746055494297,15.323120456754975,-13.06545213233533,-14.19992994881694,40.4574817116938,-2.093397905206462,30.49897862066818,,,,,,,,,,,,,,,,,
90.5,59.730000000000004,-32.84222195428964,42.12670448105067,-18.414942562981434,41.5714640101157,15.45528076723134,-13.36783211238492,-14.313639569218045,40.767272160591496,-1.7672384396381617,30.549178252342134,,,,,,,,,,,,,,,,,
91.0,60.06,-33.16967625785281,42.16761510409609,-18.738803807535554,41.634819311992146,15.589575551331617,-13.669270183907846,-14.389824747418187,41.08835753650048,-1.4387024711416854,30.58022849234253,,,,,,,,,,,,,,,,,
91.5,60.39,-33.49843492374592,42.196211250692826,-19.062411293927227,41.69945826890872,15.700611832144524,-13.98002884322925,-14.415914913130932,41.41732456106842,-1.1088694696738755,30.56973129544356,,,,,,,,,,,,,,,,,
92.0,60.720000000000006,-33.82574697389798,42.23824483042682,-19.385734811675512,41.76550297248799,15.78235629104209,-14.299744096915315,-14.369217760094536,41.74400387767462,-0.7827915190892152,30.519004870944016,,,,,,,,,,,,,,,,,
92.5,61.050000000000004,-34.15034636493637,42.297702675472756,-19.709048675923363,41.83159491742172,15.819875673733474,-14.627604274311805,-14.232239369257847,42.0442319916876,-0.47735436831778405,30.39407230141697,,,,,,,,,,,,,,,,,
93.0,61.38,-34.47868880226332,42.330736655708215,-20.031943386880425,41.899705163610925,15.802508268654833,-14.957146947179575,-13.996851968571718,42.275517035731156,-0.24039779146150228,30.16439517873264,,,,,,,,,,,,,,,,,
93.5,61.71,-34.80511184280685,42.379192807044426,-20.354136050861378,41.971062624866605,15.730721160567535,-15.279244154731057,-13.68524847684124,42.38415986311232,-0.11987549289547554,29.85719105189128,,,,,,,,,,,,,,,,,
94.0,62.040000000000006,-35.131857843340626,42.42542105744594,-20.675395524522123,42.04651029271141,15.60913740105901,-15.586029730375957,-13.413606259227041,42.196781887860055,-0.14231261246414725,29.527954699606997,,,,,,,,,,,,,,,,,
94.5,62.370000000000005,-35.453161330741786,42.50068106663976,-20.996501130598652,42.12261015963787,15.445222468354,-15.872441837027042,-13.442764234307436,41.86807257480487,-0.24501770702918801,29.214344011730475,,,,,,,,,,,,,,,,,
95.0,62.7,-35.7828089886401,42.51592644765032,-21.317414356876757,42.199517254237634,15.262085072410919,-16.14696086042467,-13.684162075840298,41.643067947956276,-0.39975333178177225,28.922870365524805,,,,,,,,,,,,,,,,,
95.5,63.03,-36.10250154751732,42.59775961817752,-21.637963710606076,42.27792715044797,15.062862074206976,-16.410039170033485,-13.99154963301585,41.523014252912574,-0.5890704851976054,28.65257605292736,,,,,,,,,,,,,,,,,
96.0,63.36,-36.427711951489776,42.653779196434336,-21.95853230373674,42.35625835175516,14.848893667578102,-16.661271176284085,-14.319448612328184,41.48583550406421,-0.8147835589529163,28.411840496068947,,,,,,,,,,,,,,,,,
96.5,63.690000000000005,-36.735679661953604,42.77233673230477,-22.279459367211196,42.4331076844111,14.619837909898417,-16.898828453322245,-14.649364196583278,41.49329923407137,-1.0707297435497418,28.20353410972823,,,,,,,,,,,,,,,,,
97.0,64.02,-37.06277150482664,42.81605087562154,-22.600429664337195,42.50977624617436,14.377884905965828,-17.12323599305297,-14.976774844752839,41.53455777821908,-1.3545733441624976,28.03521058079901,,,,,,,,,,,,,,,,,
97.5,64.35000000000001,-37.378930841503276,42.91061975968069,-22.92120109216492,42.58727264021539,14.12148980093033,-17.33098957332016,-15.301249444707924,41.59469290924902,-1.6496075423494396,27.887376816387125,,,,,,,,,,,,,,,,,
98.0,64.68,-37.70160968891856,42.97974545266632,-23.241853336971534,42.665260702766524,13.85167345366677,-17.520987306857563,-15.61927613047724,41.68277824933796,-1.9620121286154795,27.78105948722605,,,,,,,,,,,,,,,,,
98.5,65.01,-38.02502891987023,43.04531984592032,-23.562366926837772,42.743816661872486,13.570835837395633,-17.694279641619218,-15.932018552489062,41.788097656258905,-2.290977746122741,27.754951586160164,,,,,,,,,,,,,,,,,
99.0,65.34,-38.34800182051583,43.11305835379115,-23.882355223700642,42.824485676189006,13.28171829952339,-17.853374108193933,-16.237528848254843,41.91285125011938,-2.6173864961034217,27.803503907794145,,,,,,,,,,,,,,,,,
99.5,65.67,-38.66292862264417,43.21165403980843,-24.20135824000133,42.908966890616014,12.985425996035724,-17.99866991299907,-16.533910634810645,42.057964435591934,-2.925936816890838,27.920536807194196,,,,,,,,,,,,,,,,,
100.0,66.0,-38.968182660202636,43.337033354506886,-24.519125380806987,42.99798399135626,12.684338151358356,-18.133748074770455,-16.815232560072054,42.230469433685364,-3.208534893108762,28.090943166576494,,,,,,,,,,,,,,,,,
100.5,66.33,-39.26880503038447,43.473144303905734,-24.836427264141705,43.0886455313401,12.382934173459226,-18.268119359301718,-17.0900113125878,42.413216901973954,-3.4643355034373107,28.29942829255804,,,,,,,,,,,,,,,,,
101.0,66.66,-39.546753173955,43.65103424034312,-25.153006336836572,43.18179965487555,12.083519300348474,-18.406866372819383,-17.3698252618483,42.58815733126131,-3.7062825309498164,28.523842275807443,,,,,,,,,,,,,,,,,
101.5,66.99000000000001,-39.78308538625495,43.88135376932278,-25.46857127880866,43.27833341787147,11.789746008187583,-18.55719019931722,-17.65999235462928,42.74532939705874,-3.9443037827157594,28.75241586069374,,,,,,,,,,,,,,,,,
102.0,67.32000000000001,-40.03868451164932,44.09008586339945,-25.78319785395826,43.37788299451363,11.505632241738319,-18.725057312576524,-17.964658196888593,42.87213130777157,-4.1683081578124614,28.994742169495606,,,,,,,,,,,,,,,,,
102.5,67.65,-40.283881448354585,44.31094432991219,-26.097800301082046,43.47750879570852,11.230675638515994,-18.907537082261936,-18.282283067862046,42.96165472001159,-4.3758402899520465,29.251316552725104,,,,,,,,,,,,,,,,,
103.0,67.98,-40.527878369111775,44.53312781863494,-26.412160507962618,43.577896346380925,10.964941598034983,-19.103203685773206,-18.60754756344573,43.01735936894407,-4.563556177444341,29.52272536905755,,,,,,,,,,,,,,,,,
103.5,68.31,-40.756183664943485,44.77140642005604,-26.726399596065143,43.678662389810704,10.71034053918146,-19.313152014727418,-18.934867040261395,43.059335077361204,-4.748190951827334,29.796239537042577,,,,,,,,,,,,,,,,,
104.0,68.64,-40.992506631434566,45.001735435833154,-27.040824494691833,43.77884713477517,10.470119314212786,-19.539412402499003,-19.25918777801963,43.12029456439935,-4.92113178019754,30.077293748686216,,,,,,,,,,,,,,,,,
104.5,68.97,-41.225347213372345,45.23558424041183,-27.355963793882925,43.87676149585335,10.243280867701657,-19.779087848017348,-19.580744996770544,43.194462988065865,-5.099964421999337,30.35463629180968,,,,,,,,,,,,,,,,,
105.0,69.3,-41.47648130423594,45.4496675615887,-27.670895788799456,43.97534059393146,10.030175213581677,-20.031052091873683,-19.899660814679287,43.279272781648906,-5.285046631053358,30.62784788726581,,,,,,,,,,,,,,,,,
105.5,69.63000000000001,-41.70537291369935,45.687383003067055,-27.984876560103324,44.076908675785106,9.829252846827183,-20.292834831063594,-20.217895620557652,43.36660323640301,-5.470793904601683,30.900607764024404,,,,,,,,,,,,,,,,,
106.0,69.96000000000001,-41.9488703754043,45.91011375115372,-28.298113647248915,44.18074762433788,9.644330233432504,-20.56615447370803,-20.536081209635118,43.45411284103831,-5.65352966424306,31.175394303265847,,,,,,,,,,,,,,,,,
106.5,70.29,-42.157903712590766,46.165466573626254,-28.610984217765182,44.28568573040439,9.476555666236557,-20.850322900177634,-20.850698733381897,43.55369102013115,-5.834718887953434,31.451203050790706,,,,,,,,,,,,,,,,,
107.0,70.62,-42.41727078358479,46.36949775380218,-28.925178524564682,44.386591317835325,9.329033916661034,-21.145513234372668,-21.162286163707762,43.66237990301677,-6.011496582759621,31.729859912574174,,,,,,,,,,,,,,,,,
107.5,70.95,-42.67390972238081,46.57695004974911,-29.23844501433884,44.490341529327054,9.197235032552724,-21.448050924830905,-21.473765182949343,43.771379079950826,-6.188221584730027,32.00855019528701,,,,,,,,,,,,,,,,,
108.0,71.28,-42.928436113524604,46.786988894278686,-29.548175167701036,44.60421528441676,9.08260869382591,-21.757503348427953,-21.783089016549955,43.88635197226297,-6.362488005530482,32.28878440908218,,,,,,,,,,,,,,,,,
108.5,71.61,-43.16469917402997,47.01737935901332,-29.850340537596477,44.73686553596553,8.986273707464967,-22.073129029263395,-22.08467793242716,44.02030765829388,-6.524666418196595,32.57618336952759,,,,,,,,,,,,,,,,,
109.0,71.94,-43.40782084634494,47.24052023929027,-30.140321738680363,44.89438030675845,8.910904418661543,-22.394406900124846,-22.376028685258706,44.17527455419262,-6.662294446471282,32.876114237951,,,,,,,,,,,,,,,,,
109.5,72.27000000000001,-43.64289193674122,47.47212676437085,-30.412865321323736,45.080444799770724,8.853571353196797,-22.71938831436944,-22.66222152828617,44.33957201795837,-6.762412406697143,33.19056040828897,,,,,,,,,,,,,,,,,
110.0,72.60000000000001,-43.889628593313475,47.69126375874548,-30.66155092936594,45.29736752415127,8.81287039169934,-23.0468687439117,-22.947874385552936,44.5048065335274,-6.848652283183298,33.509092484701455,,,,,,,,,,,,,,,,,
110.5,72.93,-44.12189352080924,47.92568432835358,-30.880267439555286,45.54447699011847,8.778631575264523,-23.375087730944966,-23.23145791917227,44.67356784265947,-6.921398774203452,33.83097436993928,,,,,,,,,,,,,,,,,
111.0,73.26,-44.36825155091196,48.145246895755015,-31.063581773021383,45.818877892350734,8.751923509802017,-23.704005166237245,-23.515004052543052,44.84239198267055,-6.982935819087904,34.15518601702632,,,,,,,,,,,,,,,,,
111.5,73.59,-44.55689975775434,48.416008514259474,-31.20814890808453,46.11552641073509,8.731950215973182,-24.03340016852724,-23.799821075006253,45.00906310708986,-7.0386595250232356,34.480447248341754,,,,,,,,,,,,,,,,,
112.0,73.92,-44.618741418853105,48.7401621953315,-31.312455519032014,46.42860807885485,8.722549448030254,-24.36326624068696,-24.08674170786415,45.17208626630481,-7.099838209842055,34.804726708875165,,,,,,,,,,,,,,,,,
112.5,74.25,-44.65704380463974,49.067931820591454,-31.37800453345322,46.75203245441799,8.731091991676143,-24.69315565389699,-24.37438385355247,45.333832969590595,-7.165162100194724,35.128196629191095,,,,,,,,,,,,,,,,,
113.0,74.58,-44.644516270046786,49.39769394830933,-31.40775501407019,47.08068867131197,8.756492041013583,-25.022176682850546,-24.662335701538638,45.49502767558726,-7.233194827656532,35.451107681950376,,,,,,,,,,,,,,,,,
113.5,74.91,-44.63212081850573,49.72746106732075,-31.406855627752382,47.410687445710074,8.802937712279842,-25.348891848737633,-24.952131129873933,45.652883970095786,-7.29169288793583,35.77588141386778,,,,,,,,,,,,,,,,,
114.0,75.24000000000001,-44.63005273834382,50.05745458702143,-31.38062785941308,47.73964352814045,8.878157089184889,-25.670204850867982,-25.245435529286606,45.804120636566495,-7.346213204895327,36.101346519583636,,,,,,,,,,,,,,,,,
114.5,75.57000000000001,-44.5901418736591,50.38503224633311,-31.33456975797219,48.06641355628204,8.970309878998716,-25.987076849204108,-25.541619793024083,45.949636552927174,-7.379796728154036,36.42963320369606,,,,,,,,,,,,,,,,,
115.0,75.9,-44.57045868831203,50.71444471151103,-31.27316073010983,48.390649475478234,9.076551993749456,-26.299507022288097,-25.841323521797175,46.08775850976063,-7.39635789553617,36.759217377671305,,,,,,,,,,,,,,,,,
115.5,76.23,-44.58397611070323,51.04416774572596,-31.204938938499026,48.713520637320556,9.192581615212562,-26.60843602212969,-26.149190898297952,46.20657634716954,-7.409356137844128,37.08896128693561,,,,,,,,,,,,,,,,,
116.0,76.56,-44.60129298964065,51.37371307751487,-31.13788536034237,49.03663643336957,9.313017186765304,-26.91567415958135,-26.46334576296124,46.30760466502346,-7.4383665165635,37.41768365904703,,,,,,,,,,,,,,,,,
116.5,76.89,-44.62703732550012,51.702707346722036,-31.078600236790237,49.36126741483223,9.430392588699629,-27.22409435188522,-26.783536590441454,46.38746600734586,-7.495366602665285,37.74272364148671,,,,,,,,,,,,,,,,,
117.0,77.22,-44.663295160004274,52.0307094342719,-31.031741290104357,49.687923562968905,9.546770479231238,-27.532892322402212,-27.104871674150253,46.46259099638319,-7.588904581267282,38.05918951098776,,,,,,,,,,,,,,,,,
117.5,77.55,-44.711433330081285,52.35717951955022,-30.98858827943029,50.015089908533,9.661604800352077,-27.842267626349887,-27.425469457924116,46.5408026389902,-7.721225286229229,38.36149933722298,,,,,,,,,,,,,,,,,
118.0,77.88000000000001,-44.75647064697617,52.68409180149587,-30.94597339384902,50.34232678226042,9.77328579053755,-28.152795171716143,-27.743201767492845,46.62994398437001,-7.8816511769377975,38.64988022006781,,,,,,,,,,,,,,,,,
118.5,78.21000000000001,-44.76267738738153,53.0140334272019,-30.90110905141733,50.66926284753645,9.878450351524357,-28.46558969710374,-28.05776036347035,46.729708154775324,-8.074809733659643,38.917442870609946,,,,,,,,,,,,,,,,,
119.0,78.54,-44.795502306582456,53.34239683058214,-30.855274617207673,50.99606432342155,9.975017811185538,-28.781144329037083,-28.36987619316083,46.83687022295537,-8.300097394845523,39.15857658811415,,,,,,,,,,,,,,,,,
119.5,78.87,-44.81358916859063,53.671900799333194,-30.807159140654495,51.32253775406493,10.059183389728597,-29.100230767778235,-28.68139913583263,46.94574380188571,-8.558029720679588,39.36441855489894,,,,,,,,,,,,,,,,,
120.0,79.2,-44.83473981677655,54.00122229890666,-30.753195763596892,51.64809566586641,10.133093169115476,-29.42184753430477,-28.993120405072595,47.05404823532879,-8.842353515211133,39.53192968844887,,,,,,,,,,,,,,,,,
120.5,79.53,-44.83216254751574,54.331212234636766,-30.693642573975488,51.97267757787926,10.19800523235281,-29.74540034923036,-29.30523749045699,47.16120664615665,-9.145568836388263,39.66216205387103,,,,,,,,,,,,,,,,,
121.0,79.86,-44.856991102804365,54.66027688306057,-30.63144621182127,52.29676338832887,10.264009869542388,-30.06873204868074,-29.61746365713783,47.26804681107504,-9.45830172071145,39.767509778397475,,,,,,,,,,,,,,,,,
121.5,80.19,-44.85065099102647,54.990215972867524,-30.56793267023419,52.62059363712454,10.323545884820174,-30.393317111314317,-29.93005530926114,47.37381286906539,-9.776785332351547,39.85392846339487,,,,,,,,,,,,,,,,,
