Timestamp_(ms),Type,step,axisZAngle,gyroSumFromstart0,compass,GroundTruth,value_4,value_5,turns,GyroStartByGroundTruth,KalmanFiltered_Heading,EstimatedBias
1740465142096,Gyro,60.5,-0.0052211233,-0.004063457,328.7513,0.0,0.0,0.0,2,0.04470013299999209,328.68313123934473,0.04221294329713375
1740465142103,Gyro,60.5,-0.0111171855,0.0070537287,328.7513,0.0,0.0,0.0,2,0.055817318700007945,328.61679629155367,0.048225593893647584
1740465142115,Gyro,60.5,-0.024939258,0.031992987,328.85223,0.0,0.0,0.0,2,0.08075657699998828,328.6787233920595,0.041687022309140474
1740465142124,Gyro,60.5,-0.014012473,0.046005458,328.85223,0.0,0.0,0.0,2,0.0947690479999892,328.7589333414481,0.03383544753141757
1740465142135,Gyro,60.5,-0.010538461,0.056543916,328.28918,0.0,0.0,0.0,2,0.10530750599997418,328.8019516564546,0.02936304892682615
1740465142143,Gyro,60.5,-0.008368306,0.06491222,328.28918,0.0,0.0,0.0,2,0.11367581000001792,328.8251080091562,0.027205143688872793
1740465142155,Gyro,60.5,-0.0053964932,0.070308715,328.32935,0.0,0.0,0.0,2,0.11907230499997468,328.5762725754744,0.05318210471027687
1740465142163,Gyro,60.5,-9.88345E-4,0.07129706,328.32935,0.0,0.0,0.0,2,0.12006065000002764,328.4428890099585,0.0655377222305723
1740465142176,Gyro,60.5,-7.2554627E-4,0.0720226,328.44543,0.0,0.0,0.0,2,0.1207861899999898,328.38974796012684,0.07127002166849784
1740465142183,Gyro,60.5,-0.0067731254,0.07879573,328.44543,0.0,0.0,0.0,2,0.12755931999998893,328.3614440579123,0.07379786489277249
1740465142196,Gyro,60.5,-0.01189582,0.09069155,328.86252,0.0,0.0,0.0,2,0.13945513999999548,328.3998133215949,0.06950807975825173
1740465142204,Gyro,60.5,-0.013644498,0.10433605,328.86252,0.0,0.0,0.0,2,0.15309963999999354,328.61406656222545,0.04906466730967085
1740465142217,Gyro,60.5,-0.016292525,0.12062858,329.00854,0.0,0.0,0.0,2,0.16939216999998052,328.7288909007272,0.036247140352588546
1740465142223,Gyro,60.5,-0.008894771,0.12952335,329.00854,0.0,0.0,0.0,2,0.17828694000002088,328.79071414480484,0.03083904791421444
1740465142236,Gyro,60.5,-0.009858494,0.13938184,328.79822,0.0,0.0,0.0,2,0.18814543000002004,328.8914883907362,0.020048144267766285
1740465142243,Gyro,60.5,-0.0108316,0.15021344,328.79822,0.0,0.0,0.0,2,0.19897702999998046,328.9456559686692,0.015186728383420698
1740465142256,Gyro,60.5,-0.017358435,0.16757187,328.52417,0.0,0.0,0.0,2,0.21633545999998205,328.877025808707,0.022536081128200214
1740465142263,Gyro,60.5,-0.0234101,0.19098197,328.52417,0.0,0.0,0.0,2,0.23974556000001712,328.84030610007005,0.025813775443214462
1740465142276,Gyro,60.5,-0.066537805,0.25751978,328.50177,0.0,0.0,0.0,2,0.30628337000001693,328.6929889311493,0.04160964406850029
1740465142285,Gyro,60.5,-0.042963866,0.30048364,328.50177,0.0,0.0,0.0,2,0.34924723000000313,328.6038821249878,0.050392742940841256
1740465142296,Gyro,60.5,-0.049265977,0.34974962,328.75635,0.0,0.0,0.0,2,0.39851320999997597,328.5559236690561,0.05526348667605919
1740465142303,Gyro,60.5,-0.051722962,0.4014726,328.75635,0.0,0.0,0.0,2,0.45023618999999826,328.5304086465381,0.05744304037371912
1740465142316,Gyro,60.5,-0.053101763,0.45457435,329.013,0.0,0.0,0.0,2,0.5033379399999944,328.63446251720313,0.046154420631728574
1740465142323,Gyro,60.5,-0.10121715,0.5557915,329.013,0.0,0.0,0.0,2,0.6045550900000194,328.69043580153976,0.041043655558930345
1740465142336,Gyro,60.5,-0.04628588,0.60207736,329.23416,0.0,0.0,0.0,2,0.6508409499999743,328.83948241076405,0.02483993785846584
1740465142343,Gyro,60.5,-0.038130585,0.64020795,329.23416,0.0,0.0,0.0,2,0.6889715400000114,328.9197172617865,0.017568696373702723
1740465142355,Gyro,60.5,-0.03166447,0.67187244,329.3037,0.0,0.0,0.0,2,0.7206360299999801,329.0652721005835,0.0024329719533429817
1740465142363,Gyro,60.5,-0.026023401,0.6978958,329.3037,0.0,0.0,0.0,2,0.7466593899999907,329.1434779566418,-0.004814623554062955
1740465142376,Gyro,60.5,-0.03600583,0.7339017,329.30734,0.0,0.0,0.0,2,0.7826652900000113,329.217599150601,-0.012965419106631737
1740465142383,Gyro,60.5,-0.011894376,0.7457961,329.30734,0.0,0.0,0.0,2,0.7945596900000282,329.25753431673,-0.01659567671398862
1740465142395,Gyro,60.5,-0.009877712,0.75567377,329.4325,0.0,0.0,0.0,2,0.8044373600000085,329.28068287764955,-0.01899453852202621
1740465142403,Gyro,60.5,-0.010446676,0.76612043,329.4325,0.0,0.0,0.0,2,0.8148840200000222,329.2930828193163,-0.02013684912849248
1740465142419,Gyro,60.5,-0.012901324,0.77902174,329.13245,0.0,0.0,0.0,2,0.8277853299999833,329.35785493592897,-0.028103691291123
1740465142423,Gyro,60.5,-0.03603067,0.8150524,329.13245,0.0,0.0,0.0,2,0.8638159899999778,329.3924517142524,-0.031032215987169185
1740465142436,Gyro,60.5,-0.021868868,0.8369213,329.26428,0.0,0.0,0.0,2,0.8856848899999932,329.2718947278841,-0.018340732535643972
1740465142444,Gyro,60.5,-0.020866739,0.857788,329.26428,0.0,0.0,0.0,2,0.9065515899999923,329.2683522183339,-0.018012254558160978
1740465142456,Gyro,60.5,-0.01721381,0.87500185,329.81912,0.0,0.0,0.0,2,0.923765440000011,329.26646815503216,-0.01781298637432368
1740465142463,Gyro,60.5,-0.012340125,0.887342,329.81912,0.0,0.0,0.0,2,0.936105590000011,329.26547394139527,-0.017721402062272556
1740465142476,Gyro,60.5,6.180003E-4,0.886724,329.79324,0.0,0.0,0.0,2,0.9354875899999797,329.52246512412614,-0.04529219111658935
1740465142483,Gyro,60.5,0.012351556,0.8743724,329.79324,0.0,0.0,0.0,2,0.9231359899999916,329.6602585740144,-0.057637371955239707
1740465142495,Gyro,60.5,0.014003695,0.8603687,329.1457,0.0,0.0,0.0,2,0.9091322900000023,329.7224099835013,-0.06397612379746175
1740465142503,Gyro,60.5,0.010473096,0.84989566,329.1457,0.0,0.0,0.0,2,0.8986592499999801,329.755579298158,-0.06698351986817389
1740465142517,Gyro,60.5,0.0043778797,0.84551775,328.90918,0.0,0.0,0.0,2,0.8942813400000205,329.4731142793955,-0.03469563856587826
1740465142523,Gyro,60.5,-0.0030497713,0.84856755,328.90918,0.0,0.0,0.0,2,0.8973311400000057,329.3213774578027,-0.02121065996921917
1740465142536,Gyro,60.5,-0.024617119,0.8731847,329.0336,0.0,0.0,0.0,2,0.9219482899999889,329.13011507684513,-0.0006708654224937723
1740465142543,Gyro,60.5,-0.019141106,0.89232576,329.0336,0.0,0.0,0.0,2,0.941089350000027,329.0275845516189,0.008532245236670441
1740465142555,Gyro,60.5,-0.02027325,0.912599,329.45584,0.0,0.0,0.0,2,0.9613625900000216,329.03018982871345,0.008227030400033107
1740465142563,Gyro,60.5,-0.021810573,0.9344096,329.45584,0.0,0.0,0.0,2,0.9831731900000023,329.031642564847,0.008070709436623337
1740465142575,Gyro,60.5,-0.021341328,0.95575094,329.26538,0.0,0.0,0.0,2,1.0045145299999945,329.2282463200762,-0.012560022886652089
1740465142583,Gyro,60.5,-0.046771817,1.0025227,329.26538,0.0,0.0,0.0,2,1.0512862900000073,329.33365588368554,-0.022392723900865906
1740465142595,Gyro,60.5,-0.019736819,1.0222595,329.7106,0.0,0.0,0.0,2,1.0710230899999829,329.3019982411816,-0.01906128636303288
1740465142603,Gyro,60.5,-0.0134621225,1.0357215,329.7106,0.0,0.0,0.0,2,1.084485089999987,329.28503890608357,-0.017475758695731917
1740465142615,Gyro,60.5,-0.008902457,1.044624,329.8832,0.0,0.0,0.0,2,1.0933875900000203,329.4825220119752,-0.03824759816042128
1740465142623,Gyro,60.5,-0.003038859,1.0476629,329.8832,0.0,0.0,0.0,2,1.096426489999999,329.58845458819656,-0.04810518243066313
1740465142635,Gyro,60.5,-0.0024393285,1.0501022,330.72333,0.0,0.0,0.0,2,1.0988657899999907,329.7254878956371,-0.06247305028230474
1740465142643,Gyro,60.5,-0.001591226,1.0516934,330.72333,0.0,0.0,0.0,2,1.1004569899999979,329.798895247831,-0.06927807708893978
1740465142656,Gyro,60.5,-6.814321E-4,1.0523748,331.08762,0.0,0.0,0.0,2,1.101138390000017,330.22829051083767,-0.11635469760065206
1740465142663,Gyro,60.5,0.0010208349,1.051354,331.08762,0.0,0.0,0.0,2,1.1001175900000248,330.4583177368903,-0.13725573315644948
1740465142677,Gyro,60.5,-6.2098505E-4,1.051975,330.48016,0.0,0.0,0.0,2,1.1007385899999917,330.75135156677413,-0.17023994636281
1740465142683,Gyro,60.5,-6.391398E-4,1.0526141,330.48016,0.0,0.0,0.0,2,1.1013776899999925,330.9078409739618,-0.1839894737378126
1740465142697,Gyro,60.5,-0.0023626082,1.0549767,330.04874,0.0,0.0,0.0,2,1.1037402900000188,330.71075924658663,-0.16166600302840875
1740465142703,Gyro,60.5,-0.008820238,1.063797,330.04874,0.0,0.0,0.0,2,1.1125605899999869,330.60431290329615,-0.15225602106873737
1740465142716,Gyro,60.5,-0.014745093,1.0785421,330.01468,0.0,0.0,0.0,2,1.1273056900000142,330.3475174751588,-0.12463342129163758
1740465142723,Gyro,60.5,-0.016788969,1.0953311,330.01468,0.0,0.0,0.0,2,1.1440946899999744,330.209361709717,-0.11219299573717159
1740465142738,Gyro,60.5,-0.032784443,1.1281155,330.0734,0.0,0.0,0.0,2,1.17687909,330.11965492778086,-0.1015576456716038
1740465142743,Gyro,60.5,-0.014298482,1.142414,330.0734,0.0,0.0,0.0,2,1.1911775899999952,330.0712095990337,-0.09736221566773264
1740465142757,Gyro,60.5,-0.011986226,1.1544002,330.38568,0.0,0.0,0.0,2,1.2031637900000192,330.07286659134564,-0.09741320382130894
1740465142763,Gyro,60.5,-0.010132696,1.1645329,330.38568,0.0,0.0,0.0,2,1.2132964900000047,330.07339478447847,-0.09741359572272011
1740465142777,Gyro,60.5,-0.007001786,1.1715347,329.86295,0.0,0.0,0.0,2,1.2202982900000166,330.2189709636984,-0.1134319264510378
1740465142783,Gyro,60.5,4.6945765E-4,1.1710652,329.86295,0.0,0.0,0.0,2,1.2198287900000082,330.29664642694075,-0.12014566840016774
1740465142796,Gyro,60.5,0.0032618495,1.1678034,329.8584,0.0,0.0,0.0,2,1.2165669899999898,330.096297557381,-0.09862104559218841
1740465142803,Gyro,60.5,-0.0012218712,1.1690253,329.8584,0.0,0.0,0.0,2,1.2177888900000085,329.9884465530956,-0.08891531063816792
1740465142816,Gyro,60.5,-0.012125309,1.1811506,329.4936,0.0,0.0,0.0,2,1.2299141899999881,329.9286461494156,-0.08236274415520185
1740465142823,Gyro,60.5,-0.022872478,1.204023,329.4936,0.0,0.0,0.0,2,1.252786590000028,329.8962918607147,-0.07941118299951509
1740465142838,Gyro,60.5,-0.032434147,1.2364571,329.26834,0.0,0.0,0.0,2,1.285220690000017,329.70979254018715,-0.05745699642978992
1740465142843,Gyro,60.5,-0.08119161,1.3176488,329.26834,0.0,0.0,0.0,2,1.3664123899999936,329.6094751194722,-0.048842586306871945
1740465142857,Gyro,60.5,-0.04190441,1.3595532,329.52148,0.0,0.0,0.0,2,1.4083167900000149,329.4512453714644,-0.03134674116291133
1740465142863,Gyro,60.5,-0.04123292,1.4007862,329.52148,0.0,0.0,0.0,2,1.4495497899999918,329.36639421930795,-0.023975422130272463
1740465142877,Gyro,60.5,-0.030678505,1.4314647,330.38202,0.0,0.0,0.0,2,1.4802282900000137,329.4383024582819,-0.03196899458738533
1740465142883,Gyro,60.5,-0.017458161,1.4489229,330.38202,0.0,0.0,0.0,2,1.4976864899999782,329.47692157432016,-0.03532937988467628
1740465142899,Gyro,60.5,-0.016252847,1.4651757,330.53937,0.0,0.0,0.0,2,1.5139392899999962,329.89714926827077,-0.08585310727774637
1740465142903,Gyro,60.5,-0.003113288,1.468289,330.53937,0.0,0.0,0.0,2,1.5170525899999916,330.1221600969203,-0.1045038474143795
1740465142917,Gyro,60.5,0.0011786178,1.4671104,330.58136,0.0,0.0,0.0,2,1.5158739899999887,330.31652473977726,-0.12551185010019208
1740465142923,Gyro,60.5,-0.0013151555,1.4684255,330.58136,0.0,0.0,0.0,2,1.517189089999988,330.4202633874927,-0.1343774212944114
1740465142937,Gyro,60.5,-0.007235802,1.4756613,330.48294,0.0,0.0,0.0,2,1.5244248899999775,330.4959641119076,-0.1425498731835686
1740465142943,Gyro,60.5,-0.018373331,1.4940346,330.48294,0.0,0.0,0.0,2,1.542798189999985,330.5359646166782,-0.14596355087888108
1740465142957,Gyro,60.5,-0.008408209,1.5024428,331.05316,0.0,0.0,0.0,2,1.5512063900000044,330.5123938482847,-0.14313270783632528
1740465142963,Gyro,60.5,-0.0035336872,1.5059766,331.05316,0.0,0.0,0.0,2,1.5547401900000182,330.4991842061743,-0.1419075973259956
1740465142978,Gyro,60.5,0.004313583,1.501663,330.73746,0.0,0.0,0.0,2,1.5504265899999723,330.75743222866515,-0.17154344561370485
1740465142983,Gyro,60.5,0.010860126,1.4908029,330.73746,0.0,0.0,0.0,2,1.539566490000027,330.8950552930556,-0.1831839738935092
1740465142997,Gyro,60.5,0.013914194,1.4768887,330.83136,0.0,0.0,0.0,2,1.5256522899999823,330.82341324667607,-0.17499567418010897
1740465143003,Gyro,60.5,0.028204521,1.4486841,330.83136,0.0,0.0,0.0,2,1.4974476900000013,330.7842078623498,-0.17149124767028245
1740465143017,Gyro,60.5,0.012922729,1.4357613,330.7485,0.0,0.0,0.0,2,1.4845248899999888,330.80746986335265,-0.17378430143267287
1740465143023,Gyro,60.5,0.012214431,1.4235469,330.7485,0.0,0.0,0.0,2,1.472310489999984,330.8191470324074,-0.17470453636807598
1740465143037,Gyro,60.5,0.0074965092,1.4160504,330.7411,0.0,0.0,0.0,2,1.464813989999982,330.78773454866325,-0.17093058674325004
1740465143043,Gyro,60.5,0.0013607796,1.4146897,330.7411,0.0,0.0,0.0,2,1.4634532900000181,330.7700944141358,-0.16930108928133064
1740465143059,Gyro,60.5,-0.007856615,1.4225463,331.4143,0.0,0.0,0.0,2,1.4713098899999864,330.7580221081767,-0.1675375149930704
1740465143063,Gyro,60.5,-0.004252461,1.4267987,331.4143,0.0,0.0,0.0,2,1.4755622900000276,330.7505256480558,-0.16686094629611584
1740465143077,Gyro,60.5,0.0017604624,1.4250382,332.02682,0.0,0.0,0.0,2,1.4738017899999818,331.0597603642493,-0.2002832684452196
1740465143083,Gyro,60.5,0.006812457,1.4182258,332.02682,0.0,0.0,0.0,2,1.4669893899999806,331.22483579126254,-0.2143851368775921
1740465143098,Gyro,60.5,0.0041658,1.41406,331.84464,0.0,0.0,0.0,2,1.4628235900000277,331.59874750937075,-0.2570541128122769
1740465143103,Gyro,60.5,0.006610774,1.4074492,331.84464,0.0,0.0,0.0,2,1.456212789999995,331.7979576601251,-0.27383811163929156
1740465143117,Gyro,60.5,0.006731757,1.4007175,332.21912,0.0,0.0,0.0,2,1.4494810900000061,331.82172273226723,-0.27601764264015144
1740465143123,Gyro,60.5,0.016876785,1.3838407,332.21912,0.0,0.0,0.0,2,1.432604289999972,331.8332925862511,-0.276867296258777
1740465143140,Gyro,60.5,0.034997292,1.3488433,332.91898,0.0,0.0,0.0,2,1.39760689000002,332.01522108993726,-0.2988645345932646
1740465143143,Gyro,60.5,0.05281671,1.2960266,332.91898,0.0,0.0,0.0,2,1.344790190000026,332.11033016130415,-0.3064529501752014
1740465143157,Gyro,60.5,0.13257195,1.1634547,332.63254,0.0,0.0,0.0,2,1.2122182900000098,332.48879974165516,-0.34653508258580773
1740465143163,Gyro,60.5,0.07295977,1.0904949,332.63254,0.0,0.0,0.0,2,1.1392584899999747,332.6896324050473,-0.36347051237330263
1740465143177,Gyro,60.5,0.077659436,1.0128354,332.39078,0.0,0.0,0.0,2,1.0615989899999931,332.6664529100138,-0.3602362077835042
1740465143183,Gyro,60.5,0.079320274,0.93351513,332.39078,0.0,0.0,0.0,2,0.9822787200000107,332.6521407340607,-0.35876581721645345
1740465143197,Gyro,60.5,0.07864135,0.8548738,332.4771,0.0,0.0,0.0,2,0.9036373899999717,332.5341541581659,-0.3450016450432
1740465143203,Gyro,60.5,0.16238467,0.6924891,332.4771,0.0,0.0,0.0,2,0.7412526900000103,332.4692990274297,-0.33908486789080916
1740465143217,Gyro,60.5,0.08574099,0.6067481,331.75632,0.0,0.0,0.0,2,0.6555116900000257,332.4761065592564,-0.33918041973087265
1740465143223,Gyro,60.5,0.08880434,0.51794374,331.75632,0.0,0.0,0.0,2,0.5667073299999856,332.4779443294974,-0.33911671386603087
1740465143237,Gyro,60.5,0.09194496,0.42599878,330.8589,0.0,0.0,0.0,2,0.47476237000000765,332.14634978375466,-0.3015824469712476
1740465143243,Gyro,60.5,0.092749976,0.3332488,330.8589,0.0,0.0,0.0,2,0.38201238999999987,331.96674738419404,-0.2856996128169512
1740465143257,Gyro,60.5,0.095029205,0.23821959,331.15686,0.0,0.0,0.0,2,0.2869831799999929,331.4555697770796,-0.22827085053082136
1740465143264,Gyro,60.5,0.19638556,0.041834027,331.15686,0.0,0.0,0.0,2,0.09059761700001445,331.3186276618023,-0.21541528673259808
1740465143277,Gyro,60.5,0.10646769,-0.06463366,332.1002,0.0,0.0,0.0,2,359.98412993,331.24581554402147,-0.20701816302268175
1740465143283,Gyro,60.5,0.11616389,-0.18079755,332.1002,0.0,0.0,0.0,2,359.86796604,331.2056044080834,-0.2033869339546131
1740465143297,Gyro,60.5,0.121332064,-0.30212963,332.2376,0.0,0.0,0.0,2,359.74663396,331.6231216884661,-0.24905318629333273
1740465143303,Gyro,60.5,0.12024898,-0.4223786,332.2376,0.0,0.0,0.0,2,359.62638499,331.84554733581297,-0.26820404484508514
1740465143317,Gyro,60.5,0.23846704,-0.66084564,331.89877,0.0,0.0,0.0,2,359.38791795,332.03125876505135,-0.28803361191393617
1740465143323,Gyro,60.5,0.122021444,-0.7828671,331.89877,0.0,0.0,0.0,2,359.26589649,332.1282660317052,-0.2962781825421924
1740465143337,Gyro,60.5,0.12853219,-0.91139925,332.3525,0.0,0.0,0.0,2,359.13736434,332.02496916977606,-0.2841365920087126
1740465143343,Gyro,60.5,0.14060377,-1.052003,332.3525,0.0,0.0,0.0,2,358.99676059,331.96781261420125,-0.2789262646254203
1740465143358,Gyro,60.5,0.156909,-1.208912,332.5948,0.0,0.0,0.0,2,358.83985159,332.1498307416802,-0.29923865826735596
1740465143364,Gyro,60.5,0.34918362,-1.5580957,332.5948,0.0,0.0,0.0,2,358.49066789,332.3582761629326,-0.317595014814176
1740465143377,Gyro,60.5,0.18727723,-1.7453729,331.73886,0.0,0.0,0.0,2,358.30339069,332.47153086786847,-0.3291079427576917
1740465143383,Gyro,60.5,0.19303566,-1.9384086,331.73886,0.0,0.0,0.0,2,358.11035499,332.5303733824898,-0.3338728763735459
1740465143397,Gyro,60.5,0.19611935,-2.134528,331.5907,0.0,0.0,0.0,2,357.91423559,332.1671019648349,-0.2930053239668995
1740465143403,Gyro,60.5,0.19910039,-2.3336284,331.5907,0.0,0.0,0.0,2,357.71513519,331.9700957727314,-0.2756515335909955
1740465143417,Gyro,60.5,0.4127513,-2.7463796,331.05014,0.0,0.0,0.0,2,357.30238399,331.7992254598441,-0.2556298652675366
1740465143423,Gyro,60.5,0.2140853,-2.960465,331.05014,0.0,0.0,0.0,2,357.08829859,331.7040361274208,-0.24708876628789186
1740465143437,Gyro,60.5,0.22436716,-3.184832,330.74274,0.0,0.0,0.0,2,356.86393159,331.4041706233159,-0.213037002539628
1740465143443,Gyro,60.5,0.23292938,-3.4177616,330.74274,0.0,0.0,0.0,2,356.63100199,331.24142860257183,-0.19860420326686581
1740465143456,Gyro,60.5,0.24342254,-3.661184,330.07132,0.0,0.0,0.0,2,356.38757959,331.0131475473221,-0.17365981674213352
1740465143463,Gyro,60.5,0.5206186,-4.1818027,330.07132,0.0,0.0,0.0,2,355.86696089,330.8903501913904,-0.16224496670739627
1740465143477,Gyro,60.5,0.2806735,-4.4624763,329.92694,0.0,0.0,0.0,2,355.58628729,330.5136373072021,-0.11923354986323764
1740465143483,Gyro,60.5,0.30222315,-4.7646995,329.92694,0.0,0.0,0.0,2,355.28406409,330.30987190663313,-0.10109961936583114
1740465143498,Gyro,60.5,0.31675002,-5.0814495,329.26343,0.0,0.0,0.0,2,354.96731409,330.1355297276337,-0.08013245928713685
1740465143503,Gyro,60.5,0.32600465,-5.407454,329.26343,0.0,0.0,0.0,2,354.64130959,330.03989179235964,-0.07179848302043193
1740465143518,Gyro,60.5,0.32448786,-5.7319417,328.9386,0.0,0.0,0.0,2,354.31682189,329.68277036679683,-0.03015050642837052
1740465143523,Gyro,60.5,0.6383333,-6.370275,328.9386,0.0,0.0,0.0,2,353.67848859,329.49010975811694,-0.013571016716543358
1740465143537,Gyro,60.5,0.31104282,-6.681318,329.07358,0.0,0.0,0.0,2,353.36744559,329.2366580395267,0.014740951113752978
1740465143543,Gyro,60.5,0.3008759,-6.982194,329.07358,0.0,0.0,0.0,2,353.06656959,329.09936035987846,0.026767357844201048
1740465143557,Gyro,60.5,0.29223478,-7.274429,329.53732,0.0,0.0,0.0,2,352.77433459,329.0893906620331,0.028283348653856843
1740465143563,Gyro,60.5,0.2917876,-7.5662165,329.53732,0.0,0.0,0.0,2,352.48254709,329.0829065558359,0.028985536075525956
1740465143577,Gyro,60.5,0.6066399,-8.172856,329.50293,0.0,0.0,0.0,2,351.87590759,329.2980858347252,0.005985254993641106
1740465143584,Gyro,60.5,0.32811624,-8.500973,329.50293,0.0,0.0,0.0,2,351.54779059,329.3942977709655,-0.0026411170464225413
1740465143597,Gyro,60.5,0.3556937,-8.856667,329.086,0.0,0.0,0.0,2,351.19209659,329.4471966999133,-0.007900073640244278
1740465143603,Gyro,60.5,0.3811915,-9.237858,329.086,0.0,0.0,0.0,2,350.81090559,329.47429364061645,-0.010032704420326116
1740465143617,Gyro,60.5,0.40065676,-9.6385145,328.60266,0.0,0.0,0.0,2,350.41024909,329.2972124837778,0.010180982049511388
1740465143623,Gyro,60.5,0.82077694,-10.459291,328.60266,0.0,0.0,0.0,2,349.58947259,329.201874286492,0.0188938095862968
1740465143637,Gyro,60.5,0.41459307,-10.873884,328.62408,0.0,0.0,0.0,2,349.17487959,328.92681306183295,0.050041363573832445
1740465143643,Gyro,60.5,0.41851413,-11.292398,328.62408,0.0,0.0,0.0,2,348.75636559,328.7776771934381,0.06323740527816749
1740465143657,Gyro,60.5,0.42776334,-11.720161,328.7112,0.0,0.0,0.0,2,348.32860259,328.7091445345794,0.07142058125948128
1740465143663,Gyro,60.5,0.4420422,-12.162204,328.7112,0.0,0.0,0.0,2,347.88655959,328.6708894931051,0.07495271417805956
1740465143677,Gyro,60.5,0.92579913,-13.088003,328.49512,0.0,0.0,0.0,2,346.96076059,328.6959781468403,0.07348789913506173
1740465143683,Gyro,60.5,0.4861194,-13.574122,328.49512,0.0,0.0,0.0,2,346.47464159,328.70436475585603,0.0729720136920203
1740465143697,Gyro,60.5,0.50794286,-14.082066,327.5781,0.0,0.0,0.0,2,345.96669759,328.6105404952504,0.0840800528503369
1740465143703,Gyro,60.5,0.5226227,-14.604689,327.5781,0.0,0.0,0.0,2,345.44407459,328.5584267944301,0.08885837718585328
1740465143717,Gyro,60.5,0.5326667,-15.137356,326.8956,0.0,0.0,0.0,2,344.91140759,328.1068913533358,0.13975025947358546
1740465143723,Gyro,60.5,1.0777764,-16.215132,326.8956,0.0,0.0,0.0,2,343.83363159,327.8646894398552,0.16138199726531294
1740465143737,Gyro,60.5,0.543786,-16.758917,326.75717,0.0,0.0,0.0,2,343.28984659,327.4179072745362,0.2116499814576585
1740465143744,Gyro,60.5,0.5541966,-17.313114,326.75717,0.0,0.0,0.0,2,342.73564959,327.1127553088709,0.23990556017771897
1740465143757,Gyro,60.5,0.567114,-17.880228,326.40967,0.0,0.0,0.0,2,342.16853559,326.9500550037756,0.2581112810108735
1740465143763,Gyro,60.5,0.58628196,-18.46651,326.40967,0.0,0.0,0.0,2,341.58225359,326.8616651096607,0.2658947707318475
1740465143777,Gyro,60.5,0.61034316,-19.076855,326.07074,0.0,0.0,0.0,2,340.97190859,326.6545301938091,0.2893300726596426
1740465143783,Gyro,60.5,1.280176,-20.35703,326.07074,0.0,0.0,0.0,2,339.69173359,326.54416837819804,0.29944361170331535
1740465143797,Gyro,60.5,0.6679816,-21.025013,325.67548,0.0,0.0,0.0,2,339.02375059,326.3272669721312,0.32409296862989895
1740465143803,Gyro,60.5,0.69158965,-21.716602,325.67548,0.0,0.0,0.0,2,338.33216159,326.20948861810666,0.3345542975508841
1740465143817,Gyro,60.5,0.70943683,-22.426039,324.375,0.0,0.0,0.0,2,337.62272459,325.9645252640151,0.36235975704653567
1740465143824,Gyro,60.5,0.71940553,-23.145445,324.375,0.0,0.0,0.0,2,336.90331859,325.22867346797426,0.4301739370568299
1740465143836,Gyro,60.5,1.4476837,-24.593128,323.1165,0.0,0.0,0.0,2,335.45563559,324.839186893636,0.47213189279199663
1740465143843,Gyro,60.5,0.72099894,-25.314127,323.1165,0.0,0.0,0.0,2,334.73463659,324.62485614462446,0.49120441197059406
1740465143856,Gyro,60.5,0.7192348,-26.033361,322.26895,0.0,0.0,0.0,2,334.01540259,323.9266494009231,0.5663196004730497
1740465143863,Gyro,60.5,0.72608685,-26.759449,322.26895,0.0,0.0,0.0,2,333.28931459,323.551534148275,0.6000698775509657
1740465143877,Gyro,60.5,0.7469138,-27.506363,321.93582,0.0,0.0,0.0,2,332.54240059,322.957504443636,0.6671149972908605
1740465143883,Gyro,60.5,1.5656952,-29.072058,321.93582,0.0,0.0,0.0,2,330.97670559,322.64108297827823,0.695428472899787
1740465143897,Gyro,60.5,0.82526654,-29.897324,320.6117,0.0,0.0,0.0,2,330.15143959,322.3148162655204,0.7320270155294639
1740465143904,Gyro,60.5,0.8621634,-30.759487,320.6117,0.0,0.0,0.0,2,329.28927659,321.5254275188255,0.8047928411493694
1740465143917,Gyro,60.5,0.88301367,-31.6425,319.15576,0.0,0.0,0.0,2,328.40626359,321.1020305294986,0.8511193204883786
1740465143923,Gyro,60.5,0.8796595,-32.52216,319.15576,0.0,0.0,0.0,2,327.52660359,320.87474298332216,0.8707257378892466
1740465143936,Gyro,60.5,1.7080479,-34.23021,317.84464,0.0,0.0,0.0,2,325.81855359,320.0830848898694,0.9558106392786656
1740465143943,Gyro,60.5,0.81589186,-35.0461,317.84464,0.0,0.0,0.0,2,325.00266359,319.65250873289745,0.9940921854812582
1740465143957,Gyro,60.5,0.7760304,-35.822132,316.36847,0.0,0.0,0.0,2,324.22663159,318.81201064329065,1.0880177088092036
1740465143963,Gyro,60.5,0.7462233,-36.568356,316.36847,0.0,0.0,0.0,2,323.48040759,318.3623005821011,1.127326774487383
1740465143977,Gyro,60.5,0.73573637,-37.304092,314.95047,0.0,0.0,0.0,2,322.74467159,317.4342297226658,1.230159301402673
1740465143984,Gyro,60.5,1.4845868,-38.78868,314.95047,0.0,0.0,0.0,2,321.26008359,316.28325916917333,1.3362409965345607
1740465143997,Gyro,60.5,0.7534628,-39.542145,313.8107,0.0,0.0,0.0,2,320.50661859,315.6608245003688,1.4033392618256666
1740465144003,Gyro,60.5,0.75897664,-40.30112,313.8107,0.0,0.0,0.0,2,319.74764359,315.3293408892101,1.4315745623764413
1740465144017,Gyro,60.5,0.7503589,-41.05148,312.5107,0.0,0.0,0.0,2,318.99728359,314.61959931251624,1.509010392349888
